;,2025 Energy Code: Long-term System Cost (LSC) NEM3 Hourly Factors,,,,,,,,,,,,,,,
;,Source:,,E3 via CEC  ~4/5/23:  PV_Export_Factors_20221209.xlsx,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,Last modified:,,05/16/23 - SAC - converted into look-up table for CBECC(-Res) rulesets,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,Electricity TDV (CZ1; 30-yr PV$/kWh),Electricity TDV (CZ2; 30-yr PV$/kWh),Electricity TDV (CZ3; 30-yr PV$/kWh),Electricity TDV (CZ4; 30-yr PV$/kWh),Electricity TDV (CZ5; 30-yr PV$/kWh),Electricity TDV (CZ6; 30-yr PV$/kWh),Electricity TDV (CZ7; 30-yr PV$/kWh),Electricity TDV (CZ8; 30-yr PV$/kWh),Electricity TDV (CZ9; 30-yr PV$/kWh),Electricity TDV (CZ10; 30-yr PV$/kWh),Electricity TDV (CZ11; 30-yr PV$/kWh),Electricity TDV (CZ12; 30-yr PV$/kWh),Electricity TDV (CZ13; 30-yr PV$/kWh),Electricity TDV (CZ14; 30-yr PV$/kWh),Electricity TDV (CZ15; 30-yr PV$/kWh),Electricity TDV (CZ16; 30-yr PV$/kWh)
; MoDaHr,,,,,,,,,,,,,,,,
; CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
81711,0.414930843,0.414930843,0.414930843,0.414930843,0.414930843,0.427453767,0.427453767,0.427453767,0.427453767,0.427453767,0.414930843,0.414930843,0.414930843,0.427453767,0.427453767,0.427453767
81712,0.414960127,0.414960127,0.414960127,0.414960127,0.414960127,0.430366794,0.430366794,0.430366794,0.430366794,0.430366794,0.414960127,0.414960127,0.414960127,0.430366794,0.430366794,0.430366794
81713,0.419306064,0.419306064,0.419306064,0.419306064,0.419306064,0.437696214,0.437696214,0.437696214,0.437696214,0.437696214,0.419306064,0.419306064,0.419306064,0.437696214,0.437696214,0.437696214
81714,0.422252031,0.422252031,0.422252031,0.422252031,0.422252031,0.448900144,0.448900144,0.448900144,0.448900144,0.448900144,0.422252031,0.422252031,0.422252031,0.448900144,0.448900144,0.448900144
81715,0.435163992,0.435163992,0.435163992,0.435163992,0.435163992,0.426390713,0.426390713,0.426390713,0.426390713,0.426390713,0.435163992,0.435163992,0.435163992,0.426390713,0.426390713,0.426390713
81716,0.441890795,0.441890795,0.441890795,0.441890795,0.441890795,0.462400388,0.462400388,0.462400388,0.462400388,0.462400388,0.441890795,0.441890795,0.441890795,0.462400388,0.462400388,0.462400388
81717,0.513585246,0.513585246,0.513585246,0.513585246,0.513585246,0.524753815,0.524753815,0.524753815,0.524753815,0.524753815,0.513585246,0.513585246,0.513585246,0.524753815,0.524753815,0.524753815
81718,1.461552581,1.461552581,1.461552581,1.461552581,1.461552581,1.484071839,1.484071839,1.484071839,1.484071839,1.484071839,1.461552581,1.461552581,1.461552581,1.484071839,1.484071839,1.484071839
81719,1.727360543,1.727360543,1.727360543,1.727360543,29.52137057,1.847784806,28.00566467,1.847784806,1.847784806,1.847784806,1.727360543,1.727360543,7.116602917,1.847784806,6.656508923,1.847784806
81720,1.504928066,1.504928066,1.504928066,1.504928066,29.09672053,1.622726077,1.622726077,1.622726077,1.622726077,1.622726077,13.22100954,5.363117292,5.398569234,1.622726077,2.679283112,1.622726077
81721,1.670473178,1.670473178,1.670473178,1.670473178,21.37769344,1.774418304,1.774418304,1.774418304,1.774418304,1.774418304,10.55875121,2.183287288,3.657824902,1.774418304,1.774418304,1.774418304
81722,3.27275117,3.27275117,3.27275117,3.27275117,11.68451004,3.392278169,3.392278169,3.392278169,3.392278169,3.392278169,4.209921869,3.27275117,3.27275117,3.392278169,3.392278169,3.392278169
81723,4.779106419,4.779106419,4.779106419,4.779106419,4.779106419,4.881064617,4.881064617,4.881064617,4.881064617,4.881064617,4.779106419,4.779106419,4.779106419,4.881064617,4.881064617,4.881064617
81724,1.781111941,1.781111941,1.781111941,1.781111941,1.781111941,1.89699558,1.89699558,1.89699558,1.89699558,1.89699558,1.781111941,1.781111941,1.781111941,1.89699558,1.89699558,1.89699558
81801,1.500457383,1.500457383,1.500457383,1.500457383,1.500457383,1.583981889,1.583981889,1.583981889,1.583981889,1.583981889,1.500457383,1.500457383,1.500457383,1.583981889,1.583981889,1.583981889
81802,1.500234167,1.500234167,1.500234167,1.500234167,1.500234167,1.584405755,1.584405755,1.584405755,1.584405755,1.584405755,1.500234167,1.500234167,1.500234167,1.584405755,1.584405755,1.584405755
81803,1.50012807,1.50012807,1.50012807,1.50012807,1.50012807,1.583816341,1.583816341,1.583816341,1.583816341,1.583816341,1.50012807,1.50012807,1.50012807,1.583816341,1.583816341,1.583816341
81804,1.500439476,1.500439476,1.500439476,1.500439476,1.500439476,1.583877538,1.583877538,1.583877538,1.583877538,1.583877538,1.500439476,1.500439476,1.500439476,1.583877538,1.583877538,1.583877538
81805,1.500762332,1.500762332,1.500762332,1.500762332,1.500762332,1.58453014,1.58453014,1.58453014,1.58453014,1.58453014,1.500762332,1.500762332,1.500762332,1.58453014,1.58453014,1.58453014
81806,1.500934568,1.500934568,1.500934568,1.500934568,1.500934568,1.584544761,1.584544761,1.584544761,1.584544761,1.584544761,1.500934568,1.500934568,1.500934568,1.584544761,1.584544761,1.584544761
81807,1.132979486,1.132979486,1.132979486,1.132979486,1.132979486,0.672376324,0.672376324,0.672376324,0.672376324,0.672376324,1.132979486,1.132979486,1.132979486,0.672376324,0.672376324,0.672376324
81808,0.506782289,0.506782289,0.506782289,0.506782289,0.506782289,0.350789528,0.350789528,0.350789528,0.350789528,0.350789528,0.506782289,0.506782289,0.506782289,0.350789528,0.350789528,0.350789528
81809,0.306930696,0.306930696,0.306930696,0.306930696,0.306930696,0.320334545,0.320334545,0.320334545,0.320334545,0.320334545,0.306930696,0.306930696,0.306930696,0.320334545,0.320334545,0.320334545
81810,0.297686058,0.297686058,0.297686058,0.297686058,0.297686058,0.300215763,0.300215763,0.300215763,0.300215763,0.300215763,0.297686058,0.297686058,0.297686058,0.300215763,0.300215763,0.300215763
81811,0.310445393,0.310445393,0.310445393,0.310445393,0.310445393,0.31872307,0.31872307,0.31872307,0.31872307,0.31872307,0.310445393,0.310445393,0.310445393,0.31872307,0.31872307,0.31872307
81812,0.302244261,0.302244261,0.302244261,0.302244261,0.302244261,0.310413629,0.310413629,0.310413629,0.310413629,0.310413629,0.302244261,0.302244261,0.302244261,0.310413629,0.310413629,0.310413629
81813,0.31421629,0.31421629,0.31421629,0.31421629,0.31421629,0.315904249,0.315904249,0.315904249,0.315904249,0.315904249,0.31421629,0.31421629,0.31421629,0.315904249,0.315904249,0.315904249
81814,0.31490451,0.31490451,0.31490451,0.31490451,0.31490451,0.329926624,0.329926624,0.329926624,0.329926624,0.329926624,0.31490451,0.31490451,0.31490451,0.329926624,0.329926624,0.329926624
81815,0.340561758,0.340561758,0.340561758,0.340561758,0.340561758,0.306090835,0.306090835,0.306090835,0.306090835,0.306090835,0.340561758,0.340561758,0.340561758,0.306090835,0.306090835,0.306090835
81816,0.337805318,0.337805318,0.337805318,0.337805318,0.337805318,0.339825297,0.339825297,0.339825297,0.339825297,0.339825297,0.337805318,0.337805318,0.337805318,0.339825297,0.339825297,0.339825297
81817,0.442352197,0.442352197,0.442352197,0.442352197,0.442352197,0.405299289,0.405299289,0.405299289,0.405299289,0.405299289,0.442352197,0.442352197,0.442352197,0.405299289,0.405299289,0.405299289
81818,1.190494516,1.190494516,1.190494516,1.190494516,1.190494516,1.175105617,1.175105617,1.175105617,1.175105617,1.175105617,1.190494516,1.190494516,1.190494516,1.175105617,1.175105617,1.175105617
81819,1.524658329,1.524658329,1.524658329,1.524658329,29.87685428,1.48465656,30.09933456,1.48465656,1.48465656,1.48465656,1.524658329,1.524658329,7.746703266,1.640466052,1.48465656,1.48465656
81820,1.525815071,1.525815071,1.525815071,1.525815071,29.25547301,1.484861079,6.986516369,1.484861079,1.484861079,1.484861079,1.525815071,1.525815071,3.846537723,1.484861079,1.484861079,1.484861079
81821,1.50156059,1.50156059,1.50156059,1.50156059,21.74334301,1.940870361,1.46258087,1.46258087,1.46258087,1.46258087,1.50156059,1.50156059,1.50156059,1.46258087,1.46258087,1.46258087
81822,1.501047695,1.501047695,1.501047695,1.501047695,10.30588241,1.462164498,1.462164498,1.462164498,1.462164498,1.462164498,1.501047695,1.501047695,1.501047695,1.462164498,1.462164498,1.462164498
81823,2.389629495,2.389629495,2.389629495,2.389629495,2.389629495,2.350922634,2.350922634,2.350922634,2.350922634,2.350922634,2.389629495,2.389629495,2.389629495,2.350922634,2.350922634,2.350922634
81824,1.52644414,1.52644414,1.52644414,1.52644414,1.52644414,1.467531094,1.467531094,1.467531094,1.467531094,1.467531094,1.52644414,1.52644414,1.52644414,1.467531094,1.467531094,1.467531094
81901,1.804585081,1.804585081,1.804585081,1.804585081,1.804585081,1.719504513,1.719504513,1.719504513,1.719504513,1.719504513,1.804585081,1.804585081,1.804585081,1.719504513,1.719504513,1.719504513
81902,1.803062054,1.803062054,1.803062054,1.803062054,1.803062054,1.719415001,1.719415001,1.719415001,1.719415001,1.719415001,1.803062054,1.803062054,1.803062054,1.719415001,1.719415001,1.719415001
81903,1.802981953,1.802981953,1.802981953,1.802981953,1.802981953,1.719426268,1.719426268,1.719426268,1.719426268,1.719426268,1.802981953,1.802981953,1.802981953,1.719426268,1.719426268,1.719426268
81904,1.803231565,1.803231565,1.803231565,1.803231565,1.803231565,1.719884859,1.719884859,1.719884859,1.719884859,1.719884859,1.803231565,1.803231565,1.803231565,1.719884859,1.719884859,1.719884859
81905,1.803424563,1.803424563,1.803424563,1.803424563,1.803424563,1.721125184,1.721125184,1.721125184,1.721125184,1.721125184,1.803424563,1.803424563,1.803424563,1.721125184,1.721125184,1.721125184
81906,1.803584876,1.803584876,1.803584876,1.803584876,1.803584876,1.7211391,1.7211391,1.7211391,1.7211391,1.7211391,1.803584876,1.803584876,1.803584876,1.7211391,1.7211391,1.7211391
81907,1.020290619,1.020290619,1.020290619,1.020290619,1.020290619,0.51087551,0.51087551,0.51087551,0.51087551,0.51087551,1.020290619,1.020290619,1.020290619,0.51087551,0.51087551,0.51087551
81908,0.291485807,0.291485807,0.291485807,0.291485807,0.291485807,0.362916973,0.362916973,0.362916973,0.362916973,0.362916973,0.291485807,0.291485807,0.291485807,0.362916973,0.362916973,0.362916973
81909,0.222040679,0.222040679,0.222040679,0.222040679,0.222040679,0.321992508,0.321992508,0.321992508,0.321992508,0.321992508,0.222040679,0.222040679,0.222040679,0.321992508,0.321992508,0.321992508
81910,0.20500857,0.20500857,0.20500857,0.20500857,0.20500857,0.301651584,0.301651584,0.301651584,0.301651584,0.301651584,0.20500857,0.20500857,0.20500857,0.301651584,0.301651584,0.301651584
81911,0.226823486,0.226823486,0.226823486,0.226823486,0.226823486,0.344108746,0.344108746,0.344108746,0.344108746,0.344108746,0.226823486,0.226823486,0.226823486,0.344108746,0.344108746,0.344108746
81912,0.236089575,0.236089575,0.236089575,0.236089575,0.236089575,0.308608747,0.308608747,0.308608747,0.308608747,0.308608747,0.236089575,0.236089575,0.236089575,0.308608747,0.308608747,0.308608747
81913,0.240876853,0.240876853,0.240876853,0.240876853,0.240876853,0.344334658,0.344334658,0.344334658,0.344334658,0.344334658,0.240876853,0.240876853,0.240876853,0.344334658,0.344334658,0.344334658
81914,0.241580122,0.241580122,0.241580122,0.241580122,0.241580122,0.307873287,0.307873287,0.307873287,0.307873287,0.307873287,0.241580122,0.241580122,0.241580122,0.307873287,0.307873287,0.307873287
81915,0.26685561,0.26685561,0.26685561,0.26685561,0.26685561,0.33082693,0.33082693,0.33082693,0.33082693,0.33082693,0.26685561,0.26685561,0.26685561,0.33082693,0.33082693,0.33082693
81916,0.25270002,0.25270002,0.25270002,0.25270002,0.25270002,0.342421831,0.342421831,0.342421831,0.342421831,0.342421831,0.25270002,0.25270002,0.25270002,0.342421831,0.342421831,0.342421831
81917,0.351989848,0.351989848,0.351989848,0.351989848,0.351989848,0.410638052,0.410638052,0.410638052,0.410638052,0.410638052,0.351989848,0.351989848,0.351989848,0.410638052,0.410638052,0.410638052
81918,1.273760089,1.273760089,1.273760089,1.273760089,1.273760089,1.278723192,1.278723192,1.278723192,1.278723192,1.278723192,1.273760089,1.273760089,1.273760089,1.278723192,1.278723192,1.278723192
81919,1.853951218,1.853951218,1.853951218,1.853951218,1.853951218,1.769327607,5.118153622,1.769327607,1.769327607,1.769327607,1.853951218,1.853951218,3.607983699,3.023548032,5.25825245,1.769327607
81920,2.056046147,1.837325775,1.837325775,1.837325775,1.837325775,1.752750424,1.752750424,1.752750424,1.752750424,1.752750424,1.837325775,1.837325775,1.971870556,1.752750424,2.331039247,1.752750424
81921,2.266210682,2.266210682,2.266210682,2.266210682,2.266210682,4.257063596,2.182700316,2.182700316,2.182700316,2.182700316,2.266210682,2.266210682,2.266210682,2.182700316,2.182700316,2.182700316
81922,4.567032125,4.567032125,4.567032125,4.567032125,4.567032125,4.483412034,4.483412034,4.483412034,4.483412034,4.483412034,4.567032125,4.567032125,4.567032125,4.483412034,4.483412034,4.483412034
81923,4.715748585,4.715748585,4.715748585,4.715748585,4.715748585,4.632151956,4.632151956,4.632151956,4.632151956,4.632151956,4.715748585,4.715748585,4.715748585,4.632151956,4.632151956,4.632151956
81924,3.182178982,3.182178982,3.182178982,3.182178982,3.182178982,3.079847009,3.079847009,3.079847009,3.079847009,3.079847009,3.182178982,3.182178982,3.182178982,3.079847009,3.079847009,3.079847009
82001,1.812739936,1.812739936,1.812739936,1.812739936,1.812739936,1.729935232,1.729935232,1.729935232,1.729935232,1.729935232,1.812739936,1.812739936,1.812739936,1.729935232,1.729935232,1.729935232
82002,1.812519792,1.812519792,1.812519792,1.812519792,1.812519792,1.729815297,1.729815297,1.729815297,1.729815297,1.729815297,1.812519792,1.812519792,1.812519792,1.729815297,1.729815297,1.729815297
82003,1.812406413,1.812406413,1.812406413,1.812406413,1.812406413,1.729804663,1.729804663,1.729804663,1.729804663,1.729804663,1.812406413,1.812406413,1.812406413,1.729804663,1.729804663,1.729804663
82004,1.806540457,1.806540457,1.806540457,1.806540457,1.806540457,1.727568874,1.727568874,1.727568874,1.727568874,1.727568874,1.806540457,1.806540457,1.806540457,1.727568874,1.727568874,1.727568874
82005,1.806774927,1.806774927,1.806774927,1.806774927,1.806774927,1.727597627,1.727597627,1.727597627,1.727597627,1.727597627,1.806774927,1.806774927,1.806774927,1.727597627,1.727597627,1.727597627
82006,1.818770975,1.818770975,1.818770975,1.818770975,1.818770975,1.736174608,1.736174608,1.736174608,1.736174608,1.736174608,1.818770975,1.818770975,1.818770975,1.736174608,1.736174608,1.736174608
82007,1.605075533,1.605075533,1.605075533,1.605075533,1.605075533,0.914904801,0.914904801,0.914904801,0.914904801,0.914904801,1.605075533,1.605075533,1.605075533,0.914904801,0.914904801,0.914904801
82008,0.320574758,0.320574758,0.320574758,0.320574758,0.320574758,0.372967154,0.372967154,0.372967154,0.372967154,0.372967154,0.320574758,0.320574758,0.320574758,0.372967154,0.372967154,0.372967154
82009,0.23841899,0.23841899,0.23841899,0.23841899,0.23841899,0.339533909,0.339533909,0.339533909,0.339533909,0.339533909,0.23841899,0.23841899,0.23841899,0.339533909,0.339533909,0.339533909
82010,0.231159709,0.231159709,0.231159709,0.231159709,0.231159709,0.343635694,0.343635694,0.343635694,0.343635694,0.343635694,0.231159709,0.231159709,0.231159709,0.343635694,0.343635694,0.343635694
82011,0.237113822,0.237113822,0.237113822,0.237113822,0.237113822,0.343225085,0.343225085,0.343225085,0.343225085,0.343225085,0.237113822,0.237113822,0.237113822,0.343225085,0.343225085,0.343225085
82012,0.251022347,0.251022347,0.251022347,0.251022347,0.251022347,0.32033334,0.32033334,0.32033334,0.32033334,0.32033334,0.251022347,0.251022347,0.251022347,0.32033334,0.32033334,0.32033334
82013,0.240917759,0.240917759,0.240917759,0.240917759,0.240917759,0.335202715,0.335202715,0.335202715,0.335202715,0.335202715,0.240917759,0.240917759,0.240917759,0.335202715,0.335202715,0.335202715
82014,0.24790774,0.24790774,0.24790774,0.24790774,0.24790774,0.345110526,0.345110526,0.345110526,0.345110526,0.345110526,0.24790774,0.24790774,0.24790774,0.345110526,0.345110526,0.345110526
82015,0.265909557,0.265909557,0.265909557,0.265909557,0.265909557,0.34145318,0.34145318,0.34145318,0.34145318,0.34145318,0.265909557,0.265909557,0.265909557,0.34145318,0.34145318,0.34145318
82016,0.271728222,0.271728222,0.271728222,0.271728222,0.271728222,0.380631898,0.380631898,0.380631898,0.380631898,0.380631898,0.271728222,0.271728222,0.271728222,0.380631898,0.380631898,0.380631898
82017,0.36018058,0.36018058,0.36018058,0.36018058,0.36018058,0.444673235,0.444673235,0.444673235,0.444673235,0.444673235,0.36018058,0.36018058,0.36018058,0.444673235,0.444673235,0.444673235
82018,1.401085969,1.401085969,1.401085969,1.401085969,1.401085969,1.485110772,1.485110772,1.485110772,1.485110772,1.485110772,1.401085969,1.401085969,1.401085969,1.485110772,1.485110772,1.485110772
82019,1.844117472,1.844117472,1.844117472,1.844117472,1.844117472,1.758655577,1.758655577,2.732266423,1.758655577,1.758655577,1.844117472,1.844117472,5.286346615,1.758655577,11.98303835,1.758655577
82020,1.836397166,1.836397166,1.836397166,1.836397166,1.836397166,1.750569875,1.750569875,2.35324709,1.750569875,1.750569875,1.836397166,1.836397166,1.916202742,1.750569875,7.895165408,1.750569875
82021,1.868114774,1.868114774,1.868114774,1.868114774,1.868114774,1.783494457,1.783494457,1.783494457,1.783494457,1.783494457,1.868114774,1.868114774,1.868114774,1.783494457,4.59299353,1.783494457
82022,4.38852473,4.38852473,4.38852473,4.38852473,4.38852473,4.304627758,4.304627758,4.304627758,4.304627758,4.304627758,4.38852473,4.38852473,4.38852473,4.304627758,4.304627758,4.304627758
82023,3.938685554,3.938685554,3.938685554,3.938685554,3.938685554,3.84768737,3.84768737,3.84768737,3.84768737,3.84768737,3.938685554,3.938685554,3.938685554,3.84768737,3.84768737,3.84768737
82024,2.043998909,2.043998909,2.043998909,2.043998909,2.043998909,1.93893108,1.93893108,1.93893108,1.93893108,1.93893108,2.043998909,2.043998909,2.043998909,1.93893108,1.93893108,1.93893108
82101,1.192040629,1.192040629,1.192040629,1.192040629,1.192040629,1.61743636,1.61743636,1.61743636,1.61743636,1.61743636,1.192040629,1.192040629,1.192040629,1.61743636,1.61743636,1.61743636
82102,1.191702148,1.191702148,1.191702148,1.191702148,1.191702148,1.617377135,1.617377135,1.617377135,1.617377135,1.617377135,1.191702148,1.191702148,1.191702148,1.617377135,1.617377135,1.617377135
82103,1.19142884,1.19142884,1.19142884,1.19142884,1.19142884,1.617295034,1.617295034,1.617295034,1.617295034,1.617295034,1.19142884,1.19142884,1.19142884,1.617295034,1.617295034,1.617295034
82104,1.178405059,1.178405059,1.178405059,1.178405059,1.178405059,1.614825413,1.614825413,1.614825413,1.614825413,1.614825413,1.178405059,1.178405059,1.178405059,1.614825413,1.614825413,1.614825413
82105,1.172601282,1.172601282,1.172601282,1.172601282,1.172601282,1.611799658,1.611799658,1.611799658,1.611799658,1.611799658,1.172601282,1.172601282,1.172601282,1.611799658,1.611799658,1.611799658
82106,1.192211778,1.192211778,1.192211778,1.192211778,1.192211778,1.617870426,1.617870426,1.617870426,1.617870426,1.617870426,1.192211778,1.192211778,1.192211778,1.617870426,1.617870426,1.617870426
82107,1.185638543,1.185638543,1.185638543,1.185638543,1.185638543,0.776676812,0.776676812,0.776676812,0.776676812,0.776676812,1.185638543,1.185638543,1.185638543,0.776676812,0.776676812,0.776676812
82108,0.537442209,0.537442209,0.537442209,0.537442209,0.537442209,0.393493626,0.393493626,0.393493626,0.393493626,0.393493626,0.537442209,0.537442209,0.537442209,0.393493626,0.393493626,0.393493626
82109,0.32205369,0.32205369,0.32205369,0.32205369,0.32205369,0.367150687,0.367150687,0.367150687,0.367150687,0.367150687,0.32205369,0.32205369,0.32205369,0.367150687,0.367150687,0.367150687
