,MoDaHr,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,41106,4.509766801,4.519967598,4.516522357,4.505088786,4.516456601,5.192119177,4.74778132,5.181341838,5.181546244,5.178570201,4.50389469,4.509424419,4.503951693,5.17601059,5.174198198,5.185599164,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41107,4.509671241,4.519871925,4.516426722,4.504993277,4.516360968,4.470318456,4.079304162,4.460407612,4.460595584,4.457858813,4.503799194,4.509328863,4.503856197,4.455504994,4.453838318,4.46432265,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41108,4.439642783,4.449761164,4.446343759,4.435002564,4.446278535,3.982413808,3.627443831,3.973088675,3.973265538,3.970690505,4.433818115,4.439303168,4.433874658,3.968475792,3.966907613,3.976772342,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41109,3.878058254,3.887516612,3.884322124,3.873720716,3.884261154,3.919807411,3.569462528,3.910557434,3.910732872,3.908178593,3.872613529,3.877740791,3.872666384,3.90598173,3.904426189,3.914211413,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41110,3.849543907,3.858968752,3.855785583,3.845221738,3.855724829,3.919251952,3.568948104,3.910002642,3.910178067,3.907623972,3.844118474,3.849227569,3.844171141,3.905427268,3.903871839,3.913656357,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41111,3.852961215,3.862390077,3.859205551,3.848637205,3.859144772,3.957982844,3.604817723,3.948687039,3.948863346,3.946296412,3.847533471,3.852644743,3.84758616,3.944088665,3.942525417,3.95235912,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41112,3.833445838,3.842851764,3.839674984,3.829132346,3.839614353,3.913717001,3.563822052,3.904474336,3.904649635,3.902097375,3.828031297,3.833130136,3.828083858,3.899902248,3.898347937,3.908125426,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41113,3.850938358,3.860364842,3.85718112,3.846615438,3.857120355,3.932342944,3.58107199,3.92307792,3.923253643,3.920695208,3.845511982,3.850621966,3.845564658,3.918494771,3.9169367,3.926737842,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41114,3.817071314,3.826457995,3.823287715,3.812766647,3.823227208,3.958272377,3.605085867,3.948976225,3.949152539,3.946585509,3.811667851,3.816756257,3.811720305,3.944377679,3.942814373,3.952648444,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41115,3.850849396,3.860275775,3.857092088,3.846526523,3.857031324,3.92204239,3.571532396,3.91278973,3.912965219,3.910410199,3.84542308,3.850533007,3.845475756,3.908212698,3.906656707,3.916444768,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41116,3.804949584,3.814322018,3.811156551,3.800651451,3.811096135,3.949218213,3.596700586,3.93993293,3.940109037,3.937545009,3.799554322,3.804635006,3.799606697,3.93533976,3.933778282,3.943600855,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41117,3.846818085,3.856239727,3.853057639,3.842497385,3.852996906,4.002763938,3.646290581,3.993414375,3.993591702,3.991009923,3.841394496,3.846501855,3.841447146,3.988789408,3.987217121,3.997107693,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41118,4.478951389,4.489115969,4.48568296,4.474289983,4.485617438,5.105550648,4.667608106,5.094877231,5.095079666,5.09213232,4.473100126,4.478610223,4.473156927,5.089597391,5.087802475,5.099093505,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41119,4.486841944,12.20672962,4.493579657,4.482176285,4.493514075,5.141471078,4.700874887,5.13075454,5.130957793,5.127998539,4.480985343,4.486500467,4.481042196,5.125453369,5.123651201,5.134987848,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41120,4.486559635,7.220732314,4.493297128,4.481894128,4.493231548,5.141415849,4.700823739,5.130699378,5.13090263,5.127943394,4.480703225,4.486218169,4.480760076,5.125398239,5.123596083,5.134932659,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41121,4.487358065,4.497532525,4.494096179,4.482692128,4.494030593,5.141588781,4.700983895,5.130872102,5.131075357,5.128116064,4.481501115,4.487016567,4.481557971,5.12557086,5.123768669,5.135105465,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41122,4.489553016,4.499730056,4.496292838,4.484885896,4.496227236,5.142240943,4.701587878,5.131523481,5.131726751,5.128767242,4.48369458,4.489211431,4.483751451,5.126221852,5.124419529,5.135757153,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41123,4.532574711,4.542802314,4.539348019,4.527884403,4.539282091,5.145681902,4.704774634,5.13496031,5.135163658,5.132203009,4.526687169,4.53223143,4.526744322,5.129656638,5.12785362,5.139195614,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41124,4.527675742,4.537897588,4.534445238,4.522988075,4.534379347,5.148294693,4.707194403,5.137569964,5.137773372,5.134811856,4.521791515,4.527332654,4.521848636,5.13226474,5.130461195,5.141806507,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41201,4.396368154,4.406435675,4.403035447,4.391751258,4.40297055,5.042294657,4.609025198,5.031697177,5.031898172,5.028971794,4.390572763,4.396030245,4.390629022,5.0264549,5.024672754,5.035883454,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41202,4.396223038,4.406290389,4.402890218,4.391606221,4.402825323,5.042315283,4.6090443,5.031717778,5.031918773,5.028992389,4.390427746,4.395885136,4.390484004,5.026475489,5.024693339,5.035904065,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41203,4.396529213,4.406596923,4.403196631,4.391912231,4.403131733,5.04241134,4.609133261,5.03181372,5.032014717,5.029088301,4.390733713,4.396191298,4.390789973,5.026571374,5.024789204,5.036000052,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41204,4.397329795,4.407398446,4.403997836,4.392712381,4.403932933,5.042605452,4.609313033,5.032007599,5.032208601,5.029282121,4.391533754,4.396991849,4.391590019,5.026765138,5.024982929,5.036194023,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41205,4.397946075,4.408015451,4.404614596,4.39332833,4.404549688,5.042696903,4.609397728,5.03209894,5.032299944,5.029373433,4.392149618,4.397608105,4.392205886,5.026856424,5.025074197,5.036285408,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41206,4.398101879,4.408171437,4.404770521,4.393484049,4.404705611,5.042695264,4.60939621,5.032097303,5.032298307,5.029371797,4.392305315,4.397763902,4.392361585,5.026854789,5.025072562,5.03628377,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41207,4.381896936,4.391947449,4.388552965,4.377287841,4.388488179,4.324526138,3.94428236,4.314790312,4.314974964,4.312286523,4.376111336,4.381559599,4.3761675,4.309974271,4.308337027,4.318636213,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41208,3.856259761,3.865692499,3.862506664,3.851933973,3.86244586,3.665918659,3.334329996,3.656973466,3.657143123,3.654673007,3.850829785,3.855943159,3.850882496,3.65254853,3.651044244,3.660507047,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41209,3.429018076,3.437948682,3.434932438,3.424922562,3.434874871,3.565685415,3.241501557,3.556860549,3.557027924,3.554591034,3.423877153,3.428718327,3.423927058,3.552495134,3.551011083,3.560346598,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41210,3.409816254,3.418724293,3.415715671,3.405731089,3.415658249,3.566146852,3.241928905,3.557321432,3.557488817,3.555051774,3.404688322,3.409517263,3.404738101,3.552955743,3.551471599,3.560807699,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41211,3.361343945,3.370195015,3.367205634,3.357284905,3.367148579,3.593110905,3.266900968,3.584253115,3.584421115,3.581975134,3.356248807,3.361046866,3.356298268,3.579871415,3.578381827,3.58775217,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41212,3.358955917,3.36780418,3.364815747,3.354898165,3.36475871,3.568582588,3.244184699,3.559754244,3.559921684,3.557483834,3.353862395,3.358658932,3.35391184,3.555387109,3.553902473,3.563241666,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41213,3.358790814,3.367638883,3.364650516,3.354733151,3.36459348,3.572229338,3.247562043,3.563396616,3.56356414,3.561125081,3.353697404,3.358493836,3.353746848,3.559027316,3.557541944,3.566885768,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41214,3.3347134,3.343533171,3.340554361,3.330668713,3.340497508,3.597636816,3.271092524,3.588773593,3.588941695,3.586494214,3.329636279,3.334417371,3.329685565,3.584389205,3.582898703,3.592274793,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
,41215,3.359795341,3.368644591,3.365655825,3.355737136,3.365598781,3.559352689,3.235636666,3.550535425,3.550702656,3.548267866,3.354701251,3.359498323,3.354750702,3.546173771,3.544690999,3.554018471,47.5828242,47.5828242,47.5828242,47.5828242,47.5828242,47.608456,47.6177851,47.608456,47.608456,47.608456,47.5828242,47.5828242,47.5828242,47.608456,47.608456,47.608456,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934,83.58193934
