,MoDaHr,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,51410,4.404766373,4.407473637,4.406469225,4.399386998,4.406850334,4.615939579,4.259279441,4.602236617,4.602507423,4.601137007,4.399945227,4.400848399,4.396078838,4.596613781,4.589128227,4.626087004,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51411,4.399481497,4.402187712,4.40118369,4.394104207,4.401564651,4.625831003,4.268608076,4.612117784,4.612388792,4.61101735,4.394662219,4.395565041,4.390797328,4.606490738,4.598999581,4.635986024,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51412,4.398901594,4.401607694,4.400603715,4.393524533,4.400984659,4.606674,4.250541041,4.592980646,4.593251261,4.591881806,4.394082521,4.394985305,4.390217795,4.587361752,4.579881447,4.616814309,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51413,4.398951659,4.401657768,4.400653785,4.393574577,4.401034731,4.65085401,4.292207357,4.637114842,4.637386363,4.636012326,4.394132568,4.395035355,4.390267827,4.631477148,4.623971816,4.661028246,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51414,4.398918628,4.401624731,4.40062075,4.39354156,4.401001695,4.639614094,4.281606955,4.625886582,4.626157872,4.624785001,4.394099549,4.395002333,4.390234817,4.620253671,4.612754706,4.649779699,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51415,4.405127944,4.40783528,4.406830842,4.399748427,4.40721196,4.609890747,4.253574767,4.596194058,4.596464739,4.595094951,4.400306671,4.401209866,4.396440179,4.590573795,4.583091668,4.620033527,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51416,4.401617662,4.4043243,4.403320121,4.396239529,4.403701142,4.654758917,4.295890089,4.6410157,4.641287301,4.639912859,4.396797629,4.397700592,4.392932132,4.635376345,4.627868801,4.664936152,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51417,4.439862323,4.442576553,4.441569557,4.434469107,4.441951646,4.695533357,4.3343446,4.681747857,4.682020294,4.680641623,4.435028772,4.435934267,4.431152434,4.676091152,4.66856051,4.705741904,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51418,4.780971661,4.783753597,4.782721482,4.775443913,4.783113102,4.974056825,4.597021014,4.959982498,4.960260643,4.958853087,4.776017539,4.776945621,4.772044507,4.954207277,4.946518857,4.984479255,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51419,5.103286405,5.106132316,5.105076465,5.097631537,5.105477092,5.74159181,5.32088583,5.726721558,5.727015432,5.725528277,5.098218354,5.09916778,5.094153956,5.720619738,5.712496526,5.752603646,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51420,5.104673572,5.107519758,5.106463805,5.099018156,5.10686447,5.741744407,5.321029744,5.726873996,5.727167874,5.725680702,5.09960503,5.100554548,5.095540239,5.720772112,5.712648813,5.75275636,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51421,5.139238889,5.142091936,5.141033438,5.133569841,5.141435069,5.753620383,5.332230017,5.738737657,5.739031777,5.737543375,5.13415813,5.135109936,5.13008354,5.732630719,5.724500692,5.764641455,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51422,5.139441361,5.142294448,5.141235936,5.133772234,5.141637572,5.753689852,5.332295534,5.738807054,5.739101176,5.737612766,5.13436053,5.13531235,5.130285883,5.732700087,5.724570021,5.764710978,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51423,5.181097254,5.183958609,5.182897029,5.175411698,5.183299829,5.760194627,5.338430209,5.745305084,5.74559934,5.744110255,5.176001699,5.176956278,5.171915244,5.739195349,5.731061598,5.771220749,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51424,5.186007844,5.188870174,5.187808232,5.180320351,5.18821117,5.757107086,5.335518339,5.742220744,5.742514936,5.741026172,5.180910554,5.181865457,5.176822706,5.736112323,5.727980321,5.768130836,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51501,5.401047765,5.403952777,5.402875,5.395275461,5.403283946,6.076946731,5.637160179,6.061728719,6.062029466,6.060507531,5.395874464,5.396843607,5.39172566,6.055484201,6.047171016,6.088216093,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51502,5.400749217,5.403654171,5.402576415,5.394977031,5.402985353,6.077633778,5.637808136,6.062415054,6.062715815,6.061193809,5.395576023,5.396545146,5.391427303,6.056170243,6.04785667,6.088903667,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51503,5.400627357,5.403532285,5.402454539,5.394855218,5.402863474,6.077609665,5.637785394,6.062390965,6.062691725,6.061169722,5.395454205,5.39642332,5.391305519,6.056146165,6.047832605,6.088879535,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51504,5.396988223,5.39989243,5.398814951,5.39121752,5.399223784,6.076219269,5.636474107,6.061002011,6.061302743,6.059780884,5.391816358,5.392785231,5.387668704,6.054757803,6.04644503,6.087488072,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51505,5.397044587,5.399948805,5.398871323,5.391273862,5.399280157,6.076175968,5.63643327,6.060958755,6.061259486,6.059737632,5.391872702,5.392841579,5.387725032,6.054714565,6.046401817,6.087444738,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51506,5.394150419,5.397054062,5.395976793,5.388380835,5.396385546,6.053116603,5.614685905,6.037923302,6.03822356,6.036704097,5.388979556,5.389948242,5.384832707,6.031688924,6.023389239,6.064367664,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51507,4.758965796,4.761743364,4.760712869,4.753446727,4.761103875,4.91120596,4.537746153,4.897196809,4.897473666,4.896072628,4.754019452,4.754946078,4.750052658,4.891448332,4.883795516,4.921580125,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51508,4.54774466,4.550480303,4.549465363,4.542308895,4.549850466,4.785380575,4.419079811,4.771501904,4.771776182,4.770388194,4.542872976,4.543785615,4.538966057,4.765806968,4.758225429,4.795658117,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51509,4.509908895,4.512637028,4.511624874,4.504488052,4.51200892,4.758190245,4.39343652,4.744339771,4.744613492,4.743228323,4.505050584,4.505960718,4.50115439,4.738656404,4.731090268,4.768446907,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51510,4.499353583,4.502079621,4.501068244,4.493936903,4.501451995,4.741460285,4.377658438,4.727627159,4.727900537,4.726517103,4.494499003,4.495408438,4.490605801,4.721950911,4.714394252,4.751704099,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51511,4.494164736,4.496889744,4.49587875,4.488750103,4.496262356,4.757783599,4.393053011,4.743933546,4.744207258,4.742822132,4.489311991,4.490221082,4.48542026,4.738250352,4.730684447,4.768039948,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51512,4.490873152,4.493597507,4.492586754,4.485459817,4.492970269,4.729014619,4.365920889,4.715194399,4.715467522,4.714085379,4.48602157,4.486930443,4.482130772,4.709523447,4.701973838,4.739248876,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51513,4.485684604,4.488407929,4.487397559,4.480273316,4.487780929,4.78120152,4.415138531,4.767327183,4.767601375,4.76621382,4.480834856,4.481743386,4.476945529,4.761634025,4.754054853,4.791475853,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51514,4.489317844,4.49204189,4.491031252,4.483905122,4.491414723,4.794566785,4.427743357,4.780678589,4.780953055,4.779564114,4.484466811,4.485375582,4.480576454,4.774979743,4.767393001,4.804851381,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51515,4.480822693,4.483545053,4.482535041,4.475413323,4.482918275,4.723141613,4.360382038,4.709327484,4.709600486,4.708218952,4.475974664,4.476882872,4.472086715,4.703659031,4.696112749,4.73337136,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51516,4.466907257,4.469626854,4.468617867,4.461503374,4.469000712,4.820347911,4.452057623,4.80643298,4.806707974,4.805316359,4.462064146,4.462971432,4.458180142,4.800723164,4.793121817,4.830652305,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51517,4.569785232,4.572525249,4.571508686,4.564340774,4.571894405,4.868667058,4.497627573,4.85470202,4.854978005,4.853581379,4.564905757,4.565819855,4.56099259,4.848971644,4.841342925,4.879008558,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51518,5.017911375,5.02074034,5.019690777,5.012290179,5.020089018,5.253305062,4.860380962,5.238941158,5.239225025,5.237788509,5.012873502,5.013817274,5.008833305,5.233047112,5.225200504,5.263941932,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
,51519,5.388482635,5.391385153,5.390308301,5.382715286,5.390716896,6.103727146,5.662416878,6.088481363,6.088782658,6.087257946,5.383313776,5.384282086,5.379168533,6.082225449,6.073897094,6.115017072,114.1657158,114.1657158,114.1657158,114.1657158,114.1657158,114.1865112,114.2037349,114.1865112,114.1865112,114.1865112,114.1657158,114.1657158,114.1657158,114.1865112,114.1865112,114.1865112,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212,98.513212
