//Complete Material and Composite List,,,,,,,,,,,,,,,,,,,,,,,,
//Save this TAB as MaterialData_T24N_2019.csv in the RulesetDev\Rulesets\T24N\Rules\Tables folder,,,,,,,,,,,,,,,,,,,,,,,,
TABLE MaterialData,,,,,,,,,,,,,,,,,,,,,,,,
CodeCat,MatList,Thkns,Rvalue,ThrmlCndct,Dens,SpecHt,ExtRoughness,Library_Res_Name,CSE_CondCT,CSE_Cond,CSE_SpecHt,CSE_Dens,NRCCPRF_MatEnum,NRCCPRF_GlazingMatEnum,// For Reference,,,,,,,,,
//Material Category,Material Name,Thickness,Resistance,Conductivity,Density,Specific Heat,Roughness,,Coef. for temp. adjustment of Cond,,,,,,Input,,,,,,,,,
//,,(in.),(h-ft2-F/BTU),(BTU/h-ft-F),(lb/ft3),(BTU/lb-F),,,(F-1),(BTU/h-ft-F),(BTU/lb-F),(lb/ft3),,,,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Double glass with no low e coatings - R10 Ins.,3.27,1.298,0.06925,20.44,0.26,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakDoubleNoLowE_R10Insulation,AluminumNoThermalBreakDoubleNoLowE_R10Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Double glass with no low e coatings - R15 Ins.,4.47,1.474,0.09085,15.23,0.27,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakDoubleNoLowE_R15Insulation,AluminumNoThermalBreakDoubleNoLowE_R15Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Double glass with no low e coatings - R20 Ins.,5.67,1.567,0.1118,12.22,0.27,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakDoubleNoLowE_R20Insulation,AluminumNoThermalBreakDoubleNoLowE_R20Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Double glass with no low e coatings - R25 Ins.,6.87,1.625,0.13298,10.26,0.27,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakDoubleNoLowE_R25Insulation,AluminumNoThermalBreakDoubleNoLowE_R25Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Double glass with no low e coatings - R30 Ins.,8.07,1.684,0.1543,8.88,0.27,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakDoubleNoLowE_R30Insulation,AluminumNoThermalBreakDoubleNoLowE_R30Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Triple or low e glass - No Ins.,2.27,0.395,0.065,29.09,0.26,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakTripleOrLowE_NoInsulation,AluminumNoThermalBreakTripleOrLowE_NoInsulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Triple or low e glass - R4 Ins.,1.83,1.002,0.0425,35.69,0.26,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakTripleOrLowE_R4Insulation,AluminumNoThermalBreakTripleOrLowE_R4Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Triple or low e glass - R7 Ins.,2.55,1.216,0.0558,25.92,0.26,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakTripleOrLowE_R7Insulation,AluminumNoThermalBreakTripleOrLowE_R7Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Triple or low e glass - R10 Ins.,3.27,1.349,0.0683,20.44,0.26,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakTripleOrLowE_R10Insulation,AluminumNoThermalBreakTripleOrLowE_R10Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Triple or low e glass - R15 Ins.,4.47,1.492,0.09,15.23,0.27,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakTripleOrLowE_R15Insulation,AluminumNoThermalBreakTripleOrLowE_R15Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Triple or low e glass - R20 Ins.,5.67,1.586,0.1108,12.22,0.27,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakTripleOrLowE_R20Insulation,AluminumNoThermalBreakTripleOrLowE_R20Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Triple or low e glass - R25 Ins.,6.87,1.644,0.1333,10.26,0.27,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakTripleOrLowE_R25Insulation,AluminumNoThermalBreakTripleOrLowE_R25Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Triple or low e glass - R30 Ins.,8.07,1.684,0.1542,8.88,0.27,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakTripleOrLowE_R30Insulation,AluminumNoThermalBreakTripleOrLowE_R30Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Single glass pane. stone. or metal pane - No Ins.,2.27,0,0.0942,29.09,0.26,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakSingleGlassStoneMetal_NoInsulation,AluminumThermalBreakSingleGlassStoneMetal_NoInsulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Single glass pane. stone. or metal pane - R4 Ins.,1.83,1.315,0.0392,35.69,0.26,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakSingleGlassStoneMetal_R4Insulation,AluminumThermalBreakSingleGlassStoneMetal_R4Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Single glass pane. stone. or metal pane - R7 Ins.,2.55,1.917,0.0467,25.92,0.26,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakSingleGlassStoneMetal_R7Insulation,AluminumThermalBreakSingleGlassStoneMetal_R7Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Single glass pane. stone. or metal pane - R10 Ins.,3.27,2.276,0.055,20.44,0.26,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakSingleGlassStoneMetal_R10Insulation,AluminumThermalBreakSingleGlassStoneMetal_R10Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Single glass pane. stone. or metal pane - R15 Ins.,4.47,2.635,0.07,15.23,0.27,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakSingleGlassStoneMetal_R15Insulation,AluminumThermalBreakSingleGlassStoneMetal_R15Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Single glass pane. stone. or metal pane - R20 Ins.,5.67,2.882,0.0842,12.22,0.27,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakSingleGlassStoneMetal_R20Insulation,AluminumThermalBreakSingleGlassStoneMetal_R20Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Single glass pane. stone. or metal pane - R25 Ins.,6.87,3.014,0.0992,10.26,0.27,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakSingleGlassStoneMetal_R25Insulation,AluminumThermalBreakSingleGlassStoneMetal_R25Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Single glass pane. stone. or metal pane - R30 Ins.,8.07,3.117,0.115,8.88,0.27,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakSingleGlassStoneMetal_R30Insulation,AluminumThermalBreakSingleGlassStoneMetal_R30Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Double glass with no low e - No Ins.,2.27,0.249,0.06886,29.09,0.26,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakDoubleNoLowE_NoInsulation,AluminumThermalBreakDoubleNoLowE_NoInsulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Double glass with no low e - R4 Ins.,1.83,1.586,0.03674,35.69,0.26,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakDoubleNoLowE_R4Insulation,AluminumThermalBreakDoubleNoLowE_R4Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Double glass with no low e - R7 Ins.,2.55,2.078,0.04515,25.92,0.26,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakDoubleNoLowE_R7Insulation,AluminumThermalBreakDoubleNoLowE_R7Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Double glass with no low e - R10 Ins.,3.27,2.381,0.05415,20.44,0.26,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakDoubleNoLowE_R10Insulation,AluminumThermalBreakDoubleNoLowE_R10Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Double glass with no low e - R15 Ins.,4.47,2.695,0.06898,15.23,0.27,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakDoubleNoLowE_R15Insulation,AluminumThermalBreakDoubleNoLowE_R15Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Double glass with no low e - R20 Ins.,5.67,2.914,0.08371,12.22,0.27,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakDoubleNoLowE_R20Insulation,AluminumThermalBreakDoubleNoLowE_R20Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Double glass with no low e - R25 Ins.,6.87,3.048,0.09916,10.26,0.27,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakDoubleNoLowE_R25Insulation,AluminumThermalBreakDoubleNoLowE_R25Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Double glass with no low e - R30 Ins.,8.07,3.152,0.11384,8.88,0.27,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakDoubleNoLowE_R30Insulation,AluminumThermalBreakDoubleNoLowE_R30Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Triple or low e glass - No Ins.,2.27,0.81,0.0575,29.09,0.26,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakTripleOrLowE_NoInsulation,AluminumThermalBreakTripleOrLowE_NoInsulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Triple or low e glass - R4 Ins.,1.83,1.808,0.03477,35.69,0.26,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakTripleOrLowE_R4Insulation,AluminumThermalBreakTripleOrLowE_R4Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Triple or low e glass - R7 Ins.,2.55,2.225,0.0442,25.92,0.26,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakTripleOrLowE_R7Insulation,AluminumThermalBreakTripleOrLowE_R7Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Triple or low e glass - R10 Ins.,3.27,2.491,0.05304,20.44,0.26,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakTripleOrLowE_R10Insulation,AluminumThermalBreakTripleOrLowE_R10Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Triple or low e glass - R15 Ins.,4.47,2.756,0.0683,15.23,0.27,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakTripleOrLowE_R15Insulation,AluminumThermalBreakTripleOrLowE_R15Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Triple or low e glass - R20 Ins.,5.67,2.947,0.0833,12.22,0.27,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakTripleOrLowE_R20Insulation,AluminumThermalBreakTripleOrLowE_R20Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Triple or low e glass - R25 Ins.,6.87,3.082,0.0983,10.26,0.27,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakTripleOrLowE_R25Insulation,AluminumThermalBreakTripleOrLowE_R25Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/ Thrml Break - Triple or low e glass - R30 Ins.,8.07,3.188,0.1142,8.88,0.27,Smooth,NA,-1,-1,-1,-1,AluminumThermalBreakTripleOrLowE_R30Insulation,AluminumThermalBreakTripleOrLowE_R30Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Single glass pane. stone. or metal pane - No Ins.,2.27,0,0.0983,29.09,0.26,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationSingleGlassStoneMetal_NoInsulation,ContinuousInsulationSingleGlassStoneMetal_NoInsulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Single glass pane. stone. or metal pane - R4 Ins.,1.83,3.45,0.0258,35.69,0.26,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationSingleGlassStoneMetal_R4Insulation,ContinuousInsulationSingleGlassStoneMetal_R4Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Single glass pane. stone. or metal pane - R7 Ins.,2.55,6.459,0.02373,25.92,0.26,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationSingleGlassStoneMetal_R7Insulation,ContinuousInsulationSingleGlassStoneMetal_R7Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Single glass pane. stone. or metal pane - R10 Ins.,3.27,9.395,0.02276,20.44,0.26,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationSingleGlassStoneMetal_R10Insulation,ContinuousInsulationSingleGlassStoneMetal_R10Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Single glass pane. stone. or metal pane - R15 Ins.,4.47,14.441,0.0219,15.23,0.27,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationSingleGlassStoneMetal_R15Insulation,ContinuousInsulationSingleGlassStoneMetal_R15Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Single glass pane. stone. or metal pane - R20 Ins.,5.67,19.422,0.0216,12.22,0.27,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationSingleGlassStoneMetal_R20Insulation,ContinuousInsulationSingleGlassStoneMetal_R20Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Single glass pane. stone. or metal pane - R25 Ins.,6.87,24.227,0.02126,10.26,0.27,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationSingleGlassStoneMetal_R25Insulation,ContinuousInsulationSingleGlassStoneMetal_R25Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Single glass pane. stone. or metal pane - R30 Ins.,8.07,29.458,0.02141,8.88,0.27,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationSingleGlassStoneMetal_R30Insulation,ContinuousInsulationSingleGlassStoneMetal_R30Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Double glass with no low e coatings - No Ins.,2.27,0.009,0.075,29.09,0.26,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationDoubleNoLowE_NoInsulation,ContinuousInsulationDoubleNoLowE_NoInsulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Double glass with no low e coatings - R4 Ins.,1.83,4.003,0.02345,35.69,0.26,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationDoubleNoLowE_R4Insulation,ContinuousInsulationDoubleNoLowE_R4Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Double glass with no low e coatings - R7 Ins.,2.55,7.004,0.0225,25.92,0.26,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationDoubleNoLowE_R7Insulation,ContinuousInsulationDoubleNoLowE_R7Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Double glass with no low e coatings - R10 Ins.,3.27,10.021,0.02183,20.44,0.26,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationDoubleNoLowE_R10Insulation,ContinuousInsulationDoubleNoLowE_R10Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Double glass with no low e coatings - R15 Ins.,4.47,15.057,0.02108,15.23,0.27,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationDoubleNoLowE_R15Insulation,ContinuousInsulationDoubleNoLowE_R15Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Double glass with no low e coatings - R20 Ins.,5.67,19.927,0.02109,12.22,0.27,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationDoubleNoLowE_R20Insulation,ContinuousInsulationDoubleNoLowE_R20Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Double glass with no low e coatings - R25 Ins.,6.87,24.978,0.02065,10.26,0.27,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationDoubleNoLowE_R25Insulation,ContinuousInsulationDoubleNoLowE_R25Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Double glass with no low e coatings - R30 Ins.,8.07,30.533,0.0207,8.88,0.27,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationDoubleNoLowE_R30Insulation,ContinuousInsulationDoubleNoLowE_R30Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Triple or low e glass - No Ins.,2.27,0.395,0.065,29.09,0.26,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationTripleOrLowE_NoInsulation,ContinuousInsulationTripleOrLowE_NoInsulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Triple or low e glass - R4 Ins.,1.83,4.394,0.0221,35.69,0.26,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationTripleOrLowE_R4Insulation,ContinuousInsulationTripleOrLowE_R4Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Triple or low e glass - R7 Ins.,2.55,7.404,0.02146,25.92,0.26,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationTripleOrLowE_R7Insulation,ContinuousInsulationTripleOrLowE_R7Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Triple or low e glass - R10 Ins.,3.27,10.358,0.02121,20.44,0.26,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationTripleOrLowE_R10Insulation,ContinuousInsulationTripleOrLowE_R10Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Triple or low e glass - R15 Ins.,4.47,15.382,0.02067,15.23,0.27,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationTripleOrLowE_R15Insulation,ContinuousInsulationTripleOrLowE_R15Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Triple or low e glass - R20 Ins.,5.67,20.456,0.02058,12.22,0.27,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationTripleOrLowE_R20Insulation,ContinuousInsulationTripleOrLowE_R20Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Triple or low e glass - R25 Ins.,6.87,25.771,0.02065,10.26,0.27,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationTripleOrLowE_R25Insulation,ContinuousInsulationTripleOrLowE_R25Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Continuous Ins. - Triple or low e glass - R30 Ins.,8.07,30.533,0.0207,8.88,0.27,Smooth,NA,-1,-1,-1,-1,ContinuousInsulationTripleOrLowE_R30Insulation,ContinuousInsulationTripleOrLowE_R30Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Single glass pane. stone. or metal pane - No Ins.,2.52,0,0.1067,41.9,0.26,Smooth,NA,-1,-1,-1,-1,StructuralGlazingSingleGlassStoneMetal_NoInsulation,StructuralGlazingSingleGlassStoneMetal_NoInsulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Single glass pane. stone. or metal pane - R4 Ins.,2.08,1.808,0.04052,50.36,0.25,Smooth,NA,-1,-1,-1,-1,StructuralGlazingSingleGlassStoneMetal_R4Insulation,StructuralGlazingSingleGlassStoneMetal_R4Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Single glass pane. stone. or metal pane - R7 Ins.,2.8,2.756,0.0442,37.69,0.26,Smooth,NA,-1,-1,-1,-1,StructuralGlazingSingleGlassStoneMetal_R7Insulation,StructuralGlazingSingleGlassStoneMetal_R7Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Single glass pane. stone. or metal pane - R10 Ins.,3.52,3.411,0.0492,30.2,0.26,Smooth,NA,-1,-1,-1,-1,StructuralGlazingSingleGlassStoneMetal_R10Insulation,StructuralGlazingSingleGlassStoneMetal_R10Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Single glass pane. stone. or metal pane - R15 Ins.,4.72,4.097,0.0583,22.79,0.26,Smooth,NA,-1,-1,-1,-1,StructuralGlazingSingleGlassStoneMetal_R15Insulation,StructuralGlazingSingleGlassStoneMetal_R15Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Single glass pane. stone. or metal pane - R20 Ins.,5.92,4.553,0.06777,18.37,0.26,Smooth,NA,-1,-1,-1,-1,StructuralGlazingSingleGlassStoneMetal_R20Insulation,StructuralGlazingSingleGlassStoneMetal_R20Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Single glass pane. stone. or metal pane - R25 Ins.,7.12,4.892,0.07781,15.45,0.27,Smooth,NA,-1,-1,-1,-1,StructuralGlazingSingleGlassStoneMetal_R25Insulation,StructuralGlazingSingleGlassStoneMetal_R25Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Single glass pane. stone. or metal pane - R30 Ins.,8.32,5.137,0.0875,13.37,0.27,Smooth,NA,-1,-1,-1,-1,StructuralGlazingSingleGlassStoneMetal_R30Insulation,StructuralGlazingSingleGlassStoneMetal_R30Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Double glass with no low e coatings - No Ins.,2.27,0.365,0.0675,29.09,0.26,Smooth,NA,-1,-1,-1,-1,StructuralGlazingDoubleNoLowE_NoInsulation,StructuralGlazingDoubleNoLowE_NoInsulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Double glass with no low e coatings - R4 Ins.,1.83,2.225,0.0325,35.69,0.26,Smooth,NA,-1,-1,-1,-1,StructuralGlazingDoubleNoLowE_R4Insulation,StructuralGlazingDoubleNoLowE_R4Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Double glass with no low e coatings - R7 Ins.,2.55,3.014,0.0383,25.92,0.26,Smooth,NA,-1,-1,-1,-1,StructuralGlazingDoubleNoLowE_R7Insulation,StructuralGlazingDoubleNoLowE_R7Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Double glass with no low e coatings - R10 Ins.,3.27,3.569,0.0442,20.44,0.26,Smooth,NA,-1,-1,-1,-1,StructuralGlazingDoubleNoLowE_R10Insulation,StructuralGlazingDoubleNoLowE_R10Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Double glass with no low e coatings - R15 Ins.,4.47,4.193,0.05397,15.23,0.27,Smooth,NA,-1,-1,-1,-1,StructuralGlazingDoubleNoLowE_R15Insulation,StructuralGlazingDoubleNoLowE_R15Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Double glass with no low e coatings - R20 Ins.,5.67,4.607,0.0642,12.22,0.27,Smooth,NA,-1,-1,-1,-1,StructuralGlazingDoubleNoLowE_R20Insulation,StructuralGlazingDoubleNoLowE_R20Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Double glass with no low e coatings - R25 Ins.,6.87,4.952,0.0742,10.26,0.27,Smooth,NA,-1,-1,-1,-1,StructuralGlazingDoubleNoLowE_R25Insulation,StructuralGlazingDoubleNoLowE_R25Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Double glass with no low e coatings - R30 Ins.,8.07,5.137,0.085,8.88,0.27,Smooth,NA,-1,-1,-1,-1,StructuralGlazingDoubleNoLowE_R30Insulation,StructuralGlazingDoubleNoLowE_R30Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Triple or low e glass - No Ins.,2.27,1.091,0.0542,29.09,0.26,Smooth,NA,-1,-1,-1,-1,StructuralGlazingTripleOrLowE_NoInsulation,StructuralGlazingTripleOrLowE_NoInsulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Triple or low e glass - R4 Ins.,1.83,2.576,0.03,35.69,0.26,Smooth,NA,-1,-1,-1,-1,StructuralGlazingTripleOrLowE_R4Insulation,StructuralGlazingTripleOrLowE_R4Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Triple or low e glass - R7 Ins.,2.55,3.261,0.03653,25.92,0.26,Smooth,NA,-1,-1,-1,-1,StructuralGlazingTripleOrLowE_R7Insulation,StructuralGlazingTripleOrLowE_R7Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Triple or low e glass - R10 Ins.,3.27,3.779,0.0425,20.44,0.26,Smooth,NA,-1,-1,-1,-1,StructuralGlazingTripleOrLowE_R10Insulation,StructuralGlazingTripleOrLowE_R10Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Triple or low e glass - R15 Ins.,4.47,4.343,0.05303,15.23,0.27,Smooth,NA,-1,-1,-1,-1,StructuralGlazingTripleOrLowE_R15Insulation,StructuralGlazingTripleOrLowE_R15Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Triple or low e glass - R20 Ins.,5.67,4.719,0.06373,12.22,0.27,Smooth,NA,-1,-1,-1,-1,StructuralGlazingTripleOrLowE_R20Insulation,StructuralGlazingTripleOrLowE_R20Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Triple or low e glass - R25 Ins.,6.87,5.013,0.07367,10.26,0.27,Smooth,NA,-1,-1,-1,-1,StructuralGlazingTripleOrLowE_R25Insulation,StructuralGlazingTripleOrLowE_R25Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Structural Glazing - Triple or low e glass - R30 Ins.,8.07,5.2,0.0842,8.88,0.27,Smooth,NA,-1,-1,-1,-1,StructuralGlazingTripleOrLowE_R30Insulation,StructuralGlazingTripleOrLowE_R30Insulation,JA4 Table 4.8.3,,,,,,,,,
Straw Bale Wall,Straw Bale - Int and Ext Stucco - 18 in.,19.5,30,0.0542,12.95,0.11,Smooth,NA,-1,-1,-1,-1,StrawBaleInteriorExteriorStucco18In,,JA4-10,,,,,,,,,
