,MoDaHr,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,20222,0.00027966,0.00027966,0.00027966,0.00027966,0.00027966,0.000276343,0.000276054,0.000276343,0.000276343,0.000276343,0.00027966,0.00027966,0.00027966,0.000276343,0.000276343,0.000276343
,20223,0.000271598,0.000271598,0.000271598,0.000271598,0.000271598,0.000273971,0.000273218,0.000273971,0.000273971,0.000273971,0.000271598,0.000271598,0.000271598,0.000273971,0.000273971,0.000273971
,20224,0.000270725,0.000270725,0.000270725,0.000270725,0.000270725,0.00027309,0.00027234,0.00027309,0.00027309,0.00027309,0.000270725,0.000270725,0.000270725,0.00027309,0.00027309,0.00027309
,20301,0.000233257,0.000233257,0.000233257,0.000233257,0.000233257,0.000235295,0.000234648,0.000235295,0.000235295,0.000235295,0.000233257,0.000233257,0.000233257,0.000235295,0.000235295,0.000235295
,20302,0.000222115,0.000222115,0.000222115,0.000222115,0.000222115,0.000224056,0.00022344,0.000224056,0.000224056,0.000224056,0.000222115,0.000222115,0.000222115,0.000224056,0.000224056,0.000224056
,20303,0.000218424,0.000218424,0.000218424,0.000218424,0.000218424,0.000220332,0.000219727,0.000220332,0.000220332,0.000220332,0.000218424,0.000218424,0.000218424,0.000220332,0.000220332,0.000220332
,20304,0.000218925,0.000218925,0.000218925,0.000218925,0.000218925,0.000220837,0.000220231,0.000220837,0.000220837,0.000220837,0.000218925,0.000218925,0.000218925,0.000220837,0.000220837,0.000220837
,20305,0.000224745,0.000224745,0.000224745,0.000224745,0.000224745,0.000226709,0.000226086,0.000226709,0.000226709,0.000226709,0.000224745,0.000224745,0.000224745,0.000226709,0.000226709,0.000226709
,20306,0.000244874,0.000244874,0.000244874,0.000244874,0.000244874,0.000247014,0.000246335,0.000247014,0.000247014,0.000247014,0.000244874,0.000244874,0.000244874,0.000247014,0.000247014,0.000247014
,20307,0.000251719,0.000251719,0.000251719,0.000251719,0.000251719,0.000253918,0.000253221,0.000253918,0.000253918,0.000253918,0.000251719,0.000251719,0.000251719,0.000253918,0.000253918,0.000253918
,20308,0.000250493,0.000250493,0.000250493,0.000250493,0.000250493,0.000252682,0.000251987,0.000252682,0.000252682,0.000252682,0.000250493,0.000250493,0.000250493,0.000252682,0.000252682,0.000252682
,20309,0.000207617,0.000207617,0.000207617,0.000207617,0.000207617,0.000205155,0.000204941,0.000205155,0.000205155,0.000205155,0.000207617,0.000207617,0.000207617,0.000205155,0.000205155,0.000205155
,20310,0.000136248,0.000136248,0.000136248,0.000136248,0.000136248,0.000134632,0.000134492,0.000134632,0.000134632,0.000134632,0.000136248,0.000136248,0.000136248,0.000134632,0.000134632,0.000134632
,20311,0.000131971,0.000131971,0.000131971,0.000131971,0.000131971,0.000130406,0.00013027,0.000130406,0.000130406,0.000130406,0.000131971,0.000131971,0.000131971,0.000130406,0.000130406,0.000130406
,20312,0.000132086,0.000132086,0.000132086,0.000132086,0.000132086,0.00013052,0.000130384,0.00013052,0.00013052,0.00013052,0.000132086,0.000132086,0.000132086,0.00013052,0.00013052,0.00013052
,20313,0.000132026,0.000132026,0.000132026,0.000132026,0.000132026,0.000130461,0.000130324,0.000130461,0.000130461,0.000130461,0.000132026,0.000132026,0.000132026,0.000130461,0.000130461,0.000130461
,20314,0.000131897,0.000131897,0.000131897,0.000131897,0.000131897,0.000130332,0.000130196,0.000130332,0.000130332,0.000130332,0.000131897,0.000131897,0.000131897,0.000130332,0.000130332,0.000130332
,20315,0.000130914,0.000130914,0.000130914,0.000130914,0.000130914,0.000130914,0.000130914,0.000130914,0.000130914,0.000130914,0.000130914,0.000130914,0.000130914,0.000130914,0.000130914,0.000130914
,20316,0.000132407,0.000132407,0.000132407,0.000132407,0.000132407,0.000132407,0.000132407,0.000132407,0.000132407,0.000132407,0.000132407,0.000132407,0.000132407,0.000132407,0.000132407,0.000132407
,20317,0.000161361,0.000161361,0.000161361,0.000161361,0.000161361,0.000161361,0.000161361,0.000161361,0.000161361,0.000161361,0.000161361,0.000161361,0.000161361,0.000161361,0.000161361,0.000161361
,20318,0.000261757,0.000261757,0.000261757,0.000261757,0.000261757,0.000261757,0.000261757,0.000261757,0.000261757,0.000261757,0.000261757,0.000261757,0.000261757,0.000261757,0.000261757,0.000261757
,20319,0.000261735,0.000261735,0.000261735,0.000261735,0.000261735,0.000261735,0.000261735,0.000261735,0.000261735,0.000261735,0.000261735,0.000261735,0.000261735,0.000261735,0.000261735,0.000261735
,20320,0.000261779,0.000261779,0.000261779,0.000261779,0.000261779,0.000261779,0.000261779,0.000261779,0.000261779,0.000261779,0.000261779,0.000261779,0.000261779,0.000261779,0.000261779,0.000261779
,20321,0.000263476,0.000263476,0.000263476,0.000263476,0.000263476,0.000260351,0.000260079,0.000260351,0.000260351,0.000260351,0.000263476,0.000263476,0.000263476,0.000260351,0.000260351,0.000260351
,20322,0.000263487,0.000263487,0.000263487,0.000263487,0.000263487,0.000260362,0.000260091,0.000260362,0.000260362,0.000260362,0.000263487,0.000263487,0.000263487,0.000260362,0.000260362,0.000260362
,20323,0.000256334,0.000256334,0.000256334,0.000256334,0.000256334,0.000258573,0.000257863,0.000258573,0.000258573,0.000258573,0.000256334,0.000256334,0.000256334,0.000258573,0.000258573,0.000258573
,20324,0.00025414,0.00025414,0.00025414,0.00025414,0.00025414,0.00025636,0.000255656,0.00025636,0.00025636,0.00025636,0.00025414,0.00025414,0.00025414,0.00025636,0.00025636,0.00025636
,20401,0.000258978,0.000258978,0.000258978,0.000258978,0.000258978,0.00026124,0.000260523,0.00026124,0.00026124,0.00026124,0.000258978,0.000258978,0.000258978,0.00026124,0.00026124,0.00026124
,20402,0.000259009,0.000259009,0.000259009,0.000259009,0.000259009,0.000261272,0.000260554,0.000261272,0.000261272,0.000261272,0.000259009,0.000259009,0.000259009,0.000261272,0.000261272,0.000261272
,20403,0.000258351,0.000258351,0.000258351,0.000258351,0.000258351,0.000260608,0.000259892,0.000260608,0.000260608,0.000260608,0.000258351,0.000258351,0.000258351,0.000260608,0.000260608,0.000260608
,20404,0.000256463,0.000256463,0.000256463,0.000256463,0.000256463,0.000258704,0.000257993,0.000258704,0.000258704,0.000258704,0.000256463,0.000256463,0.000256463,0.000258704,0.000258704,0.000258704
,20405,0.000259325,0.000259325,0.000259325,0.000259325,0.000259325,0.000261591,0.000260872,0.000261591,0.000261591,0.000261591,0.000259325,0.000259325,0.000259325,0.000261591,0.000261591,0.000261591
,20406,0.000259369,0.000259369,0.000259369,0.000259369,0.000259369,0.000261635,0.000260916,0.000261635,0.000261635,0.000261635,0.000259369,0.000259369,0.000259369,0.000261635,0.000261635,0.000261635
,20407,0.000260129,0.000260129,0.000260129,0.000260129,0.000260129,0.000262402,0.000261681,0.000262402,0.000262402,0.000262402,0.000260129,0.000260129,0.000260129,0.000262402,0.000262402,0.000262402
,20408,0.000259524,0.000259524,0.000259524,0.000259524,0.000259524,0.000261791,0.000261072,0.000261791,0.000261791,0.000261791,0.000259524,0.000259524,0.000259524,0.000261791,0.000261791,0.000261791
,20409,0.000107044,0.000107044,0.000107044,0.000107044,0.000107044,0.000105774,0.000105664,0.000105774,0.000105774,0.000105774,0.000107044,0.000107044,0.000107044,0.000105774,0.000105774,0.000105774
,20410,1.72E-05,1.72E-05,1.72E-05,1.72E-05,1.72E-05,1.70E-05,1.70E-05,1.70E-05,1.70E-05,1.70E-05,1.72E-05,1.72E-05,1.72E-05,1.70E-05,1.70E-05,1.70E-05
,20411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,20412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,20413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,20414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,20415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,20416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,20417,2.97E-05,2.97E-05,2.97E-05,2.97E-05,2.97E-05,2.97E-05,2.97E-05,2.97E-05,2.97E-05,2.97E-05,2.97E-05,2.97E-05,2.97E-05,2.97E-05,2.97E-05,2.97E-05
,20418,0.000265838,0.000265838,0.000265838,0.000265838,0.000265838,0.000265838,0.000265838,0.000265838,0.000265838,0.000265838,0.000265838,0.000265838,0.000265838,0.000265838,0.000265838,0.000265838
,20419,0.000265852,0.000265852,0.000265852,0.000265852,0.000265852,0.000265852,0.000265852,0.000265852,0.000265852,0.000265852,0.000265852,0.000265852,0.000265852,0.000265852,0.000265852,0.000265852
,20420,0.000265818,0.000265818,0.000265818,0.000265818,0.000265818,0.000265818,0.000265818,0.000265818,0.000265818,0.000265818,0.000265818,0.000265818,0.000265818,0.000265818,0.000265818,0.000265818
,20421,0.000267548,0.000267548,0.000267548,0.000267548,0.000267548,0.000264375,0.000264099,0.000264375,0.000264375,0.000264375,0.000267548,0.000267548,0.000267548,0.000264375,0.000264375,0.000264375
,20422,0.000267499,0.000267499,0.000267499,0.000267499,0.000267499,0.000264326,0.00026405,0.000264326,0.000264326,0.000264326,0.000267499,0.000267499,0.000267499,0.000264326,0.000264326,0.000264326
,20423,0.000260221,0.000260221,0.000260221,0.000260221,0.000260221,0.000262494,0.000261773,0.000262494,0.000262494,0.000262494,0.000260221,0.000260221,0.000260221,0.000262494,0.000262494,0.000262494
,20424,0.000259584,0.000259584,0.000259584,0.000259584,0.000259584,0.000261852,0.000261132,0.000261852,0.000261852,0.000261852,0.000259584,0.000259584,0.000259584,0.000261852,0.000261852,0.000261852
,20501,0.000266952,0.000266952,0.000266952,0.000266952,0.000266952,0.000269284,0.000268544,0.000269284,0.000269284,0.000269284,0.000266952,0.000266952,0.000266952,0.000269284,0.000269284,0.000269284
,20502,0.00026711,0.00026711,0.00026711,0.00026711,0.00026711,0.000269444,0.000268704,0.000269444,0.000269444,0.000269444,0.00026711,0.00026711,0.00026711,0.000269444,0.000269444,0.000269444
,20503,0.000267208,0.000267208,0.000267208,0.000267208,0.000267208,0.000269543,0.000268802,0.000269543,0.000269543,0.000269543,0.000267208,0.000267208,0.000267208,0.000269543,0.000269543,0.000269543
,20504,0.000267342,0.000267342,0.000267342,0.000267342,0.000267342,0.000269678,0.000268937,0.000269678,0.000269678,0.000269678,0.000267342,0.000267342,0.000267342,0.000269678,0.000269678,0.000269678
,20505,0.000267428,0.000267428,0.000267428,0.000267428,0.000267428,0.000269764,0.000269023,0.000269764,0.000269764,0.000269764,0.000267428,0.000267428,0.000267428,0.000269764,0.000269764,0.000269764
,20506,0.000267695,0.000267695,0.000267695,0.000267695,0.000267695,0.000270034,0.000269292,0.000270034,0.000270034,0.000270034,0.000267695,0.000267695,0.000267695,0.000270034,0.000270034,0.000270034
,20507,0.00026831,0.00026831,0.00026831,0.00026831,0.00026831,0.000270654,0.000269911,0.000270654,0.000270654,0.000270654,0.00026831,0.00026831,0.00026831,0.000270654,0.000270654,0.000270654
,20508,0.000267856,0.000267856,0.000267856,0.000267856,0.000267856,0.000270197,0.000269454,0.000270197,0.000270197,0.000270197,0.000267856,0.000267856,0.000267856,0.000270197,0.000270197,0.000270197
,20509,4.60E-05,4.60E-05,4.60E-05,4.60E-05,4.60E-05,4.55E-05,4.54E-05,4.55E-05,4.55E-05,4.55E-05,4.60E-05,4.60E-05,4.60E-05,4.55E-05,4.55E-05,4.55E-05
,20510,1.84E-06,1.84E-06,1.84E-06,1.84E-06,1.84E-06,1.82E-06,1.82E-06,1.82E-06,1.82E-06,1.82E-06,1.84E-06,1.84E-06,1.84E-06,1.82E-06,1.82E-06,1.82E-06
,20511,1.03E-06,1.03E-06,1.03E-06,1.03E-06,1.03E-06,1.02E-06,1.02E-06,1.02E-06,1.02E-06,1.02E-06,1.03E-06,1.03E-06,1.03E-06,1.02E-06,1.02E-06,1.02E-06
,20512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,20513,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.11E-06,6.10E-06,6.11E-06,6.11E-06,6.11E-06,6.18E-06,6.18E-06,6.18E-06,6.11E-06,6.11E-06,6.11E-06
,20514,8.58E-06,8.58E-06,8.58E-06,8.58E-06,8.58E-06,8.48E-06,8.47E-06,8.48E-06,8.48E-06,8.48E-06,8.58E-06,8.58E-06,8.58E-06,8.48E-06,8.48E-06,8.48E-06
,20515,6.98E-07,6.98E-07,6.98E-07,6.98E-07,6.98E-07,6.98E-07,6.98E-07,6.98E-07,6.98E-07,6.98E-07,6.98E-07,6.98E-07,6.98E-07,6.98E-07,6.98E-07,6.98E-07
,20516,9.65E-07,9.65E-07,9.65E-07,9.65E-07,9.65E-07,9.65E-07,9.65E-07,9.65E-07,9.65E-07,9.65E-07,9.65E-07,9.65E-07,9.65E-07,9.65E-07,9.65E-07,9.65E-07
,20517,6.82E-05,6.82E-05,6.82E-05,6.82E-05,6.82E-05,6.82E-05,6.82E-05,6.82E-05,6.82E-05,6.82E-05,6.82E-05,6.82E-05,6.82E-05,6.82E-05,6.82E-05,6.82E-05
,20518,0.000282912,0.000282912,0.000282912,0.000282912,0.000282912,0.000282912,0.000282912,0.000282912,0.000282912,0.000282912,0.000282912,0.000282912,0.000282912,0.000282912,0.000282912,0.000282912
,20519,0.000282904,0.000282904,0.000282904,0.000282904,0.000282904,0.000282904,0.000282904,0.000282904,0.000282904,0.000282904,0.000282904,0.000282904,0.000282904,0.000282904,0.000282904,0.000282904
,20520,0.000282958,0.000282958,0.000282958,0.000282958,0.000282958,0.000282958,0.000282958,0.000282958,0.000282958,0.000282958,0.000282958,0.000282958,0.000282958,0.000282958,0.000282958,0.000282958
,20521,0.000283819,0.000283819,0.000283819,0.000283819,0.000283819,0.000280453,0.00028016,0.000280453,0.000280453,0.000280453,0.000283819,0.000283819,0.000283819,0.000280453,0.000280453,0.000280453
,20522,0.000282178,0.000282178,0.000282178,0.000282178,0.000282178,0.000278831,0.00027854,0.000278831,0.000278831,0.000278831,0.000282178,0.000282178,0.000282178,0.000278831,0.000278831,0.000278831
,20523,0.000270839,0.000270839,0.000270839,0.000270839,0.000270839,0.000273206,0.000272455,0.000273206,0.000273206,0.000273206,0.000270839,0.000270839,0.000270839,0.000273206,0.000273206,0.000273206
,20524,0.000268816,0.000268816,0.000268816,0.000268816,0.000268816,0.000271165,0.00027042,0.000271165,0.000271165,0.000271165,0.000268816,0.000268816,0.000268816,0.000271165,0.000271165,0.000271165
,20601,0.000257329,0.000257329,0.000257329,0.000257329,0.000257329,0.000259577,0.000258864,0.000259577,0.000259577,0.000259577,0.000257329,0.000257329,0.000257329,0.000259577,0.000259577,0.000259577
,20602,0.000254807,0.000254807,0.000254807,0.000254807,0.000254807,0.000257033,0.000256327,0.000257033,0.000257033,0.000257033,0.000254807,0.000254807,0.000254807,0.000257033,0.000257033,0.000257033
,20603,0.00025419,0.00025419,0.00025419,0.00025419,0.00025419,0.00025641,0.000255706,0.00025641,0.00025641,0.00025641,0.00025419,0.00025419,0.00025419,0.00025641,0.00025641,0.00025641
,20604,0.000254779,0.000254779,0.000254779,0.000254779,0.000254779,0.000257004,0.000256298,0.000257004,0.000257004,0.000257004,0.000254779,0.000254779,0.000254779,0.000257004,0.000257004,0.000257004
,20605,0.000257031,0.000257031,0.000257031,0.000257031,0.000257031,0.000259277,0.000258565,0.000259277,0.000259277,0.000259277,0.000257031,0.000257031,0.000257031,0.000259277,0.000259277,0.000259277
,20606,0.000259867,0.000259867,0.000259867,0.000259867,0.000259867,0.000262137,0.000261417,0.000262137,0.000262137,0.000262137,0.000259867,0.000259867,0.000259867,0.000262137,0.000262137,0.000262137
,20607,0.000260638,0.000260638,0.000260638,0.000260638,0.000260638,0.000262915,0.000262192,0.000262915,0.000262915,0.000262915,0.000260638,0.000260638,0.000260638,0.000262915,0.000262915,0.000262915
,20608,0.000260142,0.000260142,0.000260142,0.000260142,0.000260142,0.000262415,0.000261694,0.000262415,0.000262415,0.000262415,0.000260142,0.000260142,0.000260142,0.000262415,0.000262415,0.000262415
,20609,0.000163989,0.000163989,0.000163989,0.000163989,0.000163989,0.000162044,0.000161875,0.000162044,0.000162044,0.000162044,0.000163989,0.000163989,0.000163989,0.000162044,0.000162044,0.000162044
,20610,6.71E-05,6.71E-05,6.71E-05,6.71E-05,6.71E-05,6.63E-05,6.62E-05,6.63E-05,6.63E-05,6.63E-05,6.71E-05,6.71E-05,6.71E-05,6.63E-05,6.63E-05,6.63E-05
,20611,6.18E-05,6.18E-05,6.18E-05,6.18E-05,6.18E-05,6.10E-05,6.10E-05,6.10E-05,6.10E-05,6.10E-05,6.18E-05,6.18E-05,6.18E-05,6.10E-05,6.10E-05,6.10E-05
,20612,3.63E-05,3.63E-05,3.63E-05,3.63E-05,3.63E-05,3.59E-05,3.58E-05,3.59E-05,3.59E-05,3.59E-05,3.63E-05,3.63E-05,3.63E-05,3.59E-05,3.59E-05,3.59E-05
,20613,8.52E-07,8.52E-07,8.52E-07,8.52E-07,8.52E-07,8.41E-07,8.41E-07,8.41E-07,8.41E-07,8.41E-07,8.52E-07,8.52E-07,8.52E-07,8.41E-07,8.41E-07,8.41E-07
,20614,6.05E-07,6.05E-07,6.05E-07,6.05E-07,6.05E-07,5.98E-07,5.97E-07,5.98E-07,5.98E-07,5.98E-07,6.05E-07,6.05E-07,6.05E-07,5.98E-07,5.98E-07,5.98E-07
,20615,6.16E-05,6.16E-05,6.16E-05,6.16E-05,6.16E-05,6.16E-05,6.16E-05,6.16E-05,6.16E-05,6.16E-05,6.16E-05,6.16E-05,6.16E-05,6.16E-05,6.16E-05,6.16E-05
,20616,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05
,20617,0.000176349,0.000176349,0.000176349,0.000176349,0.000176349,0.000176349,0.000176349,0.000176349,0.000176349,0.000176349,0.000176349,0.000176349,0.000176349,0.000176349,0.000176349,0.000176349
,20618,0.000265728,0.000265728,0.000265728,0.000265728,0.000265728,0.000265728,0.000265728,0.000265728,0.000265728,0.000265728,0.000265728,0.000265728,0.000265728,0.000265728,0.000265728,0.000265728
,20619,0.000265726,0.000265726,0.000265726,0.000265726,0.000265726,0.000265726,0.000265726,0.000265726,0.000265726,0.000265726,0.000265726,0.000265726,0.000265726,0.000265726,0.000265726,0.000265726
,20620,0.000265765,0.000265765,0.000265765,0.000265765,0.000265765,0.000265765,0.000265765,0.000265765,0.000265765,0.000265765,0.000265765,0.000265765,0.000265765,0.000265765,0.000265765,0.000265765
,20621,0.000267531,0.000267531,0.000267531,0.000267531,0.000267531,0.000264358,0.000264082,0.000264358,0.000264358,0.000264358,0.000267531,0.000267531,0.000267531,0.000264358,0.000264358,0.000264358
,20622,0.000267472,0.000267472,0.000267472,0.000267472,0.000267472,0.0002643,0.000264024,0.0002643,0.0002643,0.0002643,0.000267472,0.000267472,0.000267472,0.0002643,0.0002643,0.0002643
,20623,0.000260157,0.000260157,0.000260157,0.000260157,0.000260157,0.00026243,0.000261709,0.00026243,0.00026243,0.00026243,0.000260157,0.000260157,0.000260157,0.00026243,0.00026243,0.00026243
,20624,0.000258877,0.000258877,0.000258877,0.000258877,0.000258877,0.000261138,0.000260421,0.000261138,0.000261138,0.000261138,0.000258877,0.000258877,0.000258877,0.000261138,0.000261138,0.000261138
,20701,0.000252253,0.000252253,0.000252253,0.000252253,0.000252253,0.000254457,0.000253758,0.000254457,0.000254457,0.000254457,0.000252253,0.000252253,0.000252253,0.000254457,0.000254457,0.000254457
,20702,0.000252218,0.000252218,0.000252218,0.000252218,0.000252218,0.000254421,0.000253722,0.000254421,0.000254421,0.000254421,0.000252218,0.000252218,0.000252218,0.000254421,0.000254421,0.000254421
,20703,0.000251927,0.000251927,0.000251927,0.000251927,0.000251927,0.000254128,0.00025343,0.000254128,0.000254128,0.000254128,0.000251927,0.000251927,0.000251927,0.000254128,0.000254128,0.000254128
,20704,0.000252002,0.000252002,0.000252002,0.000252002,0.000252002,0.000254203,0.000253505,0.000254203,0.000254203,0.000254203,0.000252002,0.000252002,0.000252002,0.000254203,0.000254203,0.000254203
,20705,0.000252446,0.000252446,0.000252446,0.000252446,0.000252446,0.000254652,0.000253952,0.000254652,0.000254652,0.000254652,0.000252446,0.000252446,0.000252446,0.000254652,0.000254652,0.000254652
,20706,0.000252955,0.000252955,0.000252955,0.000252955,0.000252955,0.000255165,0.000254464,0.000255165,0.000255165,0.000255165,0.000252955,0.000252955,0.000252955,0.000255165,0.000255165,0.000255165
,20707,0.00025291,0.00025291,0.00025291,0.00025291,0.00025291,0.00025512,0.000254419,0.00025512,0.00025512,0.00025512,0.00025291,0.00025291,0.00025291,0.00025512,0.00025512,0.00025512
,20708,0.000252658,0.000252658,0.000252658,0.000252658,0.000252658,0.000254865,0.000254165,0.000254865,0.000254865,0.000254865,0.000252658,0.000252658,0.000252658,0.000254865,0.000254865,0.000254865
,20709,9.53E-05,9.53E-05,9.53E-05,9.53E-05,9.53E-05,9.61E-05,9.59E-05,9.61E-05,9.61E-05,9.61E-05,9.53E-05,9.53E-05,9.53E-05,9.61E-05,9.61E-05,9.61E-05
,20710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,20711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,20712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,20713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,20714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,20715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,20716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,20717,5.51E-05,5.51E-05,5.51E-05,5.51E-05,5.51E-05,5.56E-05,5.55E-05,5.56E-05,5.56E-05,5.56E-05,5.51E-05,5.51E-05,5.51E-05,5.56E-05,5.56E-05,5.56E-05
