;,; Use with 2009 calendar year and updated CEC weather data,,,,,,,,,,,,,,,,
;,"; Version ID: 2019 TDV CARBON ONLY, Elec Non-Res (15 Year)",,,,,,,,,,,,,,,,
;,; MoDaHr,CZ1 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ2 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ3 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ4 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ5 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ6 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ7 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ8 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ9 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ10 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ11 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ12 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ13 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ14 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ15 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ16 Electricity Long-Run Carbon Emission Factors (ton/MWh)
TABLE C02ElecByCZ,,,,,,,,,,,,,,,,,
,MoDaHr,C02(ton/MWh),C02(ton/MWh),C02(ton/MWh),C02(ton/MWh),C02(ton/MWh),C02(ton/MWh),C02(ton/MWh),C02(ton/MWh),C02(ton/MWh),C02(ton/MWh),C02(ton/MWh),C02(ton/MWh),C02(ton/MWh),C02(ton/MWh),C02(ton/MWh),C02(ton/MWh)
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,111613,0.070613315,0.070613315,0.070613315,0.070613315,0.070613315,0.067985993,0.067985993,0.067985993,0.067985993,0.067985993,0.070613315,0.070613315,0.070613315,0.067985993,0.067985993,0.067985993
,111614,0.087086284,0.087086284,0.087086284,0.087086284,0.087086284,0.084725086,0.084725086,0.084725086,0.084725086,0.084725086,0.087086284,0.087086284,0.087086284,0.084725086,0.084725086,0.084725086
,111615,0.244327112,0.244327112,0.244327112,0.244327112,0.244327112,0.108412965,0.108412965,0.108412965,0.108412965,0.108412965,0.244327112,0.244327112,0.244327112,0.108412965,0.108412965,0.108412965
,111616,0.269842566,0.269842566,0.269842566,0.269842566,0.269842566,0.265047716,0.265047716,0.265047716,0.265047716,0.265047716,0.269842566,0.269842566,0.269842566,0.265047716,0.265047716,0.265047716
,111617,0.276333407,0.276333407,0.276333407,0.276333407,0.276333407,0.278181537,0.278181537,0.278181537,0.278181537,0.278181537,0.276333407,0.276333407,0.276333407,0.278181537,0.278181537,0.278181537
,111618,0.277201154,0.277201154,0.277201154,0.277201154,0.277201154,0.293751858,0.293751858,0.293751858,0.293751858,0.293751858,0.277201154,0.277201154,0.277201154,0.293751858,0.293751858,0.293751858
,111619,0.277228014,0.277228014,0.277228014,0.277228014,0.277228014,0.297218726,0.297218726,0.297218726,0.297218726,0.297218726,0.277228014,0.277228014,0.277228014,0.297218726,0.297218726,0.297218726
,111620,0.277225866,0.277225866,0.277225866,0.277225866,0.277225866,0.296120113,0.296120113,0.296120113,0.296120113,0.296120113,0.277225866,0.277225866,0.277225866,0.296120113,0.296120113,0.296120113
,111621,0.277257716,0.277257716,0.277257716,0.277257716,0.277257716,0.293973435,0.293973435,0.293973435,0.293973435,0.293973435,0.277257716,0.277257716,0.277257716,0.293973435,0.293973435,0.293973435
,111622,0.277286167,0.277286167,0.277286167,0.277286167,0.277286167,0.282005979,0.282005979,0.282005979,0.282005979,0.282005979,0.277286167,0.277286167,0.277286167,0.282005979,0.282005979,0.282005979
,111623,0.274966205,0.274966205,0.274966205,0.274966205,0.274966205,0.274678741,0.274678741,0.274678741,0.274678741,0.274678741,0.274966205,0.274966205,0.274966205,0.274678741,0.274678741,0.274678741
,111624,0.270645167,0.270645167,0.270645167,0.270645167,0.270645167,0.265260587,0.265260587,0.265260587,0.265260587,0.265260587,0.270645167,0.270645167,0.270645167,0.265260587,0.265260587,0.265260587
,111701,0.264971081,0.264971081,0.264971081,0.264971081,0.264971081,0.260173275,0.260173275,0.260173275,0.260173275,0.260173275,0.264971081,0.264971081,0.264971081,0.260173275,0.260173275,0.260173275
,111702,0.263558797,0.263558797,0.263558797,0.263558797,0.263558797,0.257179447,0.257179447,0.257179447,0.257179447,0.257179447,0.263558797,0.263558797,0.263558797,0.257179447,0.257179447,0.257179447
,111703,0.262918372,0.262918372,0.262918372,0.262918372,0.262918372,0.256530404,0.256530404,0.256530404,0.256530404,0.256530404,0.262918372,0.262918372,0.262918372,0.256530404,0.256530404,0.256530404
,111704,0.262744875,0.262744875,0.262744875,0.262744875,0.262744875,0.256087811,0.256087811,0.256087811,0.256087811,0.256087811,0.262744875,0.262744875,0.262744875,0.256087811,0.256087811,0.256087811
,111705,0.268078337,0.268078337,0.268078337,0.268078337,0.268078337,0.261846774,0.261846774,0.261846774,0.261846774,0.261846774,0.268078337,0.268078337,0.268078337,0.261846774,0.261846774,0.261846774
,111706,0.275554175,0.275554175,0.275554175,0.275554175,0.275554175,0.269700865,0.269700865,0.269700865,0.269700865,0.269700865,0.275554175,0.275554175,0.275554175,0.269700865,0.269700865,0.269700865
,111707,0.278834123,0.278834123,0.278834123,0.278834123,0.278834123,0.27468029,0.27468029,0.27468029,0.27468029,0.27468029,0.278834123,0.278834123,0.278834123,0.27468029,0.27468029,0.27468029
,111708,0.27989165,0.27989165,0.27989165,0.27989165,0.27989165,0.276100199,0.276100199,0.276100199,0.276100199,0.276100199,0.27989165,0.27989165,0.27989165,0.276100199,0.276100199,0.276100199
,111709,0.267150631,0.267150631,0.267150631,0.267150631,0.267150631,0.116686579,0.116686579,0.116686579,0.116686579,0.116686579,0.267150631,0.267150631,0.267150631,0.116686579,0.116686579,0.116686579
,111710,0.233551105,0.233551105,0.233551105,0.233551105,0.233551105,0.094515354,0.094515354,0.094515354,0.094515354,0.094515354,0.233551105,0.233551105,0.233551105,0.094515354,0.094515354,0.094515354
,111711,0.112786608,0.112786608,0.112786608,0.112786608,0.112786608,0.0927013,0.0927013,0.0927013,0.0927013,0.0927013,0.112786608,0.112786608,0.112786608,0.0927013,0.0927013,0.0927013
,111712,0.093966795,0.093966795,0.093966795,0.093966795,0.093966795,0.091659445,0.091659445,0.091659445,0.091659445,0.091659445,0.093966795,0.093966795,0.093966795,0.091659445,0.091659445,0.091659445
,111713,0.093575489,0.093575489,0.093575489,0.093575489,0.093575489,0.091403395,0.091403395,0.091403395,0.091403395,0.091403395,0.093575489,0.093575489,0.093575489,0.091403395,0.091403395,0.091403395
,111714,0.111548816,0.111548816,0.111548816,0.111548816,0.111548816,0.109237602,0.109237602,0.109237602,0.109237602,0.109237602,0.111548816,0.111548816,0.111548816,0.109237602,0.109237602,0.109237602
,111715,0.241286407,0.241286407,0.241286407,0.241286407,0.241286407,0.237514538,0.237514538,0.237514538,0.237514538,0.237514538,0.241286407,0.241286407,0.241286407,0.237514538,0.237514538,0.237514538
,111716,0.276091831,0.276091831,0.276091831,0.276091831,0.276091831,0.271291391,0.271291391,0.271291391,0.271291391,0.271291391,0.276091831,0.276091831,0.276091831,0.271291391,0.271291391,0.271291391
,111717,0.28366482,0.28366482,0.28366482,0.28366482,0.28366482,0.285598567,0.285598567,0.285598567,0.285598567,0.285598567,0.28366482,0.28366482,0.28366482,0.285598567,0.285598567,0.285598567
,111718,0.283684634,0.283684634,0.283684634,0.283684634,0.283684634,0.320441826,0.320441826,0.320441826,0.320441826,0.320441826,0.283684634,0.283684634,0.283684634,0.320441826,0.320441826,0.320441826
,111719,0.283708001,0.283708001,0.283708001,0.283708001,0.283708001,0.325985695,0.325985695,0.325985695,0.325985695,0.325985695,0.283708001,0.283708001,0.283708001,0.325985695,0.325985695,0.325985695
,111720,0.283701909,0.283701909,0.283701909,0.283701909,0.283701909,0.324655306,0.324655306,0.324655306,0.324655306,0.324655306,0.283701909,0.283701909,0.283701909,0.324655306,0.324655306,0.324655306
,111721,0.283728403,0.283728403,0.283728403,0.283728403,0.283728403,0.323560244,0.323560244,0.323560244,0.323560244,0.323560244,0.283728403,0.283728403,0.283728403,0.323560244,0.323560244,0.323560244
,111722,0.283755895,0.283755895,0.283755895,0.283755895,0.283755895,0.298253845,0.298253845,0.298253845,0.298253845,0.298253845,0.283755895,0.283755895,0.283755895,0.298253845,0.298253845,0.298253845
,111723,0.281660241,0.281660241,0.281660241,0.281660241,0.281660241,0.281927497,0.281927497,0.281927497,0.281927497,0.281927497,0.281660241,0.281660241,0.281660241,0.281927497,0.281927497,0.281927497
,111724,0.276053188,0.276053188,0.276053188,0.276053188,0.276053188,0.274700532,0.274700532,0.274700532,0.274700532,0.274700532,0.276053188,0.276053188,0.276053188,0.274700532,0.274700532,0.274700532
,111801,0.274783017,0.274783017,0.274783017,0.274783017,0.274783017,0.270394381,0.270394381,0.270394381,0.270394381,0.270394381,0.274783017,0.274783017,0.274783017,0.270394381,0.270394381,0.270394381
,111802,0.273280263,0.273280263,0.273280263,0.273280263,0.273280263,0.266161209,0.266161209,0.266161209,0.266161209,0.266161209,0.273280263,0.273280263,0.273280263,0.266161209,0.266161209,0.266161209
,111803,0.271971616,0.271971616,0.271971616,0.271971616,0.271971616,0.264814108,0.264814108,0.264814108,0.264814108,0.264814108,0.271971616,0.271971616,0.271971616,0.264814108,0.264814108,0.264814108
,111804,0.271840244,0.271840244,0.271840244,0.271840244,0.271840244,0.264843936,0.264843936,0.264843936,0.264843936,0.264843936,0.271840244,0.271840244,0.271840244,0.264843936,0.264843936,0.264843936
,111805,0.274467025,0.274467025,0.274467025,0.274467025,0.274467025,0.267903852,0.267903852,0.267903852,0.267903852,0.267903852,0.274467025,0.274467025,0.274467025,0.267903852,0.267903852,0.267903852
,111806,0.277336852,0.277336852,0.277336852,0.277336852,0.277336852,0.274517887,0.274517887,0.274517887,0.274517887,0.274517887,0.277336852,0.277336852,0.277336852,0.274517887,0.274517887,0.274517887
,111807,0.279690093,0.279690093,0.279690093,0.279690093,0.279690093,0.279428183,0.279428183,0.279428183,0.279428183,0.279428183,0.279690093,0.279690093,0.279690093,0.279428183,0.279428183,0.279428183
,111808,0.2797052,0.2797052,0.2797052,0.2797052,0.2797052,0.279427772,0.279427772,0.279427772,0.279427772,0.279427772,0.2797052,0.2797052,0.2797052,0.279427772,0.279427772,0.279427772
,111809,0.276770659,0.276770659,0.276770659,0.276770659,0.276770659,0.258360848,0.258360848,0.258360848,0.258360848,0.258360848,0.276770659,0.276770659,0.276770659,0.258360848,0.258360848,0.258360848
,111810,0.130332321,0.130332321,0.130332321,0.130332321,0.130332321,0.109634762,0.109634762,0.109634762,0.109634762,0.109634762,0.130332321,0.130332321,0.130332321,0.109634762,0.109634762,0.109634762
,111811,0.094183497,0.094183497,0.094183497,0.094183497,0.094183497,0.108619855,0.108619855,0.108619855,0.108619855,0.108619855,0.094183497,0.094183497,0.094183497,0.108619855,0.108619855,0.108619855
,111812,0.111565316,0.111565316,0.111565316,0.111565316,0.111565316,0.108500088,0.108500088,0.108500088,0.108500088,0.108500088,0.111565316,0.111565316,0.111565316,0.108500088,0.108500088,0.108500088
,111813,0.111779144,0.111779144,0.111779144,0.111779144,0.111779144,0.108536698,0.108536698,0.108536698,0.108536698,0.108536698,0.111779144,0.111779144,0.111779144,0.108536698,0.108536698,0.108536698
,111814,0.129213296,0.129213296,0.129213296,0.129213296,0.129213296,0.125917721,0.125917721,0.125917721,0.125917721,0.125917721,0.129213296,0.129213296,0.129213296,0.125917721,0.125917721,0.125917721
,111815,0.256748692,0.256748692,0.256748692,0.256748692,0.256748692,0.25282379,0.25282379,0.25282379,0.25282379,0.25282379,0.256748692,0.256748692,0.256748692,0.25282379,0.25282379,0.25282379
,111816,0.277742252,0.277742252,0.277742252,0.277742252,0.277742252,0.272858076,0.272858076,0.272858076,0.272858076,0.272858076,0.277742252,0.277742252,0.277742252,0.272858076,0.272858076,0.272858076
,111817,0.284586107,0.284586107,0.284586107,0.284586107,0.284586107,0.286844423,0.286844423,0.286844423,0.286844423,0.286844423,0.284586107,0.284586107,0.284586107,0.286844423,0.286844423,0.286844423
,111818,0.285474354,0.285474354,0.285474354,0.285474354,0.285474354,0.309928297,0.309928297,0.309928297,0.309928297,0.309928297,0.285474354,0.285474354,0.285474354,0.309928297,0.309928297,0.309928297
,111819,0.285497786,0.285497786,0.285497786,0.285497786,0.285497786,0.319651086,0.319651086,0.319651086,0.319651086,0.319651086,0.285497786,0.285497786,0.285497786,0.319651086,0.319651086,0.319651086
,111820,0.285489363,0.285489363,0.285489363,0.285489363,0.285489363,0.319811384,0.319811384,0.319811384,0.319811384,0.319811384,0.285489363,0.285489363,0.285489363,0.319811384,0.319811384,0.319811384
,111821,0.285512199,0.285512199,0.285512199,0.285512199,0.285512199,0.317217503,0.317217503,0.317217503,0.317217503,0.317217503,0.285512199,0.285512199,0.285512199,0.317217503,0.317217503,0.317217503
,111822,0.285539574,0.285539574,0.285539574,0.285539574,0.285539574,0.289199015,0.289199015,0.289199015,0.289199015,0.289199015,0.285539574,0.285539574,0.285539574,0.289199015,0.289199015,0.289199015
,111823,0.279983496,0.279983496,0.279983496,0.279983496,0.279983496,0.279973316,0.279973316,0.279973316,0.279973316,0.279973316,0.279983496,0.279983496,0.279983496,0.279973316,0.279973316,0.279973316
,111824,0.277465834,0.277465834,0.277465834,0.277465834,0.277465834,0.274344992,0.274344992,0.274344992,0.274344992,0.274344992,0.277465834,0.277465834,0.277465834,0.274344992,0.274344992,0.274344992
,111901,0.271355235,0.271355235,0.271355235,0.271355235,0.271355235,0.265615898,0.265615898,0.265615898,0.265615898,0.265615898,0.271355235,0.271355235,0.271355235,0.265615898,0.265615898,0.265615898
,111902,0.266141835,0.266141835,0.266141835,0.266141835,0.266141835,0.259573114,0.259573114,0.259573114,0.259573114,0.259573114,0.266141835,0.266141835,0.266141835,0.259573114,0.259573114,0.259573114
,111903,0.261243368,0.261243368,0.261243368,0.261243368,0.261243368,0.25426912,0.25426912,0.25426912,0.25426912,0.25426912,0.261243368,0.261243368,0.261243368,0.25426912,0.25426912,0.25426912
,111904,0.261354909,0.261354909,0.261354909,0.261354909,0.261354909,0.253754156,0.253754156,0.253754156,0.253754156,0.253754156,0.261354909,0.261354909,0.261354909,0.253754156,0.253754156,0.253754156
,111905,0.267295882,0.267295882,0.267295882,0.267295882,0.267295882,0.259406398,0.259406398,0.259406398,0.259406398,0.259406398,0.267295882,0.267295882,0.267295882,0.259406398,0.259406398,0.259406398
,111906,0.274809279,0.274809279,0.274809279,0.274809279,0.274809279,0.267805118,0.267805118,0.267805118,0.267805118,0.267805118,0.274809279,0.274809279,0.274809279,0.267805118,0.267805118,0.267805118
,111907,0.279433505,0.279433505,0.279433505,0.279433505,0.279433505,0.277326585,0.277326585,0.277326585,0.277326585,0.277326585,0.279433505,0.279433505,0.279433505,0.277326585,0.277326585,0.277326585
,111908,0.27945716,0.27945716,0.27945716,0.27945716,0.27945716,0.276970215,0.276970215,0.276970215,0.276970215,0.276970215,0.27945716,0.27945716,0.27945716,0.276970215,0.276970215,0.276970215
,111909,0.270511324,0.270511324,0.270511324,0.270511324,0.270511324,0.256198416,0.256198416,0.256198416,0.256198416,0.256198416,0.270511324,0.270511324,0.270511324,0.256198416,0.256198416,0.256198416
,111910,0.245238263,0.245238263,0.245238263,0.245238263,0.245238263,0.205427239,0.205427239,0.205427239,0.205427239,0.205427239,0.245238263,0.245238263,0.245238263,0.205427239,0.205427239,0.205427239
,111911,0.242964849,0.242964849,0.242964849,0.242964849,0.242964849,0.184291184,0.184291184,0.184291184,0.184291184,0.184291184,0.242964849,0.242964849,0.242964849,0.184291184,0.184291184,0.184291184
,111912,0.241493508,0.241493508,0.241493508,0.241493508,0.241493508,0.183540629,0.183540629,0.183540629,0.183540629,0.183540629,0.241493508,0.241493508,0.241493508,0.183540629,0.183540629,0.183540629
,111913,0.221796425,0.221796425,0.221796425,0.221796425,0.221796425,0.183597709,0.183597709,0.183597709,0.183597709,0.183597709,0.221796425,0.221796425,0.221796425,0.183597709,0.183597709,0.183597709
,111914,0.242068884,0.242068884,0.242068884,0.242068884,0.242068884,0.183329697,0.183329697,0.183329697,0.183329697,0.183329697,0.242068884,0.242068884,0.242068884,0.183329697,0.183329697,0.183329697
,111915,0.25287378,0.25287378,0.25287378,0.25287378,0.25287378,0.229245817,0.229245817,0.229245817,0.229245817,0.229245817,0.25287378,0.25287378,0.25287378,0.229245817,0.229245817,0.229245817
,111916,0.277036795,0.277036795,0.277036795,0.277036795,0.277036795,0.271229306,0.271229306,0.271229306,0.271229306,0.271229306,0.277036795,0.277036795,0.277036795,0.271229306,0.271229306,0.271229306
,111917,0.286676017,0.286676017,0.286676017,0.286676017,0.286676017,0.286125647,0.286125647,0.286125647,0.286125647,0.286125647,0.286676017,0.286676017,0.286676017,0.286125647,0.286125647,0.286125647
,111918,0.28749963,0.28749963,0.28749963,0.28749963,0.28749963,0.31811593,0.31811593,0.31811593,0.31811593,0.31811593,0.28749963,0.28749963,0.28749963,0.31811593,0.31811593,0.31811593
,111919,0.287526614,0.287526614,0.287526614,0.287526614,0.287526614,0.335958891,0.335958891,0.335958891,0.335958891,0.335958891,0.287526614,0.287526614,0.287526614,0.335958891,0.335958891,0.335958891
,111920,0.28752154,0.28752154,0.28752154,0.28752154,0.28752154,0.323055947,0.323055947,0.323055947,0.323055947,0.323055947,0.28752154,0.28752154,0.28752154,0.323055947,0.323055947,0.323055947
,111921,0.287560042,0.287560042,0.287560042,0.287560042,0.287560042,0.319173683,0.319173683,0.319173683,0.319173683,0.319173683,0.287560042,0.287560042,0.287560042,0.319173683,0.319173683,0.319173683
,111922,0.287579976,0.287579976,0.287579976,0.287579976,0.287579976,0.290458216,0.290458216,0.290458216,0.290458216,0.290458216,0.287579976,0.287579976,0.287579976,0.290458216,0.290458216,0.290458216
,111923,0.28231126,0.28231126,0.28231126,0.28231126,0.28231126,0.281820451,0.281820451,0.281820451,0.281820451,0.281820451,0.28231126,0.28231126,0.28231126,0.281820451,0.281820451,0.281820451
,111924,0.278680274,0.278680274,0.278680274,0.278680274,0.278680274,0.276971356,0.276971356,0.276971356,0.276971356,0.276971356,0.278680274,0.278680274,0.278680274,0.276971356,0.276971356,0.276971356
,112001,0.273210806,0.273210806,0.273210806,0.273210806,0.273210806,0.268521042,0.268521042,0.268521042,0.268521042,0.268521042,0.273210806,0.273210806,0.273210806,0.268521042,0.268521042,0.268521042
,112002,0.263447531,0.263447531,0.263447531,0.263447531,0.263447531,0.258462489,0.258462489,0.258462489,0.258462489,0.258462489,0.263447531,0.263447531,0.263447531,0.258462489,0.258462489,0.258462489
,112003,0.25679118,0.25679118,0.25679118,0.25679118,0.25679118,0.251405516,0.251405516,0.251405516,0.251405516,0.251405516,0.25679118,0.25679118,0.25679118,0.251405516,0.251405516,0.251405516
,112004,0.256222029,0.256222029,0.256222029,0.256222029,0.256222029,0.250967231,0.250967231,0.250967231,0.250967231,0.250967231,0.256222029,0.256222029,0.256222029,0.250967231,0.250967231,0.250967231
,112005,0.266119015,0.266119015,0.266119015,0.266119015,0.266119015,0.260372867,0.260372867,0.260372867,0.260372867,0.260372867,0.266119015,0.266119015,0.266119015,0.260372867,0.260372867,0.260372867
,112006,0.276704414,0.276704414,0.276704414,0.276704414,0.276704414,0.271924678,0.271924678,0.271924678,0.271924678,0.271924678,0.276704414,0.276704414,0.276704414,0.271924678,0.271924678,0.271924678
,112007,0.282376421,0.282376421,0.282376421,0.282376421,0.282376421,0.278305683,0.278305683,0.278305683,0.278305683,0.278305683,0.282376421,0.282376421,0.282376421,0.278305683,0.278305683,0.278305683
,112008,0.282401951,0.282401951,0.282401951,0.282401951,0.282401951,0.278595729,0.278595729,0.278595729,0.278595729,0.278595729,0.282401951,0.282401951,0.282401951,0.278595729,0.278595729,0.278595729
,112009,0.261417033,0.261417033,0.261417033,0.261417033,0.261417033,0.251703006,0.251703006,0.251703006,0.251703006,0.251703006,0.261417033,0.261417033,0.261417033,0.251703006,0.251703006,0.251703006
,112010,0.115535286,0.115535286,0.115535286,0.115535286,0.115535286,0.10990954,0.10990954,0.10990954,0.10990954,0.10990954,0.115535286,0.115535286,0.115535286,0.10990954,0.10990954,0.10990954
,112011,0.112982715,0.112982715,0.112982715,0.112982715,0.112982715,0.091644337,0.091644337,0.091644337,0.091644337,0.091644337,0.112982715,0.112982715,0.112982715,0.091644337,0.091644337,0.091644337
