;,2025 Energy Code: Long-term System Cost (LSC) NEM3-ACC (Avoided Cost Calculator) Hourly Factors,,,,,,,,,,,,,,,
;,Source:,,from CEC/RJW via e-mail  7/15/24:  2025_LSCHourlyExportValuesACC.xlsx,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,Last modified:,,07/16/24 - SAC - converted into look-up table for CBECC(-Res) rulesets,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,Export LSC (CZ1; 30-yr PV$/kWh),Export LSC (CZ2; 30-yr PV$/kWh),Export LSC (CZ3; 30-yr PV$/kWh),Export LSC (CZ4; 30-yr PV$/kWh),Export LSC (CZ5; 30-yr PV$/kWh),Export LSC (CZ6; 30-yr PV$/kWh),Export LSC (CZ7; 30-yr PV$/kWh),Export LSC (CZ8; 30-yr PV$/kWh),Export LSC (CZ9; 30-yr PV$/kWh),Export LSC (CZ10; 30-yr PV$/kWh),Export LSC (CZ11; 30-yr PV$/kWh),Export LSC (CZ12; 30-yr PV$/kWh),Export LSC (CZ13; 30-yr PV$/kWh),Export LSC (CZ14; 30-yr PV$/kWh),Export LSC (CZ15; 30-yr PV$/kWh),Export LSC (CZ16; 30-yr PV$/kWh)
; MoDaHr,,,,,,,,,,,,,,,,
; CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
102811,0.797298113,0.797298113,0.797298113,0.797298113,0.797298113,0.742837335,0.733892856,0.742837335,0.742837335,0.742837335,0.797298113,0.797298113,0.797298113,0.742837335,0.742837335,0.742837335
102812,0.763948413,0.763948413,0.763948413,0.763948413,0.763948413,0.697252873,0.686286691,0.697252873,0.697252873,0.697252873,0.763948413,0.763948413,0.763948413,0.697252873,0.697252873,0.697252873
102813,0.738801529,0.738801529,0.738801529,0.738801529,0.738801529,0.68335996,0.671259815,0.68335996,0.68335996,0.68335996,0.738801529,0.738801529,0.738801529,0.68335996,0.68335996,0.68335996
102814,0.702183949,0.702183949,0.702183949,0.702183949,0.702183949,0.621008127,0.607924925,0.621008127,0.621008127,0.621008127,0.702183949,0.702183949,0.702183949,0.621008127,0.621008127,0.621008127
102815,0.663848438,0.663848438,0.663848438,0.663848438,0.663848438,0.60712067,0.594154386,0.60712067,0.60712067,0.60712067,0.663848438,0.663848438,0.663848438,0.60712067,0.60712067,0.60712067
102816,0.747518068,0.747518068,0.747518068,0.747518068,0.747518068,0.695953296,0.673783233,0.695953296,0.695953296,0.695953296,0.747518068,0.747518068,0.747518068,0.695953296,0.695953296,0.695953296
102817,1.417015966,1.417015966,1.417015966,1.417015966,1.417015966,1.415477428,1.415707552,1.415477428,1.415477428,1.415477428,1.417015966,1.417015966,1.417015966,1.415477428,1.415477428,1.415477428
102818,1.412423736,1.412423736,1.412423736,1.412423736,1.412423736,1.411618076,1.412999679,1.411618076,1.411618076,1.411618076,1.412423736,1.412423736,1.412423736,1.411618076,1.411618076,1.411618076
102819,1.429510821,1.429510821,1.429510821,1.429510821,1.429510821,1.426842295,1.430115506,1.426842295,1.426842295,1.426842295,1.429510821,1.429510821,1.429510821,1.426842295,1.426842295,1.426842295
102820,1.376763453,1.376763453,1.376763453,1.376763453,1.376763453,1.375013782,1.377042298,1.375013782,1.375013782,1.375013782,1.376763453,1.376763453,1.376763453,1.375013782,1.375013782,1.375013782
102821,1.340930524,1.340930524,1.340930524,1.340930524,1.340930524,1.342234784,1.341090045,1.342234784,1.342234784,1.342234784,1.340930524,1.340930524,1.340930524,1.342234784,1.342234784,1.342234784
102822,1.336752012,1.336752012,1.336752012,1.336752012,1.336752012,1.339539578,1.336860776,1.339539578,1.339539578,1.339539578,1.336752012,1.336752012,1.336752012,1.339539578,1.339539578,1.339539578
102823,1.337320595,1.337320595,1.337320595,1.337320595,1.337320595,1.340712523,1.337675632,1.340712523,1.340712523,1.340712523,1.337320595,1.337320595,1.337320595,1.340712523,1.340712523,1.340712523
102824,1.529852504,1.529852504,1.529852504,1.529852504,1.529852504,1.526228233,1.530064133,1.526228233,1.526228233,1.526228233,1.529852504,1.529852504,1.529852504,1.526228233,1.526228233,1.526228233
102901,1.29025501,1.29025501,1.29025501,1.29025501,1.29025501,1.289974425,1.290244784,1.289974425,1.289974425,1.289974425,1.29025501,1.29025501,1.29025501,1.289974425,1.289974425,1.289974425
102902,1.30343725,1.30343725,1.30343725,1.30343725,1.30343725,1.303037456,1.303522177,1.303037456,1.303037456,1.303037456,1.30343725,1.30343725,1.30343725,1.303037456,1.303037456,1.303037456
102903,1.295899758,1.295899758,1.295899758,1.295899758,1.295899758,1.295243718,1.295980054,1.295243718,1.295243718,1.295243718,1.295899758,1.295899758,1.295899758,1.295243718,1.295243718,1.295243718
102904,1.295651927,1.295651927,1.295651927,1.295651927,1.295651927,1.29496858,1.295790002,1.29496858,1.29496858,1.29496858,1.295651927,1.295651927,1.295651927,1.29496858,1.29496858,1.29496858
102905,1.308449771,1.308449771,1.308449771,1.308449771,1.308449771,1.306806518,1.308527404,1.306806518,1.306806518,1.306806518,1.308449771,1.308449771,1.308449771,1.306806518,1.306806518,1.306806518
102906,1.323864714,1.323864714,1.323864714,1.323864714,1.323864714,1.321311596,1.323932312,1.321311596,1.321311596,1.321311596,1.323864714,1.323864714,1.323864714,1.321311596,1.321311596,1.321311596
102907,1.359218671,1.359218671,1.359218671,1.359218671,1.359218671,1.353103321,1.357652888,1.353103321,1.353103321,1.353103321,1.359218671,1.359218671,1.359218671,1.353103321,1.353103321,1.353103321
102908,0.871588814,0.871588814,0.871588814,0.871588814,0.871588814,0.861453308,0.86981976,0.861453308,0.861453308,0.861453308,0.871588814,0.871588814,0.871588814,0.861453308,0.861453308,0.861453308
102909,0.878776346,0.878776346,0.878776346,0.878776346,0.878776346,0.810626826,0.820355649,0.810626826,0.810626826,0.810626826,0.878776346,0.878776346,0.878776346,0.810626826,0.810626826,0.810626826
102910,0.82007755,0.82007755,0.82007755,0.82007755,0.82007755,0.740766964,0.744260282,0.740766964,0.740766964,0.740766964,0.82007755,0.82007755,0.82007755,0.740766964,0.740766964,0.740766964
102911,0.802937404,0.802937404,0.802937404,0.802937404,0.802937404,0.735104405,0.738742869,0.735104405,0.735104405,0.735104405,0.802937404,0.802937404,0.802937404,0.735104405,0.735104405,0.735104405
102912,0.769115791,0.769115791,0.769115791,0.769115791,0.769115791,0.688101187,0.689870211,0.688101187,0.688101187,0.688101187,0.769115791,0.769115791,0.769115791,0.688101187,0.688101187,0.688101187
102913,0.74300169,0.74300169,0.74300169,0.74300169,0.74300169,0.669403377,0.676285516,0.669403377,0.669403377,0.669403377,0.74300169,0.74300169,0.74300169,0.669403377,0.669403377,0.669403377
102914,0.706788107,0.706788107,0.706788107,0.706788107,0.706788107,0.613295997,0.611965237,0.613295997,0.613295997,0.613295997,0.706788107,0.706788107,0.706788107,0.613295997,0.613295997,0.613295997
102915,0.671621895,0.671621895,0.671621895,0.671621895,0.671621895,0.603944604,0.600504748,0.603944604,0.603944604,0.603944604,0.671621895,0.671621895,0.671621895,0.603944604,0.603944604,0.603944604
102916,0.767509368,0.767509368,0.767509368,0.767509368,0.767509368,0.693753154,0.693158215,0.693753154,0.693753154,0.693753154,0.767509368,0.767509368,0.767509368,0.693753154,0.693753154,0.693753154
102917,1.419088286,1.419088286,1.419088286,1.419088286,1.419088286,1.422184458,1.417827035,1.422184458,1.422184458,1.422184458,1.419088286,1.419088286,1.419088286,1.422184458,1.422184458,1.422184458
102918,1.412664574,1.412664574,1.412664574,1.412664574,1.412664574,1.413268015,1.413250028,1.413268015,1.413268015,1.413268015,1.412664574,1.412664574,1.412664574,1.413268015,1.413268015,1.413268015
102919,1.429451783,1.429451783,1.429451783,1.429451783,1.429451783,1.429040369,1.430046151,1.429040369,1.429040369,1.429040369,1.429451783,1.429451783,1.429451783,1.429040369,1.429040369,1.429040369
102920,1.375579615,1.375579615,1.375579615,1.375579615,1.375579615,1.374611114,1.37585327,1.374611114,1.374611114,1.374611114,1.375579615,1.375579615,1.375579615,1.374611114,1.374611114,1.374611114
102921,1.343895242,1.343895242,1.343895242,1.343895242,1.343895242,1.344048743,1.344055195,1.344048743,1.344048743,1.344048743,1.343895242,1.343895242,1.343895242,1.344048743,1.344048743,1.344048743
102922,1.342661827,1.342661827,1.342661827,1.342661827,1.342661827,1.342332303,1.342769935,1.342332303,1.342332303,1.342332303,1.342661827,1.342661827,1.342661827,1.342332303,1.342332303,1.342332303
102923,1.340339183,1.340339183,1.340339183,1.340339183,1.340339183,1.339796127,1.340708099,1.339796127,1.339796127,1.339796127,1.340339183,1.340339183,1.340339183,1.339796127,1.339796127,1.339796127
102924,1.520151106,1.520151106,1.520151106,1.520151106,1.520151106,1.525840944,1.520344483,1.525840944,1.525840944,1.525840944,1.520151106,1.520151106,1.520151106,1.525840944,1.525840944,1.525840944
103001,1.289746831,1.289746831,1.289746831,1.289746831,1.289746831,1.290319891,1.289737672,1.290319891,1.290319891,1.290319891,1.289746831,1.289746831,1.289746831,1.290319891,1.290319891,1.290319891
103002,1.302864592,1.302864592,1.302864592,1.302864592,1.302864592,1.303042967,1.302957603,1.303042967,1.303042967,1.303042967,1.302864592,1.302864592,1.302864592,1.303042967,1.303042967,1.303042967
103003,1.29610032,1.29610032,1.29610032,1.29610032,1.29610032,1.29632831,1.296179794,1.29632831,1.29632831,1.29632831,1.29610032,1.29610032,1.29610032,1.29632831,1.29632831,1.29632831
103004,1.295761395,1.295761395,1.295761395,1.295761395,1.295761395,1.295449166,1.295905908,1.295449166,1.295449166,1.295449166,1.295761395,1.295761395,1.295761395,1.295449166,1.295449166,1.295449166
103005,1.307191328,1.307191328,1.307191328,1.307191328,1.307191328,1.306784218,1.307256259,1.306784218,1.306784218,1.306784218,1.307191328,1.307191328,1.307191328,1.306784218,1.306784218,1.306784218
103006,1.321074612,1.321074612,1.321074612,1.321074612,1.321074612,1.321030778,1.321137974,1.321030778,1.321030778,1.321030778,1.321074612,1.321074612,1.321074612,1.321030778,1.321030778,1.321030778
103007,1.353426811,1.353426811,1.353426811,1.353426811,1.353426811,1.352445482,1.351901412,1.352445482,1.352445482,1.352445482,1.353426811,1.353426811,1.353426811,1.352445482,1.352445482,1.352445482
103008,0.861587244,0.861587244,0.861587244,0.861587244,0.861587244,0.866227069,0.861706712,0.866227069,0.866227069,0.866227069,0.861587244,0.861587244,0.861587244,0.866227069,0.866227069,0.866227069
103009,0.864782283,0.864782283,0.864782283,0.864782283,0.864782283,0.812071537,0.807445676,0.812071537,0.812071537,0.812071537,0.864782283,0.864782283,0.864782283,0.812071537,0.812071537,0.812071537
103010,0.808557727,0.808557727,0.808557727,0.808557727,0.808557727,0.739917869,0.735048448,0.739917869,0.739917869,0.739917869,0.808557727,0.808557727,0.808557727,0.739917869,0.739917869,0.739917869
103011,0.789098178,0.789098178,0.789098178,0.789098178,0.789098178,0.732355458,0.726951226,0.732355458,0.732355458,0.732355458,0.789098178,0.789098178,0.789098178,0.732355458,0.732355458,0.732355458
103012,0.758980521,0.758980521,0.758980521,0.758980521,0.758980521,0.687151172,0.681789984,0.687151172,0.687151172,0.687151172,0.758980521,0.758980521,0.758980521,0.687151172,0.687151172,0.687151172
103013,0.734956341,0.734956341,0.734956341,0.734956341,0.734956341,0.670922054,0.664628338,0.670922054,0.670922054,0.670922054,0.734956341,0.734956341,0.734956341,0.670922054,0.670922054,0.670922054
103014,0.699269445,0.699269445,0.699269445,0.699269445,0.699269445,0.608642627,0.604946737,0.608642627,0.608642627,0.608642627,0.699269445,0.699269445,0.699269445,0.608642627,0.608642627,0.608642627
103015,0.665005336,0.665005336,0.665005336,0.665005336,0.665005336,0.597566425,0.595904614,0.597566425,0.597566425,0.597566425,0.665005336,0.665005336,0.665005336,0.597566425,0.597566425,0.597566425
103016,0.772231702,0.772231702,0.772231702,0.772231702,0.772231702,0.689298646,0.700719854,0.689298646,0.689298646,0.689298646,0.772231702,0.772231702,0.772231702,0.689298646,0.689298646,0.689298646
103017,1.43378339,1.43378339,1.43378339,1.43378339,1.43378339,1.422771608,1.432399111,1.422771608,1.422771608,1.422771608,1.43378339,1.43378339,1.43378339,1.422771608,1.422771608,1.422771608
103018,1.420316036,1.420316036,1.420316036,1.420316036,1.420316036,1.42157048,1.420921676,1.42157048,1.42157048,1.42157048,1.420316036,1.420316036,1.420316036,1.42157048,1.42157048,1.42157048
103019,1.433360231,1.433360231,1.433360231,1.433360231,1.433360231,1.436594034,1.433974712,1.436594034,1.436594034,1.436594034,1.433360231,1.433360231,1.433360231,1.436594034,1.436594034,1.436594034
103020,1.380330491,1.380330491,1.380330491,1.380330491,1.380330491,1.380452763,1.380625611,1.380452763,1.380452763,1.380452763,1.380330491,1.380330491,1.380330491,1.380452763,1.380452763,1.380452763
103021,1.353111466,1.353111466,1.353111466,1.353111466,1.353111466,1.348821242,1.353320254,1.348821242,1.348821242,1.348821242,1.353111466,1.353111466,1.353111466,1.348821242,1.348821242,1.348821242
103022,1.354727701,1.354727701,1.354727701,1.354727701,1.354727701,1.348384279,1.354844095,1.348384279,1.348384279,1.348384279,1.354727701,1.354727701,1.354727701,1.348384279,1.348384279,1.348384279
103023,1.348330683,1.348330683,1.348330683,1.348330683,1.348330683,1.343523505,1.348713947,1.343523505,1.343523505,1.343523505,1.348330683,1.348330683,1.348330683,1.343523505,1.343523505,1.343523505
103024,1.338664656,1.338664656,1.338664656,1.338664656,1.338664656,1.338790271,1.338801336,1.338790271,1.338790271,1.338790271,1.338664656,1.338664656,1.338664656,1.338790271,1.338790271,1.338790271
103101,1.265107384,1.265107384,1.265107384,1.265107384,1.265107384,1.265107384,1.26509285,1.265107384,1.265107384,1.265107384,1.265107384,1.265107384,1.265107384,1.265107384,1.265107384,1.265107384
103102,1.282475509,1.282475509,1.282475509,1.282475509,1.282475509,1.282509894,1.28251775,1.282509894,1.282509894,1.282509894,1.282475509,1.282475509,1.282475509,1.282509894,1.282509894,1.282509894
103103,1.279315808,1.279315808,1.279315808,1.279315808,1.279315808,1.279359248,1.27935429,1.279359248,1.279359248,1.279359248,1.279315808,1.279315808,1.279315808,1.279359248,1.279359248,1.279359248
103104,1.285457185,1.285457185,1.285457185,1.285457185,1.285457185,1.285505635,1.28551885,1.285505635,1.285505635,1.285505635,1.285457185,1.285457185,1.285457185,1.285505635,1.285505635,1.285505635
103105,1.287754733,1.287754733,1.287754733,1.287754733,1.287754733,1.287808689,1.287807737,1.287808689,1.287808689,1.287808689,1.287754733,1.287754733,1.287754733,1.287808689,1.287808689,1.287808689
103106,1.286259351,1.286259351,1.286259351,1.286259351,1.286259351,1.286310586,1.286294228,1.286310586,1.286310586,1.286310586,1.286259351,1.286259351,1.286259351,1.286310586,1.286310586,1.286310586
103107,1.327352879,1.327352879,1.327352879,1.327352879,1.327352879,1.327246546,1.327259929,1.327246546,1.327246546,1.327246546,1.327352879,1.327352879,1.327352879,1.327246546,1.327246546,1.327246546
103108,0.778717261,0.778717261,0.778717261,0.778717261,0.778717261,0.780906698,0.780908374,0.780906698,0.780906698,0.780906698,0.778717261,0.778717261,0.778717261,0.780906698,0.780906698,0.780906698
103109,0.804731401,0.804731401,0.804731401,0.804731401,0.804731401,0.779369704,0.779365638,0.779369704,0.779369704,0.779369704,0.804731401,0.804731401,0.804731401,0.779369704,0.779369704,0.779369704
103110,0.781057509,0.781057509,0.781057509,0.781057509,0.781057509,0.735382529,0.735369421,0.735382529,0.735382529,0.735382529,0.781057509,0.781057509,0.781057509,0.735382529,0.735382529,0.735382529
103111,0.763179057,0.763179057,0.763179057,0.763179057,0.763179057,0.725085306,0.725075211,0.725085306,0.725085306,0.725085306,0.763179057,0.763179057,0.763179057,0.725085306,0.725085306,0.725085306
103112,0.738598918,0.738598918,0.738598918,0.738598918,0.738598918,0.689257487,0.689271681,0.689257487,0.689257487,0.689257487,0.738598918,0.738598918,0.738598918,0.689257487,0.689257487,0.689257487
103113,0.725430039,0.725430039,0.725430039,0.725430039,0.725430039,0.617143385,0.617112232,0.617143385,0.617143385,0.617143385,0.725430039,0.725430039,0.725430039,0.617143385,0.617143385,0.617143385
103114,0.678607929,0.678607929,0.678607929,0.678607929,0.678607929,0.612425821,0.612430628,0.612425821,0.612425821,0.612425821,0.678607929,0.678607929,0.678607929,0.612425821,0.612425821,0.612425821
103115,0.674890205,0.674890205,0.674890205,0.674890205,0.674890205,0.636785171,0.636794165,0.636785171,0.636785171,0.636785171,0.674890205,0.674890205,0.674890205,0.636785171,0.636785171,0.636785171
103116,0.767870022,0.767870022,0.767870022,0.767870022,0.767870022,0.729457903,0.729453397,0.729457903,0.729457903,0.729457903,0.767870022,0.767870022,0.767870022,0.729457903,0.729457903,0.729457903
103117,1.47216675,1.47216675,1.47216675,1.47216675,1.47216675,1.470838468,1.47084327,1.470838468,1.470838468,1.470838468,1.47216675,1.47216675,1.47216675,1.470838468,1.470838468,1.470838468
103118,1.427379621,1.427379621,1.427379621,1.427379621,1.427379621,1.428557912,1.428564347,1.428557912,1.428557912,1.428557912,1.427379621,1.427379621,1.427379621,1.428557912,1.428557912,1.428557912
103119,1.442728333,1.442728333,1.442728333,1.442728333,1.442728333,1.443682514,1.443686093,1.443682514,1.443682514,1.443682514,1.442728333,1.442728333,1.442728333,1.443682514,1.443682514,1.443682514
103120,1.365803582,1.365803582,1.365803582,1.365803582,1.365803582,1.366088784,1.366115792,1.366088784,1.366088784,1.366088784,1.365803582,1.365803582,1.365803582,1.366088784,1.366088784,1.366088784
103121,1.34243727,1.34243727,1.34243727,1.34243727,1.34243727,1.342744406,1.342749984,1.342744406,1.342744406,1.342744406,1.34243727,1.34243727,1.34243727,1.342744406,1.342744406,1.342744406
103122,1.348129411,1.348129411,1.348129411,1.348129411,1.348129411,1.348414893,1.348435375,1.348414893,1.348414893,1.348414893,1.348129411,1.348129411,1.348129411,1.348414893,1.348414893,1.348414893
103123,1.329510555,1.329510555,1.329510555,1.329510555,1.329510555,1.329906473,1.32993397,1.329906473,1.329906473,1.329906473,1.329510555,1.329510555,1.329510555,1.329906473,1.329906473,1.329906473
103124,1.233063217,1.233063217,1.233063217,1.233063217,1.233063217,1.248283015,1.233078797,1.248283015,1.248283015,1.248283015,1.233063217,1.233063217,1.233063217,1.248283015,1.248283015,1.248283015
110101,1.24065054,1.24065054,1.24065054,1.24065054,1.24065054,1.244938375,1.234414904,1.244938375,1.244938375,1.244938375,1.24065054,1.24065054,1.24065054,1.244938375,1.244938375,1.244938375
110102,1.228545492,1.228545492,1.228545492,1.228545492,1.228545492,1.23936949,1.229187063,1.23936949,1.23936949,1.23936949,1.228545492,1.228545492,1.228545492,1.23936949,1.23936949,1.23936949
110103,1.226275468,1.226275468,1.226275468,1.226275468,1.226275468,1.231031665,1.229421575,1.231031665,1.231031665,1.231031665,1.226275468,1.226275468,1.226275468,1.231031665,1.231031665,1.231031665
110104,1.228261389,1.228261389,1.228261389,1.228261389,1.228261389,1.235735356,1.230416226,1.235735356,1.235735356,1.235735356,1.228261389,1.228261389,1.228261389,1.235735356,1.235735356,1.235735356
110105,1.242971898,1.242971898,1.242971898,1.242971898,1.242971898,1.247027535,1.242959471,1.247027535,1.247027535,1.247027535,1.242971898,1.242971898,1.242971898,1.247027535,1.247027535,1.247027535
110106,1.256906753,1.256906753,1.256906753,1.256906753,1.256906753,1.261676048,1.256913628,1.261676048,1.261676048,1.261676048,1.256906753,1.256906753,1.256906753,1.261676048,1.261676048,1.261676048
110107,1.151270443,1.151270443,1.151270443,1.151270443,1.151270443,1.184089895,1.151363263,1.184089895,1.184089895,1.184089895,1.151270443,1.151270443,1.151270443,1.184089895,1.184089895,1.184089895
