,,,,Number of,Conditioned,,,LSC Margins,,Source Margin,Peak Cooling,Proposed Model Site Electric Use,,,,,,,,,,,,,,,Proposed Model Site Fuel Use,,,,,,Proposed Model LSC,,,,,,,,,,,,,,Proposed Model Source Energy,,,,,,,,,,,,Proposed Model Electric Demand,,,,,,,,,,,,,,Standard Model Site Electric Use,,,,,,,,,,,,Standard Model Site Fuel Use,,,,,Standard Model LSC,,,,,,,,,,,Standard Model Source Energy,,,,,,,,,,Standard Model Electric Demand,,,,,,,,,,,Software Versions,,,,Savings Results,,,,Calculated SSFs,,Compliance Total LSC Results By Fuel ($/ft2-yr),,,,Source Energy Results By Fuel (kBtu/ft2-yr),,,,Proposed PV Scaling,,,Self Utilization Credit,,HVAC Systems,,HVAC Total Capacities (kBtuh),,,,Proposed Model Site Electric CO2 Emissions,,,,,,,,,,,,,Proposed Model Site Fuel CO2 Emissions,,,,,Standard Model Site Electric CO2 Emissions,,,,,,,,,,Standard Model Site Fuel CO2 Emissions,,,,Proposed Model PV,,,,Standard Model PV,,,,Proposed Model Battery,,
,Project,,Climate,Dwelling,Area,,Pass /,Efficiency,Total,Total,Elec Margin,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL Comp,Eff Total,PeakCool,Spc Heat,Wtr Heat,Flexibility,Appl & Cook,TOTAL Comp,Eff Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL Comp,Eff Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL Comp,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL Comp,Eff Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL Comp,Eff Total,PeakCool,Spc Heat,Wtr Heat,Appl & Cook,TOTAL Comp,Eff Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL Comp,Eff Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL Comp,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL Comp,Eff Total,Compliance,,End User,Fuel,Total Demand,Compliance Demand,Total LSC,Efficiency LSC,Proposed,Standard,Proposed Model,,Standard Model,,Proposed Model,,Standard Model,,Max PV,PV Scale,Scaled PV,LSC Margin,Battery,# Systems,# Equipment,Proposed Design,,Standard Design,,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Flexibility,Appl & Cook,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Appl & Cook,TOTAL,Size,Generation,Export,Export,Size,Generation,Export,Export,Compliance Cap,Power,Control
Run Date/Time,Path/File,Run Title,Zone,Units,(ft2),Analysis Type,Fail,($/ft2-yr),($/ft2-yr),(kBtu/ft2-yr),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(Therms),(Therms),(Therms),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),Ruleset,CSE,Application,Type,(kW),(kW),(%),(%),(frac),(frac),Electric,Gas,Electric,Gas,Electric,Gas,Electric,Gas,Ratio,Factor,Total kW,($/ft2-yr),Ratio,(count),(count),Heating,Cooling,Heating,Cooling,(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kWdc),(kWh/yr),(kWh/yr),(%),(kWdc),(kWh/yr),(kWh/yr),(%),(kWh),(kW),
"2025-11-05 21:31:03","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/17 Prop Design Tests AE/W18R13.ribd25","",13,1,2700,"Proposed and Standard","PASS",0.78,0.63,3.33,218,1296.18,1811.41,347.461,1227.88,0,-6161.05,0,0,615.745,2247.11,2371.31,151.515,3907.55,4682.93,616.898,0,0,0,0,0,0,4.01,4.81,0.86,3.01,0,-7.11,0,0,1.66,5.36,6.05,0.42,19.07,12.69,1.63,0.72,0.22,0.82,-1.01,0,0,0.47,1.23,1.6,0.12,5.8,0.550702,0.0569693,0.0396764,0.116971,0,-0.0124759,0,0,0.0714036,0.148723,0.286989,0.0256469,1.28461,0.764319,1398.2,2062.92,347.461,1201.51,-6161.05,615.745,2253.25,2371.31,151.515,4240.86,5010.09,695.591,0,0,0,0,0,4.31,5.35,0.86,2.95,-7.27,1.66,5.37,6.05,0.42,19.7,13.47,1.74,0.79,0.22,3.96,-1.01,0.47,1.24,1.6,0.12,9.13,0.572825,0.0597469,0.0396764,0.110417,-0.0124759,0.0714036,0.149085,0.286989,0.0256469,1.30331,0.782666,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",0.0187089,0.0183472,,,,,12.69,0,13.47,0,3.39,0,2.8,3.91,1,1,3.9238,,,1,1,35.861,36.409,35.7924,36.3391,466.605,205.152,62.6889,234.015,0,-432.702,0,0,134.467,351.944,457.986,35.0515,1515.21,0,0,0,0,0,251.811,112.043,31.3444,114.601,-144.234,67.2333,176.306,228.993,17.5258,855.624,0,0,0,0,3.9238,6162.86,2609.59,42.3439,3.9238,6162.86,2516.41,40.8319,0,0,"",
"2025-11-05 21:32:00","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/17 Prop Design Tests AE/W18R14.ribd25","",14,1,2700,"Proposed and Standard","PASS",1.05,0.90,3.36,158,1767.79,1258.79,340.844,1476.04,0,-5921.78,0,0,615.745,2223.64,2371.31,151.515,4283.89,4843.46,391.968,0,0,0,0,0,0,5.43,3,0.85,3.65,0,-7.45,0,0,1.63,5.28,6.02,0.41,18.82,12.93,2.34,0.42,0.22,1.05,-1.23,0,0,0.47,1.22,1.6,0.12,6.21,0.691977,0.0224393,0.0389208,0.15857,0,-0.0204788,0,0,0.0714036,0.145988,0.286989,0.0256469,1.42146,0.911908,2001.49,1496.63,340.844,1401.79,-5921.78,615.745,2230.97,2371.31,151.515,4688.53,5240.76,458.116,0,0,0,0,0,6.17,3.5,0.85,3.46,-7.62,1.63,5.3,6.02,0.41,19.72,13.98,2.61,0.48,0.22,4.08,-1.23,0.47,1.22,1.6,0.12,9.57,0.805712,0.0242599,0.0389208,0.145506,-0.0204788,0.0714036,0.146511,0.286989,0.0256469,1.52447,1.0144,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",0.103015,0.102491,,,,,12.93,0,13.98,0,4.03,0,3.36,4.03,1,1,3.2607,,,1,1,40.548,41.192,40.5183,41.1615,667.423,120.388,61.4951,298.713,0,-525.565,0,0,134.467,347.543,457.986,35.0515,1597.5,0,0,0,0,0,376.044,68.1253,30.7475,140.651,-175.188,67.2333,174.245,228.993,17.5258,928.378,0,0,0,0,3.2607,5923.51,2368.18,39.9793,3.2607,5923.51,2274.5,38.3978,0,0,"",
"2025-11-05 21:32:56","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/17 Prop Design Tests AE/W18R15.ribd25","",15,1,2700,"Proposed and Standard","PASS",0.66,0.50,2.76,264,194.406,4552.61,345.115,765.61,0,-9570.39,0,0,615.745,2314.58,2371.31,151.515,1740.5,5857.74,1005.87,0,0,0,0,0,0,0.67,10.7,0.86,1.88,0,-10.94,0,0,1.63,5.51,6.02,0.41,16.74,14.11,0.32,1.5,0.22,0.5,-2.01,0,0,0.47,1.27,1.6,0.12,3.99,0.109988,0.15728,0.0394085,0.0786093,0,-0.0368797,0,0,0.0714036,0.154659,0.286989,0.0256469,0.887104,0.385286,235.107,4832.09,345.115,746.157,-9570.39,615.745,2320.83,2371.31,151.515,2047.47,6158.46,1058.02,0,0,0,0,0,0.81,11.27,0.86,1.83,-11.12,1.63,5.53,6.02,0.41,17.24,14.77,0.37,1.56,0.22,3.14,-2.01,0.47,1.28,1.6,0.12,6.75,0.142002,0.159684,0.0394085,0.0762713,-0.0368797,0.0714036,0.154885,0.286989,0.0256469,0.919411,0.417366,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",0.0323069,0.03208,,,,,14.11,0,14.77,0,2.54,0,2.2,3.09,1,1,5.682,,,1,1,46.43,47.194,46.3778,47.1406,92.35,429.112,62.2656,144.051,0,-862.895,0,0,134.467,362.542,457.986,35.0515,854.93,0,0,0,0,0,55.1426,222.112,31.1328,70.2594,-287.632,67.2333,181.668,228.993,17.5258,586.435,0,0,0,0,5.682,9573.19,4398.75,45.9487,5.682,9573.19,4296.8,44.8837,0,0,"",
"2025-11-05 21:33:51","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/17 Prop Design Tests AE/W18R16.ribd25","",16,1,2700,"Proposed and Standard","PASS",0.84,0.80,3.91,n/a,3383.68,90.3169,345.916,1505.67,0,-4646.3,0,0,615.745,2168.66,2371.31,151.515,5986.51,5325.58,48.4177,0,0,0,0,0,0,9.85,0.19,0.86,3.88,0,-5.69,0,0,1.66,5.21,6.08,0.42,22.46,14.78,3.47,0.03,0.22,1.07,-0.83,0,0,0.47,1.19,1.6,0.12,7.34,0.812312,5.22322e-05,0.0395,0.160715,0,-0.0107029,0,0,0.0714036,0.142523,0.286989,0.0256469,1.52844,1.01258,3615.51,199.765,345.916,1418.03,-4646.3,615.745,2177.33,2371.31,151.515,6248.8,5579.21,100.889,0,0,0,0,0,10.66,0.42,0.86,3.68,-5.75,1.66,5.23,6.08,0.42,23.26,15.62,3.83,0.07,0.22,4.57,-0.83,0.47,1.2,1.6,0.12,11.25,0.900095,9.89666e-05,0.0395,0.15725,-0.0107029,0.0714036,0.143035,0.286989,0.0256469,1.61332,1.09694,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",0.0848759,0.0843638,,,,,14.78,0,15.62,0,4.79,0,4.17,4.52,1,1,2.813,,,1,1,45.628,46.375,45.5566,46.3026,992.157,9.97491,62.4101,306.197,0,-356.996,0,0,134.467,340.112,457.986,35.0515,1981.36,0,0,0,0,0,548.953,10.0879,31.2051,145.63,-118.999,67.2333,170.515,228.993,17.5258,1101.14,0,0,0,0,2.813,4647.67,1901.37,40.9102,2.813,4647.67,1870.78,40.2519,0,0,"",
"2025-11-05 21:34:47","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/20 PV/W20R01.ribd25","",12,1,2100,"Proposed and Standard","PASS",0.51,0.47,4.03,49,1531.58,176.742,277.073,1304.79,0,-4222.14,0,0,505.557,935,2025.88,119.621,2654.1,3290.18,39.8267,0,0,0,43.1492,43.1492,0,5.87,0.61,0.88,4.18,0,-5.13,0,0,1.75,5.43,6.66,0.42,20.67,11.54,2.35,0.11,0.22,1.11,-0.87,0,0,0.5,2.57,1.76,0.12,7.87,0.530021,0.0089803,0.0316388,0.145725,0,-0.00698747,0,0,0.0586259,0.0864528,0.245105,0.0202483,1.11981,0.716365,1642.07,235.41,277.073,1271.28,-4222.14,505.557,940.847,2025.88,119.621,2795.6,3425.83,73.7752,0,0,43.1492,43.1492,0,6.27,0.83,0.88,4.07,-5.18,1.75,5.44,6.66,0.42,21.14,12.05,2.5,0.15,0.22,4.95,-0.87,0.5,2.57,1.76,0.12,11.9,0.546149,0.00908787,0.0316388,0.143613,-0.00698747,0.0586259,0.0868178,0.245105,0.0202483,1.1343,0.730489,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",0.0144889,0.0141239,,,,,11.54,0,12.05,0,3.79,0,2.93,4.89,1,1,2.6873,,,1,1,26.848,27.213,26.9893,27.3564,522.742,25.4995,49.9895,246.796,0,-288.58,0,0,110.404,156.888,391.385,27.6732,1242.8,0,0,0,252.315,252.315,280.071,16.9802,24.9947,119.75,-96.1934,55.2018,78.8353,195.692,13.8366,689.169,0,0,252.315,252.315,2.6873,4223.38,2271.07,53.7737,2.6873,4223.38,2248.14,53.2307,0,0,"",
"2025-11-05 21:35:40","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/20 PV/W20R02.ribd25","",12,1,2100,"Proposed and Standard","PASS",0.51,1.42,4.57,49,1531.58,176.742,277.073,1304.79,0,-6876.24,0,0,505.557,935,2025.88,119.621,-0.000209095,3290.18,39.8267,0,0,0,43.1492,43.1492,0,5.87,0.61,0.88,4.18,0,-6.08,0,0,1.75,5.43,6.66,0.42,19.72,11.54,2.35,0.11,0.22,1.11,-1.41,0,0,0.5,2.57,1.76,0.12,7.33,0.530021,0.0089803,0.0316388,0.145725,0,-0.0113799,0,0,0.0586259,0.0864528,0.245105,0.0202483,1.11542,0.716365,1642.07,235.41,277.073,1271.28,-4222.14,505.557,940.847,2025.88,119.621,2795.6,3425.83,73.7752,0,0,43.1492,43.1492,0,6.27,0.83,0.88,4.07,-5.18,1.75,5.44,6.66,0.42,21.14,12.05,2.5,0.15,0.22,4.95,-0.87,0.5,2.57,1.76,0.12,11.9,0.546149,0.00908787,0.0316388,0.143613,-0.00698747,0.0586259,0.0868178,0.245105,0.0202483,1.1343,0.730489,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",0.0188813,0.0141239,,,,,11.54,0,12.05,0,3.79,0,2.93,4.89,1,1.62861,4.37657,,,1,1,26.848,27.213,26.9893,27.3564,522.742,25.4995,49.9895,246.796,0,-469.986,0,0,110.404,156.888,391.385,27.6732,1061.39,0,0,0,252.315,252.315,280.071,16.9802,24.9947,119.75,-96.1934,55.2018,78.8353,195.692,13.8366,689.169,0,0,252.315,252.315,4.37657,6878.25,4698.07,68.3032,2.6873,4223.38,2248.14,53.2307,0,0,"",
"2025-11-05 21:36:36","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/20 PV/W20R03.ribd25","",12,1,2100,"Proposed and Standard","FAIL",0.51,-0.07,3.80,49,1531.58,176.742,277.073,1304.79,0,-3142.29,0,0,505.557,935,2025.88,119.621,3733.94,3290.18,39.8267,0,0,0,43.1492,43.1492,0,5.87,0.61,0.88,4.18,0,-4.59,0,0,1.75,5.43,6.66,0.42,21.21,11.54,2.35,0.11,0.22,1.11,-0.64,0,0,0.5,2.57,1.76,0.12,8.1,0.530021,0.0089803,0.0316388,0.145725,0,-0.00520037,0,0,0.0586259,0.0864528,0.245105,0.0202483,1.1216,0.716365,1642.07,235.41,277.073,1271.28,-4222.14,505.557,940.847,2025.88,119.621,2795.6,3425.83,73.7752,0,0,43.1492,43.1492,0,6.27,0.83,0.88,4.07,-5.18,1.75,5.44,6.66,0.42,21.14,12.05,2.5,0.15,0.22,4.95,-0.87,0.5,2.57,1.76,0.12,11.9,0.546149,0.00908787,0.0316388,0.143613,-0.00698747,0.0586259,0.0868178,0.245105,0.0202483,1.1343,0.730489,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",0.0127018,0.0141239,,,,,11.54,0,12.05,0,3.79,0,2.93,4.89,1,0.744241,2,,,1,1,26.848,27.213,26.9893,27.3564,522.742,25.4995,49.9895,246.796,0,-214.773,0,0,110.404,156.888,391.385,27.6732,1316.6,0,0,0,252.315,252.315,280.071,16.9802,24.9947,119.75,-96.1934,55.2018,78.8353,195.692,13.8366,689.169,0,0,252.315,252.315,2,3143.22,1349.76,42.9419,2.6873,4223.38,2248.14,53.2307,0,0,"",
"2025-11-05 21:37:33","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/20 PV/W20R04.ribd25","",12,1,2100,"Proposed and Standard","PASS",0.51,0.47,4.03,49,1531.58,176.742,277.073,1304.79,0,-4235.38,0,0,505.557,935,2025.88,119.621,2640.86,3290.18,39.8267,0,0,0,43.1492,43.1492,0,5.87,0.61,0.88,4.18,0,-5.13,0,0,1.75,5.43,6.66,0.42,20.67,11.54,2.35,0.11,0.22,1.11,-0.87,0,0,0.5,2.57,1.76,0.12,7.87,0.530021,0.0089803,0.0316388,0.145725,0,-0.00697002,0,0,0.0586259,0.0864528,0.245105,0.0202483,1.11983,0.716365,1642.07,235.41,277.073,1271.28,-4222.14,505.557,940.847,2025.88,119.621,2795.6,3425.83,73.7752,0,0,43.1492,43.1492,0,6.27,0.83,0.88,4.07,-5.18,1.75,5.44,6.66,0.42,21.14,12.05,2.5,0.15,0.22,4.95,-0.87,0.5,2.57,1.76,0.12,11.9,0.546149,0.00908787,0.0316388,0.143613,-0.00698747,0.0586259,0.0868178,0.245105,0.0202483,1.1343,0.730489,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",0.0144714,0.0141239,,,,,11.54,0,12.05,0,3.79,0,2.93,4.89,1,1,2.6873,,,1,1,26.848,27.213,26.9893,27.3564,522.742,25.4995,49.9895,246.796,0,-288.929,0,0,110.404,156.888,391.385,27.6732,1242.45,0,0,0,252.315,252.315,280.071,16.9802,24.9947,119.75,-96.1934,55.2018,78.8353,195.692,13.8366,689.169,0,0,252.315,252.315,2.6873,4236.62,2284.76,53.9289,2.6873,4223.38,2248.14,53.2307,0,0,"",
"2025-11-05 21:38:30","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/20 PV/W20R05.ribd25","",12,1,2100,"Proposed and Standard","PASS",0.51,1.72,4.46,49,1531.58,176.742,277.073,1304.79,0,-5345.93,0,0,505.557,935,2025.88,119.621,1530.31,3290.18,39.8267,0,0,0,43.1492,43.1492,0,5.87,0.61,0.88,4.18,0,-6.38,0,0,1.75,5.43,6.66,0.42,19.42,11.54,2.35,0.11,0.22,1.11,-1.3,0,0,0.5,2.57,1.76,0.12,7.44,0.530021,0.0089803,0.0316388,0.145725,0,-0.0149012,0,0,0.0586259,0.0864528,0.245105,0.0202483,1.1119,0.716365,1642.07,235.41,277.073,1271.28,-4222.14,505.557,940.847,2025.88,119.621,2795.6,3425.83,73.7752,0,0,43.1492,43.1492,0,6.27,0.83,0.88,4.07,-5.18,1.75,5.44,6.66,0.42,21.14,12.05,2.5,0.15,0.22,4.95,-0.87,0.5,2.57,1.76,0.12,11.9,0.546149,0.00908787,0.0316388,0.143613,-0.00698747,0.0586259,0.0868178,0.245105,0.0202483,1.1343,0.730489,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",0.0224026,0.0141239,,,,,11.54,0,12.05,0,3.79,0,2.93,4.89,1,1,2.6873,,,1,1,26.848,27.213,26.9893,27.3564,522.742,25.4995,49.9895,246.796,0,-432.737,0,0,110.404,156.888,391.385,27.6732,1098.64,0,0,0,252.315,252.315,280.071,16.9802,24.9947,119.75,-96.1934,55.2018,78.8353,195.692,13.8366,689.169,0,0,252.315,252.315,2.6873,5347.49,2994.45,55.9973,2.6873,4223.38,2248.14,53.2307,0,0,"",
"2025-11-05 21:39:26","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/20 PV/W20R06.ribd25","",12,1,2100,"Proposed and Standard","PASS",0.51,2.24,4.79,49,1531.58,176.742,277.073,1304.79,0,-6175.11,0,0,505.557,935,2025.88,119.621,701.132,3290.18,39.8267,0,0,0,43.1492,43.1492,0,5.87,0.61,0.88,4.18,0,-6.9,0,0,1.75,5.43,6.66,0.42,18.9,11.54,2.35,0.11,0.22,1.11,-1.63,0,0,0.5,2.57,1.76,0.12,7.11,0.530021,0.0089803,0.0316388,0.145725,0,-0.0201733,0,0,0.0586259,0.0864528,0.245105,0.0202483,1.10662,0.716365,1642.07,235.41,277.073,1271.28,-4222.14,505.557,940.847,2025.88,119.621,2795.6,3425.83,73.7752,0,0,43.1492,43.1492,0,6.27,0.83,0.88,4.07,-5.18,1.75,5.44,6.66,0.42,21.14,12.05,2.5,0.15,0.22,4.95,-0.87,0.5,2.57,1.76,0.12,11.9,0.546149,0.00908787,0.0316388,0.143613,-0.00698747,0.0586259,0.0868178,0.245105,0.0202483,1.1343,0.730489,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",0.0276747,0.0141239,,,,,11.54,0,12.05,0,3.79,0,2.93,4.89,1,1,2.6873,,,1,1,26.848,27.213,26.9893,27.3564,522.742,25.4995,49.9895,246.796,0,-544.635,0,0,110.404,156.888,391.385,27.6732,986.741,0,0,0,252.315,252.315,280.071,16.9802,24.9947,119.75,-96.1934,55.2018,78.8353,195.692,13.8366,689.169,0,0,252.315,252.315,2.6873,6176.92,3732.79,60.4313,2.6873,4223.38,2248.14,53.2307,0,0,"",
"2025-11-05 21:40:22","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/20 PV/W20R07.ribd25","",12,1,2100,"Proposed and Standard","PASS",0.51,0.50,4.04,49,1531.58,176.742,277.073,1304.79,0,-4293.01,0,0,505.557,935,2025.88,119.621,2583.23,3290.18,39.8267,0,0,0,43.1492,43.1492,0,5.87,0.61,0.88,4.18,0,-5.16,0,0,1.75,5.43,6.66,0.42,20.64,11.54,2.35,0.11,0.22,1.11,-0.88,0,0,0.5,2.57,1.76,0.12,7.86,0.530021,0.0089803,0.0316388,0.145725,0,-0.00711423,0,0,0.0586259,0.0864528,0.245105,0.0202483,1.11968,0.716365,1642.07,235.41,277.073,1271.28,-4222.14,505.557,940.847,2025.88,119.621,2795.6,3425.83,73.7752,0,0,43.1492,43.1492,0,6.27,0.83,0.88,4.07,-5.18,1.75,5.44,6.66,0.42,21.14,12.05,2.5,0.15,0.22,4.95,-0.87,0.5,2.57,1.76,0.12,11.9,0.546149,0.00908787,0.0316388,0.143613,-0.00698747,0.0586259,0.0868178,0.245105,0.0202483,1.1343,0.730489,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",0.0146156,0.0141239,,,,,11.54,0,12.05,0,3.79,0,2.93,4.89,1,1,2.6873,,,1,1,26.848,27.213,26.9893,27.3564,522.742,25.4995,49.9895,246.796,0,-293.524,0,0,110.404,156.888,391.385,27.6732,1237.85,0,0,0,252.315,252.315,280.071,16.9802,24.9947,119.75,-96.1934,55.2018,78.8353,195.692,13.8366,689.169,0,0,252.315,252.315,2.6873,4294.27,2333.24,54.3338,2.6873,4223.38,2248.14,53.2307,0,0,"",
"2025-11-05 21:41:16","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/20 PV/W20R08.ribd25","",12,1,2100,"Proposed and Standard","PASS",0.51,0.48,4.03,49,1531.58,176.742,277.073,1304.79,0,-4250.08,0,0,505.557,935,2025.88,119.621,2626.16,3290.18,39.8267,0,0,0,43.1492,43.1492,0,5.87,0.61,0.88,4.18,0,-5.14,0,0,1.75,5.43,6.66,0.42,20.66,11.54,2.35,0.11,0.22,1.11,-0.87,0,0,0.5,2.57,1.76,0.12,7.87,0.530021,0.0089803,0.0316388,0.145725,0,-0.00704309,0,0,0.0586259,0.0864528,0.245105,0.0202483,1.11975,0.716365,1642.07,235.41,277.073,1271.28,-4222.14,505.557,940.847,2025.88,119.621,2795.6,3425.83,73.7752,0,0,43.1492,43.1492,0,6.27,0.83,0.88,4.07,-5.18,1.75,5.44,6.66,0.42,21.14,12.05,2.5,0.15,0.22,4.95,-0.87,0.5,2.57,1.76,0.12,11.9,0.546149,0.00908787,0.0316388,0.143613,-0.00698747,0.0586259,0.0868178,0.245105,0.0202483,1.1343,0.730489,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",0.0145445,0.0141239,,,,,11.54,0,12.05,0,3.79,0,2.93,4.89,1,1,2.6873,,,1,1,26.848,27.213,26.9893,27.3564,522.742,25.4995,49.9895,246.796,0,-290.589,0,0,110.404,156.888,391.385,27.6732,1240.79,0,0,0,252.315,252.315,280.071,16.9802,24.9947,119.75,-96.1934,55.2018,78.8353,195.692,13.8366,689.169,0,0,252.315,252.315,2.6873,4251.32,2295.32,53.9908,2.6873,4223.38,2248.14,53.2307,0,0,"",
