; MoDaHr,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy
; Fuel=,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; CZ=,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16
10221,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.26799017,100,6.344401148,83.96987228,100,6.344401148,84.26799017,100,6.344401148,84.26799017,100,6.344401148,84.26799017,100,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.26799017,100,6.344401148,84.26799017,100,6.344401148,84.26799017,100
10222,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.26799017,100,6.344401148,83.96987228,100,6.344401148,84.26799017,100,6.344401148,84.26799017,100,6.344401148,84.26799017,100,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.26799017,100,6.344401148,84.26799017,100,6.344401148,84.26799017,100
10223,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.26799017,100,6.344401148,83.96987228,100,6.344401148,84.26799017,100,6.344401148,84.26799017,100,6.344401148,84.26799017,100,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.26799017,100,6.344401148,84.26799017,100,6.344401148,84.26799017,100
10224,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.26799017,100,6.344401148,83.96987228,100,6.344401148,84.26799017,100,6.344401148,84.26799017,100,6.344401148,84.26799017,100,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.80625858,100,6.344401148,84.26799017,100,6.344401148,84.26799017,100,6.344401148,84.26799017,100
10301,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.26799017,100,6.642788748,83.96987228,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100
10302,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.26799017,100,6.642788748,83.96987228,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100
10303,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.26799017,100,6.642788748,83.96987228,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100
10304,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.26799017,100,6.642788748,83.96987228,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100
10305,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.26799017,100,6.642788748,83.96987228,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100
10306,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.26799017,100,6.642788748,83.96987228,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100
10307,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.26799017,100,6.642788748,83.96987228,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100
10308,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.26799017,100,6.642788748,83.96987228,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.80625858,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100,6.642788748,84.26799017,100
10309,6.513312341,84.80625858,100,6.513312341,84.80625858,100,6.513312341,84.80625858,100,6.513312341,84.80625858,100,6.513312341,84.80625858,100,6.513312341,84.26799017,100,6.513312341,83.96987228,100,6.513312341,84.26799017,100,6.513312341,84.26799017,100,6.513312341,84.26799017,100,6.513312341,84.80625858,100,6.513312341,84.80625858,100,6.513312341,84.80625858,100,6.513312341,84.26799017,100,6.513312341,84.26799017,100,6.513312341,84.26799017,100
10310,4.274563523,84.80625858,100,4.274563523,84.80625858,100,4.274563523,84.80625858,100,4.274563523,84.80625858,100,4.274563523,84.80625858,100,4.274563523,84.26799017,100,4.274563523,83.96987228,100,4.274563523,84.26799017,100,4.274563523,84.26799017,100,4.274563523,84.26799017,100,4.274563523,84.80625858,100,4.274563523,84.80625858,100,4.274563523,84.80625858,100,4.274563523,84.26799017,100,4.274563523,84.26799017,100,4.274563523,84.26799017,100
10311,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.26799017,100,3.935034757,83.96987228,100,3.935034757,84.26799017,100,3.935034757,84.26799017,100,3.935034757,84.26799017,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.26799017,100,3.935034757,84.26799017,100,3.935034757,84.26799017,100
10312,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.26799017,100,3.935034757,83.96987228,100,3.935034757,84.26799017,100,3.935034757,84.26799017,100,3.935034757,84.26799017,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.26799017,100,3.935034757,84.26799017,100,3.935034757,84.26799017,100
10313,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.26799017,100,3.935034757,83.96987228,100,3.935034757,84.26799017,100,3.935034757,84.26799017,100,3.935034757,84.26799017,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.26799017,100,3.935034757,84.26799017,100,3.935034757,84.26799017,100
10314,3.945912986,84.80625858,100,3.945912986,84.80625858,100,3.945912986,84.80625858,100,3.945912986,84.80625858,100,3.945912986,84.80625858,100,3.945912986,84.26799017,100,3.945912986,83.96987228,100,3.945912986,84.26799017,100,3.945912986,84.26799017,100,3.945912986,84.26799017,100,3.945912986,84.80625858,100,3.945912986,84.80625858,100,3.945912986,84.80625858,100,3.945912986,84.26799017,100,3.945912986,84.26799017,100,3.945912986,84.26799017,100
10315,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.26799017,100,3.935034757,83.96987228,100,3.935034757,84.26799017,100,3.935034757,84.26799017,100,3.935034757,84.26799017,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.26799017,100,3.935034757,84.26799017,100,3.935034757,84.26799017,100
10316,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.26799017,100,3.935034757,83.96987228,100,3.935034757,84.26799017,100,3.935034757,84.26799017,100,3.935034757,84.26799017,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.80625858,100,3.935034757,84.26799017,100,3.935034757,84.26799017,100,3.935034757,84.26799017,100
10317,6.008658032,84.80625858,100,6.008658032,84.80625858,100,6.008658032,84.80625858,100,6.008658032,84.80625858,100,6.008658032,84.80625858,100,6.008658032,84.26799017,100,6.008658032,83.96987228,100,6.008658032,84.26799017,100,6.008658032,84.26799017,100,6.008658032,84.26799017,100,6.008658032,84.80625858,100,6.008658032,84.80625858,100,6.008658032,84.80625858,100,6.008658032,84.26799017,100,6.008658032,84.26799017,100,6.008658032,84.26799017,100
10318,6.597619205,84.80625858,100,6.597619205,84.80625858,100,6.597619205,84.80625858,100,6.597619205,84.80625858,100,6.597619205,84.80625858,100,6.597619205,84.26799017,100,6.597619205,83.96987228,100,6.597619205,84.26799017,100,6.597619205,84.26799017,100,6.597619205,84.26799017,100,6.597619205,84.80625858,100,6.597619205,84.80625858,100,6.597619205,84.80625858,100,6.597619205,84.26799017,100,6.597619205,84.26799017,100,6.597619205,84.26799017,100
10319,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.26799017,100,6.583538301,83.96987228,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100
10320,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.26799017,100,6.583538301,83.96987228,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100
10321,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.26799017,100,6.583538301,83.96987228,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100
10322,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.26799017,100,6.583538301,83.96987228,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100
10323,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.26799017,100,6.583538301,83.96987228,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100
10324,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.26799017,100,6.583538301,83.96987228,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.80625858,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100,6.583538301,84.26799017,100
10401,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.26799017,100,6.492233026,83.96987228,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100
10402,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.26799017,100,6.492233026,83.96987228,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100
10403,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.26799017,100,6.492233026,83.96987228,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100
10404,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.26799017,100,6.492233026,83.96987228,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100
10405,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.26799017,100,6.492233026,83.96987228,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100
10406,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.26799017,100,6.492233026,83.96987228,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100
10407,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.26799017,100,6.492233026,83.96987228,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100
10408,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.26799017,100,6.492233026,83.96987228,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.80625858,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100,6.492233026,84.26799017,100
10409,5.491873557,84.80625858,100,5.491873557,84.80625858,100,5.491873557,84.80625858,100,5.491873557,84.80625858,100,5.491873557,84.80625858,100,5.491873557,84.26799017,100,5.491873557,83.96987228,100,5.491873557,84.26799017,100,5.491873557,84.26799017,100,5.491873557,84.26799017,100,5.491873557,84.80625858,100,5.491873557,84.80625858,100,5.491873557,84.80625858,100,5.491873557,84.26799017,100,5.491873557,84.26799017,100,5.491873557,84.26799017,100
10410,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.26799017,100,1.819702723,83.96987228,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100
10411,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.26799017,100,1.819702723,83.96987228,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100
10412,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.26799017,100,1.819702723,83.96987228,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100
10413,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.26799017,100,1.819702723,83.96987228,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100
10414,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.26799017,100,1.819702723,83.96987228,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100
10415,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.26799017,100,1.819702723,83.96987228,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100
10416,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.26799017,100,1.819702723,83.96987228,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.80625858,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100,1.819702723,84.26799017,100
10417,4.646649695,84.80625858,100,4.646649695,84.80625858,100,4.646649695,84.80625858,100,4.646649695,84.80625858,100,4.646649695,84.80625858,100,4.646649695,84.26799017,100,4.646649695,83.96987228,100,4.646649695,84.26799017,100,4.646649695,84.26799017,100,4.646649695,84.26799017,100,4.646649695,84.80625858,100,4.646649695,84.80625858,100,4.646649695,84.80625858,100,4.646649695,84.26799017,100,4.646649695,84.26799017,100,4.646649695,84.26799017,100
10418,5.782532855,84.80625858,100,5.782532855,84.80625858,100,5.782532855,84.80625858,100,5.782532855,84.80625858,100,5.782532855,84.80625858,100,5.782532855,84.26799017,100,5.782532855,83.96987228,100,5.782532855,84.26799017,100,5.782532855,84.26799017,100,5.782532855,84.26799017,100,5.782532855,84.80625858,100,5.782532855,84.80625858,100,5.782532855,84.80625858,100,5.782532855,84.26799017,100,5.782532855,84.26799017,100,5.782532855,84.26799017,100
10419,5.782202749,84.80625858,100,5.782202749,84.80625858,100,5.782202749,84.80625858,100,5.782202749,84.80625858,100,5.782202749,84.80625858,100,5.782202749,84.26799017,100,5.782202749,83.96987228,100,5.782202749,84.26799017,100,5.782202749,84.26799017,100,5.782202749,84.26799017,100,5.782202749,84.80625858,100,5.782202749,84.80625858,100,5.782202749,84.80625858,100,5.782202749,84.26799017,100,5.782202749,84.26799017,100,5.782202749,84.26799017,100
10420,5.777559417,84.80625858,100,5.777559417,84.80625858,100,5.777559417,84.80625858,100,5.777559417,84.80625858,100,5.777559417,84.80625858,100,5.777559417,84.26799017,100,5.777559417,83.96987228,100,5.777559417,84.26799017,100,5.777559417,84.26799017,100,5.777559417,84.26799017,100,5.777559417,84.80625858,100,5.777559417,84.80625858,100,5.777559417,84.80625858,100,5.777559417,84.26799017,100,5.777559417,84.26799017,100,5.777559417,84.26799017,100
10421,5.772921367,84.80625858,100,5.772921367,84.80625858,100,5.772921367,84.80625858,100,5.772921367,84.80625858,100,5.772921367,84.80625858,100,5.772921367,84.26799017,100,5.772921367,83.96987228,100,5.772921367,84.26799017,100,5.772921367,84.26799017,100,5.772921367,84.26799017,100,5.772921367,84.80625858,100,5.772921367,84.80625858,100,5.772921367,84.80625858,100,5.772921367,84.26799017,100,5.772921367,84.26799017,100,5.772921367,84.26799017,100
