;,B,B,B,C,C,C,D,D,D,E,E,E,F,F,F,G,G,G,H,H,H,I,I,I,J,J,J,K,K,K,L,L,L,M,M,M,N,N,N,O,O,O,P,P,P,Q,Q,Q
;,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm
90612,0.6402788,103.11,100,0.6402788,103.11,100,0.6402788,103.11,100,0.6402788,103.11,100,0.6402788,103.11,100,0.6447157,101.66,100,0.6447157,101.66,100,0.6447157,101.66,100,0.6447157,101.66,100,0.6447157,101.66,100,0.6402788,103.11,100,0.6402788,103.11,100,0.6402788,103.11,100,0.6447157,101.66,100,0.6447157,101.66,100,0.6447157,101.66,100
90613,1.000009,103.11,100,1.000009,103.11,100,1.000009,103.11,100,1.000009,103.11,100,1.000009,103.11,100,0.6327702,101.66,100,0.6327702,101.66,100,0.6327702,101.66,100,0.6327702,101.66,100,0.6327702,101.66,100,1.000009,103.11,100,1.000009,103.11,100,1.000009,103.11,100,0.6327702,101.66,100,0.6327702,101.66,100,0.6327702,101.66,100
90614,1.1034229,103.11,100,1.1034229,103.11,100,1.1034229,103.11,100,1.1034229,103.11,100,1.1034229,103.11,100,1.1631504,101.66,100,1.1631504,101.66,100,1.1631504,101.66,100,1.1631504,101.66,100,1.1631504,101.66,100,1.1034229,103.11,100,1.1034229,103.11,100,1.1034229,103.11,100,1.1631504,101.66,100,1.1631504,101.66,100,1.1631504,101.66,100
90615,1.6129838,103.11,100,1.6129838,103.11,100,1.6129838,103.11,100,1.6129838,103.11,100,1.6129838,103.11,100,1.4590575,101.66,100,1.4590575,101.66,100,1.4590575,101.66,100,1.4590575,101.66,100,1.4590575,101.66,100,1.6129838,103.11,100,1.6129838,103.11,100,1.6129838,103.11,100,1.4590575,101.66,100,1.4590575,101.66,100,1.4590575,101.66,100
90616,2.5447328,103.11,100,2.5447328,103.11,100,2.5447328,103.11,100,2.5447328,103.11,100,2.5447328,103.11,100,2.5106028,101.66,100,2.5106028,101.66,100,2.5106028,101.66,100,2.5106028,101.66,100,2.5106028,101.66,100,2.5447328,103.11,100,2.5447328,103.11,100,2.5447328,103.11,100,2.5106028,101.66,100,2.5106028,101.66,100,2.5106028,101.66,100
90617,4.4177872,103.11,100,4.4177872,103.11,100,4.4177872,103.11,100,4.4177872,103.11,100,4.4177872,103.11,100,4.552942,101.66,100,4.552942,101.66,100,4.552942,101.66,100,4.552942,101.66,100,4.552942,101.66,100,4.4177872,103.11,100,4.4177872,103.11,100,4.4177872,103.11,100,4.552942,101.66,100,4.552942,101.66,100,4.552942,101.66,100
90618,7.2034778,103.11,100,7.2034778,103.11,100,7.2034778,103.11,100,7.2034778,103.11,100,7.2034778,103.11,100,7.1242962,101.66,100,7.1242962,101.66,100,7.1242962,101.66,100,7.1242962,101.66,100,7.1242962,101.66,100,7.2034778,103.11,100,7.2034778,103.11,100,7.2034778,103.11,100,7.1242962,101.66,100,7.1242962,101.66,100,7.1242962,101.66,100
90619,8.1239639,103.11,100,8.1239639,103.11,100,8.1239639,103.11,100,8.1239639,103.11,100,8.1239639,103.11,100,7.9836896,101.66,100,7.9836896,101.66,100,7.9836896,101.66,100,7.9836896,101.66,100,7.9836896,101.66,100,8.1239639,103.11,100,8.1239639,103.11,100,8.1239639,103.11,100,7.9836896,101.66,100,7.9836896,101.66,100,7.9836896,101.66,100
90620,8.1164553,103.11,100,8.1164553,103.11,100,8.1164553,103.11,100,8.1164553,103.11,100,8.1164553,103.11,100,7.9874439,101.66,100,7.9874439,101.66,100,7.9874439,101.66,100,7.9874439,101.66,100,7.9874439,101.66,100,8.1164553,103.11,100,8.1164553,103.11,100,8.1164553,103.11,100,7.9874439,101.66,100,7.9874439,101.66,100,7.9874439,101.66,100
90621,7.9345424,103.11,100,7.9345424,103.11,100,7.9345424,103.11,100,7.9345424,103.11,100,7.9345424,103.11,100,7.9103101,101.66,100,7.9103101,101.66,100,7.9103101,101.66,100,7.9103101,101.66,100,7.9103101,101.66,100,7.9345424,103.11,100,7.9345424,103.11,100,7.9345424,103.11,100,7.9103101,101.66,100,7.9103101,101.66,100,7.9103101,101.66,100
90622,7.2604749,103.11,100,7.2604749,103.11,100,7.2604749,103.11,100,7.2604749,103.11,100,7.2604749,103.11,100,7.1608153,101.66,100,7.1608153,101.66,100,7.1608153,101.66,100,7.1608153,101.66,100,7.1608153,101.66,100,7.2604749,103.11,100,7.2604749,103.11,100,7.2604749,103.11,100,7.1608153,101.66,100,7.1608153,101.66,100,7.1608153,101.66,100
90623,6.5751445,103.11,100,6.5751445,103.11,100,6.5751445,103.11,100,6.5751445,103.11,100,6.5751445,103.11,100,6.522243,101.66,100,6.522243,101.66,100,6.522243,101.66,100,6.522243,101.66,100,6.522243,101.66,100,6.5751445,103.11,100,6.5751445,103.11,100,6.5751445,103.11,100,6.522243,101.66,100,6.522243,101.66,100,6.522243,101.66,100
90624,5.6949318,103.11,100,5.6949318,103.11,100,5.6949318,103.11,100,5.6949318,103.11,100,5.6949318,103.11,100,5.7942501,101.66,100,5.7942501,101.66,100,5.7942501,101.66,100,5.7942501,101.66,100,5.7942501,101.66,100,5.6949318,103.11,100,5.6949318,103.11,100,5.6949318,103.11,100,5.7942501,101.66,100,5.7942501,101.66,100,5.7942501,101.66,100
90701,5.4993669,103.11,100,5.4993669,103.11,100,5.4993669,103.11,100,5.4993669,103.11,100,5.4993669,103.11,100,5.5440772,101.66,100,5.5440772,101.66,100,5.5440772,101.66,100,5.5440772,101.66,100,5.5440772,101.66,100,5.4993669,103.11,100,5.4993669,103.11,100,5.4993669,103.11,100,5.5440772,101.66,100,5.5440772,101.66,100,5.5440772,101.66,100
90702,5.5096059,103.11,100,5.5096059,103.11,100,5.5096059,103.11,100,5.5096059,103.11,100,5.5096059,103.11,100,5.6242827,101.66,100,5.6242827,101.66,100,5.6242827,101.66,100,5.6242827,101.66,100,5.6242827,101.66,100,5.5096059,103.11,100,5.5096059,103.11,100,5.5096059,103.11,100,5.6242827,101.66,100,5.6242827,101.66,100,5.6242827,101.66,100
90703,5.9597806,103.11,100,5.9597806,103.11,100,5.9597806,103.11,100,5.9597806,103.11,100,5.9597806,103.11,100,6.0567098,101.66,100,6.0567098,101.66,100,6.0567098,101.66,100,6.0567098,101.66,100,6.0567098,101.66,100,5.9597806,103.11,100,5.9597806,103.11,100,5.9597806,103.11,100,6.0567098,101.66,100,6.0567098,101.66,100,6.0567098,101.66,100
90704,5.9403265,103.11,100,5.9403265,103.11,100,5.9403265,103.11,100,5.9403265,103.11,100,5.9403265,103.11,100,6.0795769,101.66,100,6.0795769,101.66,100,6.0795769,101.66,100,6.0795769,101.66,100,6.0795769,101.66,100,5.9403265,103.11,100,5.9403265,103.11,100,5.9403265,103.11,100,6.0795769,101.66,100,6.0795769,101.66,100,6.0795769,101.66,100
90705,7.0727599,103.11,100,7.0727599,103.11,100,7.0727599,103.11,100,7.0727599,103.11,100,7.0727599,103.11,100,7.0099607,101.66,100,7.0099607,101.66,100,7.0099607,101.66,100,7.0099607,101.66,100,7.0099607,101.66,100,7.0727599,103.11,100,7.0727599,103.11,100,7.0727599,103.11,100,7.0099607,101.66,100,7.0099607,101.66,100,7.0099607,101.66,100
90706,7.5027979,103.11,100,7.5027979,103.11,100,7.5027979,103.11,100,7.5027979,103.11,100,7.5027979,103.11,100,7.5454604,101.66,100,7.5454604,101.66,100,7.5454604,101.66,100,7.5454604,101.66,100,7.5454604,101.66,100,7.5027979,103.11,100,7.5027979,103.11,100,7.5027979,103.11,100,7.5454604,101.66,100,7.5454604,101.66,100,7.5454604,101.66,100
90707,7.4884633,103.11,100,7.4884633,103.11,100,7.4884633,103.11,100,7.4884633,103.11,100,7.4884633,103.11,100,7.5376105,101.66,100,7.5376105,101.66,100,7.5376105,101.66,100,7.5376105,101.66,100,7.5376105,101.66,100,7.4884633,103.11,100,7.4884633,103.11,100,7.4884633,103.11,100,7.5376105,101.66,100,7.5376105,101.66,100,7.5376105,101.66,100
90708,6.099031,103.11,100,6.099031,103.11,100,6.099031,103.11,100,6.099031,103.11,100,6.099031,103.11,100,6.129748,101.66,100,6.129748,101.66,100,6.129748,101.66,100,6.129748,101.66,100,6.129748,101.66,100,6.099031,103.11,100,6.099031,103.11,100,6.099031,103.11,100,6.129748,101.66,100,6.129748,101.66,100,6.129748,101.66,100
90709,3.5611242,103.11,100,3.5611242,103.11,100,3.5611242,103.11,100,3.5611242,103.11,100,3.5611242,103.11,100,3.6437188,101.66,100,3.6437188,101.66,100,3.6437188,101.66,100,3.6437188,101.66,100,3.6437188,101.66,100,3.5611242,103.11,100,3.5611242,103.11,100,3.5611242,103.11,100,3.6437188,101.66,100,3.6437188,101.66,100,3.6437188,101.66,100
90710,3.0368874,103.11,100,3.0368874,103.11,100,3.0368874,103.11,100,3.0368874,103.11,100,3.0368874,103.11,100,3.0641914,101.66,100,3.0641914,101.66,100,3.0641914,101.66,100,3.0641914,101.66,100,3.0641914,101.66,100,3.0368874,103.11,100,3.0368874,103.11,100,3.0368874,103.11,100,3.0641914,101.66,100,3.0641914,101.66,100,3.0641914,101.66,100
90711,3.0276723,103.11,100,3.0276723,103.11,100,3.0276723,103.11,100,3.0276723,103.11,100,3.0276723,103.11,100,2.6157232,101.66,100,2.6157232,101.66,100,2.6157232,101.66,100,2.6157232,101.66,100,2.6157232,101.66,100,3.0276723,103.11,100,3.0276723,103.11,100,3.0276723,103.11,100,2.6157232,101.66,100,2.6157232,101.66,100,2.6157232,101.66,100
90712,2.8222097,103.11,100,2.8222097,103.11,100,2.8222097,103.11,100,2.8222097,103.11,100,2.8222097,103.11,100,2.4375646,101.66,100,2.4375646,101.66,100,2.4375646,101.66,100,2.4375646,101.66,100,2.4375646,101.66,100,2.8222097,103.11,100,2.8222097,103.11,100,2.8222097,103.11,100,2.4375646,101.66,100,2.4375646,101.66,100,2.4375646,101.66,100
90713,2.8201619,103.11,100,2.8201619,103.11,100,2.8201619,103.11,100,2.8201619,103.11,100,2.8201619,103.11,100,2.4532644,101.66,100,2.4532644,101.66,100,2.4532644,101.66,100,2.4532644,101.66,100,2.4532644,101.66,100,2.8201619,103.11,100,2.8201619,103.11,100,2.8201619,103.11,100,2.4532644,101.66,100,2.4532644,101.66,100,2.4532644,101.66,100
90714,2.8177728,103.11,100,2.8177728,103.11,100,2.8177728,103.11,100,2.8177728,103.11,100,2.8177728,103.11,100,2.7836428,101.66,100,2.7836428,101.66,100,2.7836428,101.66,100,2.7836428,101.66,100,2.7836428,101.66,100,2.8177728,103.11,100,2.8177728,103.11,100,2.8177728,103.11,100,2.7836428,101.66,100,2.7836428,101.66,100,2.7836428,101.66,100
90715,3.0331331,103.11,100,3.0331331,103.11,100,3.0331331,103.11,100,3.0331331,103.11,100,3.0331331,103.11,100,2.9785251,101.66,100,2.9785251,101.66,100,2.9785251,101.66,100,2.9785251,101.66,100,2.9785251,101.66,100,3.0331331,103.11,100,3.0331331,103.11,100,3.0331331,103.11,100,2.9785251,101.66,100,2.9785251,101.66,100,2.9785251,101.66,100
90716,3.6287016,103.11,100,3.6287016,103.11,100,3.6287016,103.11,100,3.6287016,103.11,100,3.6287016,103.11,100,3.4447409,101.66,100,3.4447409,101.66,100,3.4447409,101.66,100,3.4447409,101.66,100,3.4447409,101.66,100,3.6287016,103.11,100,3.6287016,103.11,100,3.6287016,103.11,100,3.4447409,101.66,100,3.4447409,101.66,100,3.4447409,101.66,100
90717,4.7212029,103.11,100,4.7212029,103.11,100,4.7212029,103.11,100,4.7212029,103.11,100,4.7212029,103.11,100,4.7000423,101.66,100,4.7000423,101.66,100,4.7000423,101.66,100,4.7000423,101.66,100,4.7000423,101.66,100,4.7212029,103.11,100,4.7212029,103.11,100,4.7212029,103.11,100,4.7000423,101.66,100,4.7000423,101.66,100,4.7000423,101.66,100
90718,7.2198602,103.11,100,7.2198602,103.11,100,7.2198602,103.11,100,7.2198602,103.11,100,7.2198602,103.11,100,7.3935819,101.66,100,7.3935819,101.66,100,7.3935819,101.66,100,7.3935819,101.66,100,7.3935819,101.66,100,7.2198602,103.11,100,7.2198602,103.11,100,7.2198602,103.11,100,7.3935819,101.66,100,7.3935819,101.66,100,7.3935819,101.66,100
90719,8.7946184,103.11,100,8.7946184,103.11,100,8.7946184,103.11,100,8.7946184,103.11,100,8.7946184,103.11,100,8.7021261,101.66,100,8.7021261,101.66,100,8.7021261,101.66,100,8.7021261,101.66,100,8.7021261,101.66,100,8.7946184,103.11,100,8.7946184,103.11,100,8.7946184,103.11,100,8.7021261,101.66,100,8.7021261,101.66,100,8.7021261,101.66,100
90720,8.7881337,103.11,100,8.7881337,103.11,100,8.7881337,103.11,100,8.7881337,103.11,100,8.7881337,103.11,100,8.7103173,101.66,100,8.7103173,101.66,100,8.7103173,101.66,100,8.7103173,101.66,100,8.7103173,101.66,100,8.7881337,103.11,100,8.7881337,103.11,100,8.7881337,103.11,100,8.7103173,101.66,100,8.7103173,101.66,100,8.7103173,101.66,100
90721,8.7328431,103.11,100,8.7328431,103.11,100,8.7328431,103.11,100,8.7328431,103.11,100,8.7328431,103.11,100,8.7150955,101.66,100,8.7150955,101.66,100,8.7150955,101.66,100,8.7150955,101.66,100,8.7150955,101.66,100,8.7328431,103.11,100,8.7328431,103.11,100,8.7328431,103.11,100,8.7150955,101.66,100,8.7150955,101.66,100,8.7150955,101.66,100
90722,8.3092898,103.11,100,8.3092898,103.11,100,8.3092898,103.11,100,8.3092898,103.11,100,8.3092898,103.11,100,8.3041703,101.66,100,8.3041703,101.66,100,8.3041703,101.66,100,8.3041703,101.66,100,8.3041703,101.66,100,8.3092898,103.11,100,8.3092898,103.11,100,8.3092898,103.11,100,8.3041703,101.66,100,8.3041703,101.66,100,8.3041703,101.66,100
90723,7.2021126,103.11,100,7.2021126,103.11,100,7.2021126,103.11,100,7.2021126,103.11,100,7.2021126,103.11,100,7.0652513,101.66,100,7.0652513,101.66,100,7.0652513,101.66,100,7.0652513,101.66,100,7.0652513,101.66,100,7.2021126,103.11,100,7.2021126,103.11,100,7.2021126,103.11,100,7.0652513,101.66,100,7.0652513,101.66,100,7.0652513,101.66,100
90724,7.2065495,103.11,100,7.2065495,103.11,100,7.2065495,103.11,100,7.2065495,103.11,100,7.2065495,103.11,100,7.0475037,101.66,100,7.0475037,101.66,100,7.0475037,101.66,100,7.0475037,101.66,100,7.0475037,101.66,100,7.2065495,103.11,100,7.2065495,103.11,100,7.2065495,103.11,100,7.0475037,101.66,100,7.0475037,101.66,100,7.0475037,101.66,100
90801,5.9471525,103.11,100,5.9471525,103.11,100,5.9471525,103.11,100,5.9471525,103.11,100,5.9471525,103.11,100,6.0829899,101.66,100,6.0829899,101.66,100,6.0829899,101.66,100,6.0829899,101.66,100,6.0829899,101.66,100,5.9471525,103.11,100,5.9471525,103.11,100,5.9471525,103.11,100,6.0829899,101.66,100,6.0829899,101.66,100,6.0829899,101.66,100
90802,5.7717243,103.11,100,5.7717243,103.11,100,5.7717243,103.11,100,5.7717243,103.11,100,5.7717243,103.11,100,5.9242854,101.66,100,5.9242854,101.66,100,5.9242854,101.66,100,5.9242854,101.66,100,5.9242854,101.66,100,5.7717243,103.11,100,5.7717243,103.11,100,5.7717243,103.11,100,5.9242854,101.66,100,5.9242854,101.66,100,5.9242854,101.66,100
90803,5.7802568,103.11,100,5.7802568,103.11,100,5.7802568,103.11,100,5.7802568,103.11,100,5.7802568,103.11,100,6.0010779,101.66,100,6.0010779,101.66,100,6.0010779,101.66,100,6.0010779,101.66,100,6.0010779,101.66,100,5.7802568,103.11,100,5.7802568,103.11,100,5.7802568,103.11,100,6.0010779,101.66,100,6.0010779,101.66,100,6.0010779,101.66,100
90804,5.6048286,103.11,100,5.6048286,103.11,100,5.6048286,103.11,100,5.6048286,103.11,100,5.6048286,103.11,100,5.6683104,101.66,100,5.6683104,101.66,100,5.6683104,101.66,100,5.6683104,101.66,100,5.6683104,101.66,100,5.6048286,103.11,100,5.6048286,103.11,100,5.6048286,103.11,100,5.6683104,101.66,100,5.6683104,101.66,100,5.6683104,101.66,100
90805,6.204834,103.11,100,6.204834,103.11,100,6.204834,103.11,100,6.204834,103.11,100,6.204834,103.11,100,6.276507,101.66,100,6.276507,101.66,100,6.276507,101.66,100,6.276507,101.66,100,6.276507,101.66,100,6.204834,103.11,100,6.204834,103.11,100,6.204834,103.11,100,6.276507,101.66,100,6.276507,101.66,100,6.276507,101.66,100
90806,7.2563793,103.11,100,7.2563793,103.11,100,7.2563793,103.11,100,7.2563793,103.11,100,7.2563793,103.11,100,7.4246402,101.66,100,7.4246402,101.66,100,7.4246402,101.66,100,7.4246402,101.66,100,7.4246402,101.66,100,7.2563793,103.11,100,7.2563793,103.11,100,7.2563793,103.11,100,7.4246402,101.66,100,7.4246402,101.66,100,7.4246402,101.66,100
90807,7.2454577,103.11,100,7.2454577,103.11,100,7.2454577,103.11,100,7.2454577,103.11,100,7.2454577,103.11,100,7.4229337,101.66,100,7.4229337,101.66,100,7.4229337,101.66,100,7.4229337,101.66,100,7.4229337,101.66,100,7.2454577,103.11,100,7.2454577,103.11,100,7.2454577,103.11,100,7.4229337,101.66,100,7.4229337,101.66,100,7.4229337,101.66,100
90808,6.2113187,103.11,100,6.2113187,103.11,100,6.2113187,103.11,100,6.2113187,103.11,100,6.2113187,103.11,100,6.2635376,101.66,100,6.2635376,101.66,100,6.2635376,101.66,100,6.2635376,101.66,100,6.2635376,101.66,100,6.2113187,103.11,100,6.2113187,103.11,100,6.2113187,103.11,100,6.2635376,101.66,100,6.2635376,101.66,100,6.2635376,101.66,100
90809,3.7341633,103.11,100,3.7341633,103.11,100,3.7341633,103.11,100,3.7341633,103.11,100,3.7341633,103.11,100,3.7041289,101.66,100,3.7041289,101.66,100,3.7041289,101.66,100,3.7041289,101.66,100,3.7041289,101.66,100,3.7341633,103.11,100,3.7341633,103.11,100,3.7341633,103.11,100,3.7041289,101.66,100,3.7041289,101.66,100,3.7041289,101.66,100
90810,2.9030978,103.11,100,2.9030978,103.11,100,2.9030978,103.11,100,2.9030978,103.11,100,2.9030978,103.11,100,2.9379104,101.66,100,2.9379104,101.66,100,2.9379104,101.66,100,2.9379104,101.66,100,2.9379104,101.66,100,2.9030978,103.11,100,2.9030978,103.11,100,2.9030978,103.11,100,2.9379104,101.66,100,2.9379104,101.66,100,2.9379104,101.66,100
90811,2.90105,103.11,100,2.90105,103.11,100,2.90105,103.11,100,2.90105,103.11,100,2.90105,103.11,100,2.9379104,101.66,100,2.9379104,101.66,100,2.9379104,101.66,100,2.9379104,101.66,100,2.9379104,101.66,100,2.90105,103.11,100,2.90105,103.11,100,2.90105,103.11,100,2.9379104,101.66,100,2.9379104,101.66,100,2.9379104,101.66,100
90812,2.8901284,103.11,100,2.8901284,103.11,100,2.8901284,103.11,100,2.8901284,103.11,100,2.8901284,103.11,100,2.6368838,101.66,100,2.6368838,101.66,100,2.6368838,101.66,100,2.6368838,101.66,100,2.6368838,101.66,100,2.8901284,103.11,100,2.8901284,103.11,100,2.8901284,103.11,100,2.6368838,101.66,100,2.6368838,101.66,100,2.6368838,101.66,100
90813,2.8751112,103.11,100,2.8751112,103.11,100,2.8751112,103.11,100,2.8751112,103.11,100,2.8751112,103.11,100,2.6297165,101.66,100,2.6297165,101.66,100,2.6297165,101.66,100,2.6297165,101.66,100,2.6297165,101.66,100,2.8751112,103.11,100,2.8751112,103.11,100,2.8751112,103.11,100,2.6297165,101.66,100,2.6297165,101.66,100,2.6297165,101.66,100
90814,2.8969544,103.11,100,2.8969544,103.11,100,2.8969544,103.11,100,2.8969544,103.11,100,2.8969544,103.11,100,2.9355213,101.66,100,2.9355213,101.66,100,2.9355213,101.66,100,2.9355213,101.66,100,2.9355213,101.66,100,2.8969544,103.11,100,2.8969544,103.11,100,2.8969544,103.11,100,2.9355213,101.66,100,2.9355213,101.66,100,2.9355213,101.66,100
90815,2.890811,103.11,100,2.890811,103.11,100,2.890811,103.11,100,2.890811,103.11,100,2.890811,103.11,100,2.9263062,101.66,100,2.9263062,101.66,100,2.9263062,101.66,100,2.9263062,101.66,100,2.9263062,101.66,100,2.890811,103.11,100,2.890811,103.11,100,2.890811,103.11,100,2.9263062,101.66,100,2.9263062,101.66,100,2.9263062,101.66,100
90816,3.508564,103.11,100,3.508564,103.11,100,3.508564,103.11,100,3.508564,103.11,100,3.508564,103.11,100,3.4696558,101.66,100,3.4696558,101.66,100,3.4696558,101.66,100,3.4696558,101.66,100,3.4696558,101.66,100,3.508564,103.11,100,3.508564,103.11,100,3.508564,103.11,100,3.4696558,101.66,100,3.4696558,101.66,100,3.4696558,101.66,100
90817,4.6508951,103.11,100,4.6508951,103.11,100,4.6508951,103.11,100,4.6508951,103.11,100,4.6508951,103.11,100,4.8799074,101.66,100,4.8799074,101.66,100,4.8799074,101.66,100,4.8799074,101.66,100,4.8799074,101.66,100,4.6508951,103.11,100,4.6508951,103.11,100,4.6508951,103.11,100,4.8799074,101.66,100,4.8799074,101.66,100,4.8799074,101.66,100
90818,7.4703744,103.11,100,7.4703744,103.11,100,7.4703744,103.11,100,7.4703744,103.11,100,7.4703744,103.11,100,7.5123543,101.66,100,7.5123543,101.66,100,7.5123543,101.66,100,7.5123543,101.66,100,7.5123543,101.66,100,7.4703744,103.11,100,7.4703744,103.11,100,7.4703744,103.11,100,7.5123543,101.66,100,7.5123543,101.66,100,7.5123543,101.66,100
90819,8.3833519,103.11,100,8.3833519,103.11,100,8.3833519,103.11,100,8.3833519,103.11,100,8.3833519,103.11,100,8.3761846,101.66,100,8.3761846,101.66,100,8.3761846,101.66,100,8.3761846,101.66,100,8.3761846,101.66,100,8.3833519,103.11,100,8.3833519,103.11,100,8.3833519,103.11,100,8.3761846,101.66,100,8.3761846,101.66,100,8.3761846,101.66,100
90820,8.378915,103.11,100,8.378915,103.11,100,8.378915,103.11,100,8.378915,103.11,100,8.378915,103.11,100,8.3809628,101.66,100,8.3809628,101.66,100,8.3809628,101.66,100,8.3809628,101.66,100,8.3809628,101.66,100,8.378915,103.11,100,8.378915,103.11,100,8.378915,103.11,100,8.3809628,101.66,100,8.3809628,101.66,100,8.3809628,101.66,100
90821,8.3710651,103.11,100,8.3710651,103.11,100,8.3710651,103.11,100,8.3710651,103.11,100,8.3710651,103.11,100,8.382328,101.66,100,8.382328,101.66,100,8.382328,101.66,100,8.382328,101.66,100,8.382328,101.66,100,8.3710651,103.11,100,8.3710651,103.11,100,8.3710651,103.11,100,8.382328,101.66,100,8.382328,101.66,100,8.382328,101.66,100
90822,7.5498973,103.11,100,7.5498973,103.11,100,7.5498973,103.11,100,7.5498973,103.11,100,7.5498973,103.11,100,7.5133782,101.66,100,7.5133782,101.66,100,7.5133782,101.66,100,7.5133782,101.66,100,7.5133782,101.66,100,7.5498973,103.11,100,7.5498973,103.11,100,7.5498973,103.11,100,7.5133782,101.66,100,7.5133782,101.66,100,7.5133782,101.66,100
90823,7.2246384,103.11,100,7.2246384,103.11,100,7.2246384,103.11,100,7.2246384,103.11,100,7.2246384,103.11,100,7.0707121,101.66,100,7.0707121,101.66,100,7.0707121,101.66,100,7.0707121,101.66,100,7.0707121,101.66,100,7.2246384,103.11,100,7.2246384,103.11,100,7.2246384,103.11,100,7.0707121,101.66,100,7.0707121,101.66,100,7.0707121,101.66,100
90824,7.0918727,103.11,100,7.0918727,103.11,100,7.0918727,103.11,100,7.0918727,103.11,100,7.0918727,103.11,100,6.9430659,101.66,100,6.9430659,101.66,100,6.9430659,101.66,100,6.9430659,101.66,100,6.9430659,101.66,100,7.0918727,103.11,100,7.0918727,103.11,100,7.0918727,103.11,100,6.9430659,101.66,100,6.9430659,101.66,100,6.9430659,101.66,100
90901,5.4625065,103.11,100,5.4625065,103.11,100,5.4625065,103.11,100,5.4625065,103.11,100,5.4625065,103.11,100,5.4764998,101.66,100,5.4764998,101.66,100,5.4764998,101.66,100,5.4764998,101.66,100,5.4764998,101.66,100,5.4625065,103.11,100,5.4625065,103.11,100,5.4625065,103.11,100,5.4764998,101.66,100,5.4764998,101.66,100,5.4764998,101.66,100
90902,5.4290591,103.11,100,5.4290591,103.11,100,5.4290591,103.11,100,5.4290591,103.11,100,5.4290591,103.11,100,5.4526088,101.66,100,5.4526088,101.66,100,5.4526088,101.66,100,5.4526088,101.66,100,5.4526088,101.66,100,5.4290591,103.11,100,5.4290591,103.11,100,5.4290591,103.11,100,5.4526088,101.66,100,5.4526088,101.66,100,5.4526088,101.66,100
90903,5.5413468,103.11,100,5.5413468,103.11,100,5.5413468,103.11,100,5.5413468,103.11,100,5.5413468,103.11,100,5.5433946,101.66,100,5.5433946,101.66,100,5.5433946,101.66,100,5.5433946,101.66,100,5.5433946,101.66,100,5.5413468,103.11,100,5.5413468,103.11,100,5.5413468,103.11,100,5.5433946,101.66,100,5.5433946,101.66,100,5.5433946,101.66,100
90904,5.5986852,103.11,100,5.5986852,103.11,100,5.5986852,103.11,100,5.5986852,103.11,100,5.5986852,103.11,100,5.5819615,101.66,100,5.5819615,101.66,100,5.5819615,101.66,100,5.5819615,101.66,100,5.5819615,101.66,100,5.5986852,103.11,100,5.5986852,103.11,100,5.5986852,103.11,100,5.5819615,101.66,100,5.5819615,101.66,100,5.5819615,101.66,100
90905,6.4048358,103.11,100,6.4048358,103.11,100,6.4048358,103.11,100,6.4048358,103.11,100,6.4048358,103.11,100,6.4707067,101.66,100,6.4707067,101.66,100,6.4707067,101.66,100,6.4707067,101.66,100,6.4707067,101.66,100,6.4048358,103.11,100,6.4048358,103.11,100,6.4048358,103.11,100,6.4707067,101.66,100,6.4707067,101.66,100,6.4707067,101.66,100
90906,7.0973335,103.11,100,7.0973335,103.11,100,7.0973335,103.11,100,7.0973335,103.11,100,7.0973335,103.11,100,6.9577418,101.66,100,6.9577418,101.66,100,6.9577418,101.66,100,6.9577418,101.66,100,6.9577418,101.66,100,7.0973335,103.11,100,7.0973335,103.11,100,7.0973335,103.11,100,6.9577418,101.66,100,6.9577418,101.66,100,6.9577418,101.66,100
