; Use with 2009 calendar year and updated CEC weather data,,,,,,,,,,,,,,,,
; Version ID: 2019 TDV CARBON ONLY,,,,,,,,,,,,,,,,
; MoDaHr,CZ1 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ2 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ3 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ4 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ5 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ6 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ7 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ8 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ9 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ10 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ11 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ12 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ13 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ14 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ15 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ16 Electricity Long-Run Carbon Emission Factors (ton/MWh)
60124,0.243792612,0.243792612,0.243792612,0.243792612,0.243792612,0.245706929,0.245706929,0.245706929,0.245706929,0.245706929,0.243792612,0.243792612,0.243792612,0.245706929,0.245706929,0.245706929
60201,0.23564054,0.23564054,0.23564054,0.23564054,0.23564054,0.226475364,0.226475364,0.226475364,0.226475364,0.226475364,0.23564054,0.23564054,0.23564054,0.226475364,0.226475364,0.226475364
60202,0.235616094,0.235616094,0.235616094,0.235616094,0.235616094,0.220873517,0.220873517,0.220873517,0.220873517,0.220873517,0.235616094,0.235616094,0.235616094,0.220873517,0.220873517,0.220873517
60203,0.235133509,0.235133509,0.235133509,0.235133509,0.235133509,0.219559224,0.219559224,0.219559224,0.219559224,0.219559224,0.235133509,0.235133509,0.235133509,0.219559224,0.219559224,0.219559224
60204,0.235062154,0.235062154,0.235062154,0.235062154,0.235062154,0.219422358,0.219422358,0.219422358,0.219422358,0.219422358,0.235062154,0.235062154,0.235062154,0.219422358,0.219422358,0.219422358
60205,0.235250417,0.235250417,0.235250417,0.235250417,0.235250417,0.220163378,0.220163378,0.220163378,0.220163378,0.220163378,0.235250417,0.235250417,0.235250417,0.220163378,0.220163378,0.220163378
60206,0.2355969,0.2355969,0.2355969,0.2355969,0.2355969,0.223215401,0.223215401,0.223215401,0.223215401,0.223215401,0.2355969,0.2355969,0.2355969,0.223215401,0.223215401,0.223215401
60207,0.235683622,0.235683622,0.235683622,0.235683622,0.235683622,0.227066654,0.227066654,0.227066654,0.227066654,0.227066654,0.235683622,0.235683622,0.235683622,0.227066654,0.227066654,0.227066654
60208,0.235703263,0.235703263,0.235703263,0.235703263,0.235703263,0.222263908,0.222263908,0.222263908,0.222263908,0.222263908,0.235703263,0.235703263,0.235703263,0.222263908,0.222263908,0.222263908
60209,0.230771449,0.230771449,0.230771449,0.230771449,0.230771449,0.198262464,0.198262464,0.198262464,0.198262464,0.198262464,0.230771449,0.230771449,0.230771449,0.198262464,0.198262464,0.198262464
60210,0.227197788,0.227197788,0.227197788,0.227197788,0.227197788,0.038376945,0.038376945,0.038376945,0.038376945,0.038376945,0.227197788,0.227197788,0.227197788,0.038376945,0.038376945,0.038376945
60211,0.215748752,0.215748752,0.215748752,0.215748752,0.215748752,0.027599572,0.027599572,0.027599572,0.027599572,0.027599572,0.215748752,0.215748752,0.215748752,0.027599572,0.027599572,0.027599572
60212,0.203794155,0.203794155,0.203794155,0.203794155,0.203794155,0.182140129,0.182140129,0.182140129,0.182140129,0.182140129,0.203794155,0.203794155,0.203794155,0.182140129,0.182140129,0.182140129
60213,0.203670043,0.203670043,0.203670043,0.203670043,0.203670043,0.194436,0.194436,0.194436,0.194436,0.194436,0.203670043,0.203670043,0.203670043,0.194436,0.194436,0.194436
60214,0.230619688,0.230619688,0.230619688,0.230619688,0.230619688,0.207140403,0.207140403,0.207140403,0.207140403,0.207140403,0.230619688,0.230619688,0.230619688,0.207140403,0.207140403,0.207140403
60215,0.236021729,0.236021729,0.236021729,0.236021729,0.236021729,0.207938021,0.207938021,0.207938021,0.207938021,0.207938021,0.236021729,0.236021729,0.236021729,0.207938021,0.207938021,0.207938021
60216,0.236036833,0.236036833,0.236036833,0.236036833,0.236036833,0.22187734,0.22187734,0.22187734,0.22187734,0.22187734,0.236036833,0.236036833,0.236036833,0.22187734,0.22187734,0.22187734
60217,0.235990954,0.235990954,0.235990954,0.235990954,0.235990954,0.225986451,0.225986451,0.225986451,0.225986451,0.225986451,0.235990954,0.235990954,0.235990954,0.225986451,0.225986451,0.225986451
60218,0.243135536,0.243135536,0.243135536,0.243135536,0.243135536,0.246745847,0.246745847,0.246745847,0.246745847,0.246745847,0.243135536,0.243135536,0.243135536,0.246745847,0.246745847,0.246745847
60219,0.258468981,0.258468981,0.258468981,0.258468981,0.258468981,0.273901749,0.273901749,0.273901749,0.273901749,0.273901749,0.258468981,0.258468981,0.258468981,0.273901749,0.273901749,0.273901749
60220,0.272322759,0.272322759,0.272322759,0.272322759,0.272322759,0.345841982,0.345841982,0.345841982,0.345841982,0.345841982,0.272322759,0.272322759,0.272322759,0.345841982,0.345841982,0.345841982
60221,0.272673275,0.272673275,0.272673275,0.272673275,0.272673275,0.34449368,0.34449368,0.34449368,0.34449368,0.34449368,0.272673275,0.272673275,0.272673275,0.34449368,0.34449368,0.34449368
60222,0.258346631,0.258346631,0.258346631,0.258346631,0.258346631,0.3085906,0.3085906,0.3085906,0.3085906,0.3085906,0.258346631,0.258346631,0.258346631,0.3085906,0.3085906,0.3085906
60223,0.258045673,0.258045673,0.258045673,0.258045673,0.258045673,0.264605401,0.264605401,0.264605401,0.264605401,0.264605401,0.258045673,0.258045673,0.258045673,0.264605401,0.264605401,0.264605401
60224,0.23950044,0.23950044,0.23950044,0.23950044,0.23950044,0.243756641,0.243756641,0.243756641,0.243756641,0.243756641,0.23950044,0.23950044,0.23950044,0.243756641,0.243756641,0.243756641
60301,0.221726641,0.221726641,0.221726641,0.221726641,0.221726641,0.22543328,0.22543328,0.22543328,0.22543328,0.22543328,0.221726641,0.221726641,0.221726641,0.22543328,0.22543328,0.22543328
60302,0.221698783,0.221698783,0.221698783,0.221698783,0.221698783,0.218687329,0.218687329,0.218687329,0.218687329,0.218687329,0.221698783,0.221698783,0.221698783,0.218687329,0.218687329,0.218687329
60303,0.221673124,0.221673124,0.221673124,0.221673124,0.221673124,0.218244563,0.218244563,0.218244563,0.218244563,0.218244563,0.221673124,0.221673124,0.221673124,0.218244563,0.218244563,0.218244563
60304,0.221662956,0.221662956,0.221662956,0.221662956,0.221662956,0.217658819,0.217658819,0.217658819,0.217658819,0.217658819,0.221662956,0.221662956,0.221662956,0.217658819,0.217658819,0.217658819
60305,0.221661477,0.221661477,0.221661477,0.221661477,0.221661477,0.218411611,0.218411611,0.218411611,0.218411611,0.218411611,0.221661477,0.221661477,0.221661477,0.218411611,0.218411611,0.218411611
60306,0.221673303,0.221673303,0.221673303,0.221673303,0.221673303,0.223828235,0.223828235,0.223828235,0.223828235,0.223828235,0.221673303,0.221673303,0.221673303,0.223828235,0.223828235,0.223828235
60307,0.221753087,0.221753087,0.221753087,0.221753087,0.221753087,0.22460857,0.22460857,0.22460857,0.22460857,0.22460857,0.221753087,0.221753087,0.221753087,0.22460857,0.22460857,0.22460857
60308,0.221765744,0.221765744,0.221765744,0.221765744,0.221765744,0.21970291,0.21970291,0.21970291,0.21970291,0.21970291,0.221765744,0.221765744,0.221765744,0.21970291,0.21970291,0.21970291
60309,0.221804249,0.221804249,0.221804249,0.221804249,0.221804249,0.027747262,0.027747262,0.027747262,0.027747262,0.027747262,0.221804249,0.221804249,0.221804249,0.027747262,0.027747262,0.027747262
60310,0.221851783,0.221851783,0.221851783,0.221851783,0.221851783,0.027795096,0.027795096,0.027795096,0.027795096,0.027795096,0.221851783,0.221851783,0.221851783,0.027795096,0.027795096,0.027795096
60311,0.221228881,0.221228881,0.221228881,0.221228881,0.221228881,0.02776837,0.02776837,0.02776837,0.02776837,0.02776837,0.221228881,0.221228881,0.221228881,0.02776837,0.02776837,0.02776837
60312,0.216632094,0.216632094,0.216632094,0.216632094,0.216632094,0.027952158,0.027952158,0.027952158,0.027952158,0.027952158,0.216632094,0.216632094,0.216632094,0.027952158,0.027952158,0.027952158
60313,0.22203338,0.22203338,0.22203338,0.22203338,0.22203338,0.040015556,0.040015556,0.040015556,0.040015556,0.040015556,0.22203338,0.22203338,0.22203338,0.040015556,0.040015556,0.040015556
60314,0.222075015,0.222075015,0.222075015,0.222075015,0.222075015,0.040299287,0.040299287,0.040299287,0.040299287,0.040299287,0.222075015,0.222075015,0.222075015,0.040299287,0.040299287,0.040299287
60315,0.222146029,0.222146029,0.222146029,0.222146029,0.222146029,0.040444564,0.040444564,0.040444564,0.040444564,0.040444564,0.222146029,0.222146029,0.222146029,0.040444564,0.040444564,0.040444564
60316,0.222129571,0.222129571,0.222129571,0.222129571,0.222129571,0.051856696,0.051856696,0.051856696,0.051856696,0.051856696,0.222129571,0.222129571,0.222129571,0.051856696,0.051856696,0.051856696
60317,0.234253774,0.234253774,0.234253774,0.234253774,0.234253774,0.235225915,0.235225915,0.235225915,0.235225915,0.235225915,0.234253774,0.234253774,0.234253774,0.235225915,0.235225915,0.235225915
60318,0.246053209,0.246053209,0.246053209,0.246053209,0.246053209,0.249199111,0.249199111,0.249199111,0.249199111,0.249199111,0.246053209,0.246053209,0.246053209,0.249199111,0.249199111,0.249199111
60319,0.26162222,0.26162222,0.26162222,0.26162222,0.26162222,0.277069145,0.277069145,0.277069145,0.277069145,0.277069145,0.26162222,0.26162222,0.26162222,0.277069145,0.277069145,0.277069145
60320,0.268288966,0.268288966,0.268288966,0.268288966,0.268288966,0.335879931,0.335879931,0.335879931,0.335879931,0.335879931,0.268288966,0.268288966,0.268288966,0.335879931,0.335879931,0.335879931
60321,0.268227955,0.268227955,0.268227955,0.268227955,0.268227955,0.332450155,0.332450155,0.332450155,0.332450155,0.332450155,0.268227955,0.268227955,0.268227955,0.332450155,0.332450155,0.332450155
60322,0.261465667,0.261465667,0.261465667,0.261465667,0.261465667,0.307641807,0.307641807,0.307641807,0.307641807,0.307641807,0.261465667,0.261465667,0.261465667,0.307641807,0.307641807,0.307641807
60323,0.258607333,0.258607333,0.258607333,0.258607333,0.258607333,0.264430032,0.264430032,0.264430032,0.264430032,0.264430032,0.258607333,0.258607333,0.258607333,0.264430032,0.264430032,0.264430032
60324,0.240216135,0.240216135,0.240216135,0.240216135,0.240216135,0.244454294,0.244454294,0.244454294,0.244454294,0.244454294,0.240216135,0.240216135,0.240216135,0.244454294,0.244454294,0.244454294
60401,0.233896384,0.233896384,0.233896384,0.233896384,0.233896384,0.234702643,0.234702643,0.234702643,0.234702643,0.234702643,0.233896384,0.233896384,0.233896384,0.234702643,0.234702643,0.234702643
60402,0.233861927,0.233861927,0.233861927,0.233861927,0.233861927,0.219608452,0.219608452,0.219608452,0.219608452,0.219608452,0.233861927,0.233861927,0.233861927,0.219608452,0.219608452,0.219608452
60403,0.233831639,0.233831639,0.233831639,0.233831639,0.233831639,0.217551008,0.217551008,0.217551008,0.217551008,0.217551008,0.233831639,0.233831639,0.233831639,0.217551008,0.217551008,0.217551008
60404,0.233755266,0.233755266,0.233755266,0.233755266,0.233755266,0.217161137,0.217161137,0.217161137,0.217161137,0.217161137,0.233755266,0.233755266,0.233755266,0.217161137,0.217161137,0.217161137
60405,0.233820056,0.233820056,0.233820056,0.233820056,0.233820056,0.217657587,0.217657587,0.217657587,0.217657587,0.217657587,0.233820056,0.233820056,0.233820056,0.217657587,0.217657587,0.217657587
60406,0.233848349,0.233848349,0.233848349,0.233848349,0.233848349,0.219041794,0.219041794,0.219041794,0.219041794,0.219041794,0.233848349,0.233848349,0.233848349,0.219041794,0.219041794,0.219041794
60407,0.23389327,0.23389327,0.23389327,0.23389327,0.23389327,0.219918553,0.219918553,0.219918553,0.219918553,0.219918553,0.23389327,0.23389327,0.23389327,0.219918553,0.219918553,0.219918553
60408,0.233906915,0.233906915,0.233906915,0.233906915,0.233906915,0.212260251,0.212260251,0.212260251,0.212260251,0.212260251,0.233906915,0.233906915,0.233906915,0.212260251,0.212260251,0.212260251
60409,0.233991853,0.233991853,0.233991853,0.233991853,0.233991853,0.041185727,0.041185727,0.041185727,0.041185727,0.041185727,0.233991853,0.233991853,0.233991853,0.041185727,0.041185727,0.041185727
60410,0.234010188,0.234010188,0.234010188,0.234010188,0.234010188,0.041303121,0.041303121,0.041303121,0.041303121,0.041303121,0.234010188,0.234010188,0.234010188,0.041303121,0.041303121,0.041303121
60411,0.234095068,0.234095068,0.234095068,0.234095068,0.234095068,0.0412646,0.0412646,0.0412646,0.0412646,0.0412646,0.234095068,0.234095068,0.234095068,0.0412646,0.0412646,0.0412646
60412,0.234190326,0.234190326,0.234190326,0.234190326,0.234190326,0.052806272,0.052806272,0.052806272,0.052806272,0.052806272,0.234190326,0.234190326,0.234190326,0.052806272,0.052806272,0.052806272
60413,0.234277365,0.234277365,0.234277365,0.234277365,0.234277365,0.063158358,0.063158358,0.063158358,0.063158358,0.063158358,0.234277365,0.234277365,0.234277365,0.063158358,0.063158358,0.063158358
60414,0.234314501,0.234314501,0.234314501,0.234314501,0.234314501,0.064098531,0.064098531,0.064098531,0.064098531,0.064098531,0.234314501,0.234314501,0.234314501,0.064098531,0.064098531,0.064098531
60415,0.234347078,0.234347078,0.234347078,0.234347078,0.234347078,0.075335795,0.075335795,0.075335795,0.075335795,0.075335795,0.234347078,0.234347078,0.234347078,0.075335795,0.075335795,0.075335795
60416,0.23432655,0.23432655,0.23432655,0.23432655,0.23432655,0.234907929,0.234907929,0.234907929,0.234907929,0.234907929,0.23432655,0.23432655,0.23432655,0.234907929,0.234907929,0.234907929
60417,0.236980874,0.236980874,0.236980874,0.236980874,0.236980874,0.237869388,0.237869388,0.237869388,0.237869388,0.237869388,0.236980874,0.236980874,0.236980874,0.237869388,0.237869388,0.237869388
60418,0.249460287,0.249460287,0.249460287,0.249460287,0.249460287,0.257874876,0.257874876,0.257874876,0.257874876,0.257874876,0.249460287,0.249460287,0.249460287,0.257874876,0.257874876,0.257874876
60419,0.294161852,0.294161852,0.294161852,0.294161852,0.294161852,0.303942786,0.303942786,0.303942786,0.303942786,0.303942786,0.294161852,0.294161852,0.294161852,0.303942786,0.303942786,0.303942786
60420,0.326403716,0.326403716,0.326403716,0.326403716,0.326403716,0.343140141,0.343140141,0.343140141,0.343140141,0.343140141,0.326403716,0.326403716,0.326403716,0.343140141,0.343140141,0.343140141
60421,0.326621027,0.326621027,0.326621027,0.326621027,0.326621027,0.343185329,0.343185329,0.343185329,0.343185329,0.343185329,0.326621027,0.326621027,0.326621027,0.343185329,0.343185329,0.343185329
60422,0.287835746,0.287835746,0.287835746,0.287835746,0.287835746,0.297390786,0.297390786,0.297390786,0.297390786,0.297390786,0.287835746,0.287835746,0.287835746,0.297390786,0.297390786,0.297390786
60423,0.247378366,0.247378366,0.247378366,0.247378366,0.247378366,0.251812403,0.251812403,0.251812403,0.251812403,0.251812403,0.247378366,0.247378366,0.247378366,0.251812403,0.251812403,0.251812403
60424,0.236151235,0.236151235,0.236151235,0.236151235,0.236151235,0.239101471,0.239101471,0.239101471,0.239101471,0.239101471,0.236151235,0.236151235,0.236151235,0.239101471,0.239101471,0.239101471
60501,0.234429722,0.234429722,0.234429722,0.234429722,0.234429722,0.23560445,0.23560445,0.23560445,0.23560445,0.23560445,0.234429722,0.234429722,0.234429722,0.23560445,0.23560445,0.23560445
60502,0.234363685,0.234363685,0.234363685,0.234363685,0.234363685,0.229690764,0.229690764,0.229690764,0.229690764,0.229690764,0.234363685,0.234363685,0.234363685,0.229690764,0.229690764,0.229690764
60503,0.234328068,0.234328068,0.234328068,0.234328068,0.234328068,0.218193136,0.218193136,0.218193136,0.218193136,0.218193136,0.234328068,0.234328068,0.234328068,0.218193136,0.218193136,0.218193136
60504,0.234332891,0.234332891,0.234332891,0.234332891,0.234332891,0.218076807,0.218076807,0.218076807,0.218076807,0.218076807,0.234332891,0.234332891,0.234332891,0.218076807,0.218076807,0.218076807
60505,0.234324807,0.234324807,0.234324807,0.234324807,0.234324807,0.218167206,0.218167206,0.218167206,0.218167206,0.218167206,0.234324807,0.234324807,0.234324807,0.218167206,0.218167206,0.218167206
60506,0.234341161,0.234341161,0.234341161,0.234341161,0.234341161,0.229616925,0.229616925,0.229616925,0.229616925,0.229616925,0.234341161,0.234341161,0.234341161,0.229616925,0.229616925,0.229616925
60507,0.234437538,0.234437538,0.234437538,0.234437538,0.234437538,0.231798299,0.231798299,0.231798299,0.231798299,0.231798299,0.234437538,0.234437538,0.234437538,0.231798299,0.231798299,0.231798299
60508,0.23447967,0.23447967,0.23447967,0.23447967,0.23447967,0.218958782,0.218958782,0.218958782,0.218958782,0.218958782,0.23447967,0.23447967,0.23447967,0.218958782,0.218958782,0.218958782
60509,0.234511351,0.234511351,0.234511351,0.234511351,0.234511351,0.052497933,0.052497933,0.052497933,0.052497933,0.052497933,0.234511351,0.234511351,0.234511351,0.052497933,0.052497933,0.052497933
60510,0.234588552,0.234588552,0.234588552,0.234588552,0.234588552,0.05254506,0.05254506,0.05254506,0.05254506,0.05254506,0.234588552,0.234588552,0.234588552,0.05254506,0.05254506,0.05254506
60511,0.234684654,0.234684654,0.234684654,0.234684654,0.234684654,0.205827264,0.205827264,0.205827264,0.205827264,0.205827264,0.234684654,0.234684654,0.234684654,0.205827264,0.205827264,0.205827264
60512,0.234732425,0.234732425,0.234732425,0.234732425,0.234732425,0.229358324,0.229358324,0.229358324,0.229358324,0.229358324,0.234732425,0.234732425,0.234732425,0.229358324,0.229358324,0.229358324
60513,0.234801189,0.234801189,0.234801189,0.234801189,0.234801189,0.230846155,0.230846155,0.230846155,0.230846155,0.230846155,0.234801189,0.234801189,0.234801189,0.230846155,0.230846155,0.230846155
60514,0.23484703,0.23484703,0.23484703,0.23484703,0.23484703,0.232529951,0.232529951,0.232529951,0.232529951,0.232529951,0.23484703,0.23484703,0.23484703,0.232529951,0.232529951,0.232529951
60515,0.234888021,0.234888021,0.234888021,0.234888021,0.234888021,0.234638272,0.234638272,0.234638272,0.234638272,0.234638272,0.234888021,0.234888021,0.234888021,0.234638272,0.234638272,0.234638272
60516,0.235177325,0.235177325,0.235177325,0.235177325,0.235177325,0.238722791,0.238722791,0.238722791,0.238722791,0.238722791,0.235177325,0.235177325,0.235177325,0.238722791,0.238722791,0.238722791
60517,0.238358818,0.238358818,0.238358818,0.238358818,0.238358818,0.246534808,0.246534808,0.246534808,0.246534808,0.246534808,0.238358818,0.238358818,0.238358818,0.246534808,0.246534808,0.246534808
60518,0.272768932,0.272768932,0.272768932,0.272768932,0.272768932,0.279083315,0.279083315,0.279083315,0.279083315,0.279083315,0.272768932,0.272768932,0.272768932,0.279083315,0.279083315,0.279083315
60519,0.304678679,0.304678679,0.304678679,0.304678679,0.304678679,0.317299069,0.317299069,0.317299069,0.317299069,0.317299069,0.304678679,0.304678679,0.304678679,0.317299069,0.317299069,0.317299069
60520,0.345784504,0.345784504,0.345784504,0.345784504,0.345784504,0.364844499,0.364844499,0.364844499,0.364844499,0.364844499,0.345784504,0.345784504,0.345784504,0.364844499,0.364844499,0.364844499
60521,0.325831222,0.325831222,0.325831222,0.325831222,0.325831222,0.340113186,0.340113186,0.340113186,0.340113186,0.340113186,0.325831222,0.325831222,0.325831222,0.340113186,0.340113186,0.340113186
