; Use with 2009 calendar year and updated CEC weather data,,,,,,,,,,,,,,,,
; Version ID: 2019 TDV RESOLVE 42 MMT,,,,,,,,,,,,,,,,
; MoDaHr,Electricity TDV (CZ1; kBtu/kWh),Electricity TDV (CZ2; kBtu/kWh),Electricity TDV (CZ3; kBtu/kWh),Electricity TDV (CZ4; kBtu/kWh),Electricity TDV (CZ5; kBtu/kWh),Electricity TDV (CZ6; kBtu/kWh),Electricity TDV (CZ7; kBtu/kWh),Electricity TDV (CZ8; kBtu/kWh),Electricity TDV (CZ9; kBtu/kWh),Electricity TDV (CZ10; kBtu/kWh),Electricity TDV (CZ11; kBtu/kWh),Electricity TDV (CZ12; kBtu/kWh),Electricity TDV (CZ13; kBtu/kWh),Electricity TDV (CZ14; kBtu/kWh),Electricity TDV (CZ15; kBtu/kWh),Electricity TDV (CZ16; kBtu/kWh)
110703,1.771516625,1.771516625,1.771516625,1.771516625,1.771516625,1.74968167,1.74968167,1.74968167,1.74968167,1.74968167,1.771516625,1.771516625,1.771516625,1.74968167,1.74968167,1.74968167
110704,1.771929617,1.771929617,1.771929617,1.771929617,1.771929617,1.748884203,1.748884203,1.748884203,1.748884203,1.748884203,1.771929617,1.771929617,1.771929617,1.748884203,1.748884203,1.748884203
110705,1.799040776,1.799040776,1.799040776,1.799040776,1.799040776,1.771877181,1.771877181,1.771877181,1.771877181,1.771877181,1.799040776,1.799040776,1.799040776,1.771877181,1.771877181,1.771877181
110706,1.863819904,1.863819904,1.863819904,1.863819904,1.863819904,1.832002201,1.832002201,1.832002201,1.832002201,1.832002201,1.863819904,1.863819904,1.863819904,1.832002201,1.832002201,1.832002201
110707,1.946348794,1.946348794,1.946348794,1.946348794,1.946348794,1.916723082,1.916723082,1.916723082,1.916723082,1.916723082,1.946348794,1.946348794,1.946348794,1.916723082,1.916723082,1.916723082
110708,1.949343513,1.949343513,1.949343513,1.949343513,1.949343513,1.934803669,1.934803669,1.934803669,1.934803669,1.934803669,1.949343513,1.949343513,1.949343513,1.934803669,1.934803669,1.934803669
110709,1.704534381,1.704534381,1.704534381,1.704534381,1.704534381,1.701412033,1.701412033,1.701412033,1.701412033,1.701412033,1.704534381,1.704534381,1.704534381,1.701412033,1.701412033,1.701412033
110710,1.702814696,1.702814696,1.702814696,1.702814696,1.702814696,1.705730818,1.705730818,1.705730818,1.705730818,1.705730818,1.702814696,1.702814696,1.702814696,1.705730818,1.705730818,1.705730818
110711,1.642396613,1.642396613,1.642396613,1.642396613,1.642396613,0,0,0,0,0,1.642396613,1.642396613,1.642396613,0,0,0
110712,1.64210132,1.64210132,1.64210132,1.64210132,1.64210132,0,0,0,0,0,1.64210132,1.64210132,1.64210132,0,0,0
110713,1.641984146,1.641984146,1.641984146,1.641984146,1.641984146,0,0,0,0,0,1.641984146,1.641984146,1.641984146,0,0,0
110714,1.637052163,1.637052163,1.637052163,1.637052163,1.637052163,0,0,0,0,0,1.637052163,1.637052163,1.637052163,0,0,0
110715,1.63703479,1.63703479,1.63703479,1.63703479,1.63703479,0,0,0,0,0,1.63703479,1.63703479,1.63703479,0,0,0
110716,1.801110389,1.801110389,1.801110389,1.801110389,1.801110389,1.790132117,1.790132117,1.790132117,1.790132117,1.790132117,1.801110389,1.801110389,1.801110389,1.790132117,1.790132117,1.790132117
110717,2.004746546,2.004746546,2.004746546,2.004746546,2.004746546,2.049172161,2.049172161,2.049172161,2.049172161,2.049172161,2.004746546,2.004746546,2.004746546,2.049172161,2.049172161,2.049172161
110718,2.004863305,2.004863305,2.004863305,2.004863305,2.004863305,2.071830761,2.071830761,2.071830761,2.071830761,2.071830761,2.004863305,2.004863305,2.004863305,2.071830761,2.071830761,2.071830761
110719,2.005057269,2.005057269,2.005057269,2.005057269,2.005057269,2.082352438,2.082352438,2.082352438,2.082352438,2.082352438,2.005057269,2.005057269,2.005057269,2.082352438,2.082352438,2.082352438
110720,2.005052077,2.005052077,2.005052077,2.005052077,2.005052077,2.082903836,2.082903836,2.082903836,2.082903836,2.082903836,2.005052077,2.005052077,2.005052077,2.082903836,2.082903836,2.082903836
110721,2.005263178,2.005263178,2.005263178,2.005263178,2.005263178,2.069491686,2.069491686,2.069491686,2.069491686,2.069491686,2.005263178,2.005263178,2.005263178,2.069491686,2.069491686,2.069491686
110722,2.005468269,2.005468269,2.005468269,2.005468269,2.005468269,2.04976085,2.04976085,2.04976085,2.04976085,2.04976085,2.005468269,2.005468269,2.005468269,2.04976085,2.04976085,2.04976085
110723,1.938177733,1.938177733,1.938177733,1.938177733,1.938177733,1.979518319,1.979518319,1.979518319,1.979518319,1.979518319,1.938177733,1.938177733,1.938177733,1.979518319,1.979518319,1.979518319
110724,1.826985119,1.826985119,1.826985119,1.826985119,1.826985119,1.866382926,1.866382926,1.866382926,1.866382926,1.866382926,1.826985119,1.826985119,1.826985119,1.866382926,1.866382926,1.866382926
110801,1.668513395,1.668513395,1.668513395,1.668513395,1.668513395,1.681056559,1.681056559,1.681056559,1.681056559,1.681056559,1.668513395,1.668513395,1.668513395,1.681056559,1.681056559,1.681056559
110802,1.637836841,1.637836841,1.637836841,1.637836841,1.637836841,1.62630511,1.62630511,1.62630511,1.62630511,1.62630511,1.637836841,1.637836841,1.637836841,1.62630511,1.62630511,1.62630511
110803,1.606547091,1.606547091,1.606547091,1.606547091,1.606547091,0,0,0,0,0,1.606547091,1.606547091,1.606547091,0,0,0
110804,1.604302165,1.604302165,1.604302165,1.604302165,1.604302165,0,0,0,0,0,1.604302165,1.604302165,1.604302165,0,0,0
110805,1.601639378,1.601639378,1.601639378,1.601639378,1.601639378,0,0,0,0,0,1.601639378,1.601639378,1.601639378,0,0,0
110806,1.637227938,1.637227938,1.637227938,1.637227938,1.637227938,1.614587762,1.614587762,1.614587762,1.614587762,1.614587762,1.637227938,1.637227938,1.637227938,1.614587762,1.614587762,1.614587762
110807,1.679757837,1.679757837,1.679757837,1.679757837,1.679757837,1.65478377,1.65478377,1.65478377,1.65478377,1.65478377,1.679757837,1.679757837,1.679757837,1.65478377,1.65478377,1.65478377
110808,1.679917228,1.679917228,1.679917228,1.679917228,1.679917228,1.653449023,1.653449023,1.653449023,1.653449023,1.653449023,1.679917228,1.679917228,1.679917228,1.653449023,1.653449023,1.653449023
110809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110816,1.644065754,1.644065754,1.644065754,1.644065754,1.644065754,1.616301108,1.616301108,1.616301108,1.616301108,1.616301108,1.644065754,1.644065754,1.644065754,1.616301108,1.616301108,1.616301108
110817,1.724092025,1.724092025,1.724092025,1.724092025,1.724092025,1.75076192,1.75076192,1.75076192,1.75076192,1.75076192,1.724092025,1.724092025,1.724092025,1.75076192,1.75076192,1.75076192
110818,1.724169947,1.724169947,1.724169947,1.724169947,1.724169947,1.75123062,1.75123062,1.75123062,1.75123062,1.75123062,1.724169947,1.724169947,1.724169947,1.75123062,1.75123062,1.75123062
110819,1.724326421,1.724326421,1.724326421,1.724326421,1.724326421,1.752102157,1.752102157,1.752102157,1.752102157,1.752102157,1.724326421,1.724326421,1.724326421,1.752102157,1.752102157,1.752102157
110820,1.724303629,1.724303629,1.724303629,1.724303629,1.724303629,1.752443823,1.752443823,1.752443823,1.752443823,1.752443823,1.724303629,1.724303629,1.724303629,1.752443823,1.752443823,1.752443823
110821,1.724492283,1.724492283,1.724492283,1.724492283,1.724492283,1.751979897,1.751979897,1.751979897,1.751979897,1.751979897,1.724492283,1.724492283,1.724492283,1.751979897,1.751979897,1.751979897
110822,1.724682889,1.724682889,1.724682889,1.724682889,1.724682889,1.751243106,1.751243106,1.751243106,1.751243106,1.751243106,1.724682889,1.724682889,1.724682889,1.751243106,1.751243106,1.751243106
110823,1.724656421,1.724656421,1.724656421,1.724656421,1.724656421,1.744470219,1.744470219,1.744470219,1.744470219,1.744470219,1.724656421,1.724656421,1.724656421,1.744470219,1.744470219,1.744470219
110824,1.71305828,1.71305828,1.71305828,1.71305828,1.71305828,1.728703982,1.728703982,1.728703982,1.728703982,1.728703982,1.71305828,1.71305828,1.71305828,1.728703982,1.728703982,1.728703982
110901,1.706858378,1.706858378,1.706858378,1.706858378,1.706858378,1.704494652,1.704494652,1.704494652,1.704494652,1.704494652,1.706858378,1.706858378,1.706858378,1.704494652,1.704494652,1.704494652
110902,1.706653897,1.706653897,1.706653897,1.706653897,1.706653897,1.691816036,1.691816036,1.691816036,1.691816036,1.691816036,1.706653897,1.706653897,1.706653897,1.691816036,1.691816036,1.691816036
110903,1.704097223,1.704097223,1.704097223,1.704097223,1.704097223,1.689599783,1.689599783,1.689599783,1.689599783,1.689599783,1.704097223,1.704097223,1.704097223,1.689599783,1.689599783,1.689599783
110904,1.706408154,1.706408154,1.706408154,1.706408154,1.706408154,1.692035899,1.692035899,1.692035899,1.692035899,1.692035899,1.706408154,1.706408154,1.706408154,1.692035899,1.692035899,1.692035899
110905,1.723649546,1.723649546,1.723649546,1.723649546,1.723649546,1.70611458,1.70611458,1.70611458,1.70611458,1.70611458,1.723649546,1.723649546,1.723649546,1.70611458,1.70611458,1.70611458
110906,1.766394918,1.766394918,1.766394918,1.766394918,1.766394918,1.745595286,1.745595286,1.745595286,1.745595286,1.745595286,1.766394918,1.766394918,1.766394918,1.745595286,1.745595286,1.745595286
110907,1.81449036,1.81449036,1.81449036,1.81449036,1.81449036,1.809048165,1.809048165,1.809048165,1.809048165,1.809048165,1.81449036,1.81449036,1.81449036,1.809048165,1.809048165,1.809048165
110908,1.814657481,1.814657481,1.814657481,1.814657481,1.814657481,1.834875729,1.834875729,1.834875729,1.834875729,1.834875729,1.814657481,1.814657481,1.814657481,1.834875729,1.834875729,1.834875729
110909,1.707324088,1.707324088,1.707324088,1.707324088,1.707324088,1.698746589,1.698746589,1.698746589,1.698746589,1.698746589,1.707324088,1.707324088,1.707324088,1.698746589,1.698746589,1.698746589
110910,1.707771182,1.707771182,1.707771182,1.707771182,1.707771182,1.697776062,1.697776062,1.697776062,1.697776062,1.697776062,1.707771182,1.707771182,1.707771182,1.697776062,1.697776062,1.697776062
110911,1.690289733,1.690289733,1.690289733,1.690289733,1.690289733,1.681435963,1.681435963,1.681435963,1.681435963,1.681435963,1.690289733,1.690289733,1.690289733,1.681435963,1.681435963,1.681435963
110912,1.648033097,1.648033097,1.648033097,1.648033097,1.648033097,1.645535523,1.645535523,1.645535523,1.645535523,1.645535523,1.648033097,1.648033097,1.648033097,1.645535523,1.645535523,1.645535523
110913,1.690918572,1.690918572,1.690918572,1.690918572,1.690918572,1.680180428,1.680180428,1.680180428,1.680180428,1.680180428,1.690918572,1.690918572,1.690918572,1.680180428,1.680180428,1.680180428
110914,1.706399347,1.706399347,1.706399347,1.706399347,1.706399347,1.693945174,1.693945174,1.693945174,1.693945174,1.693945174,1.706399347,1.706399347,1.706399347,1.693945174,1.693945174,1.693945174
110915,1.70815359,1.70815359,1.70815359,1.70815359,1.70815359,1.695756739,1.695756739,1.695756739,1.695756739,1.695756739,1.70815359,1.70815359,1.70815359,1.695756739,1.695756739,1.695756739
110916,1.815175415,1.815175415,1.815175415,1.815175415,1.815175415,1.799948727,1.799948727,1.799948727,1.799948727,1.799948727,1.815175415,1.815175415,1.815175415,1.799948727,1.799948727,1.799948727
110917,1.814903215,1.814903215,1.814903215,1.814903215,1.814903215,1.849143507,1.849143507,1.849143507,1.849143507,1.849143507,1.814903215,1.814903215,1.814903215,1.849143507,1.849143507,1.849143507
110918,1.814990632,1.814990632,1.814990632,1.814990632,1.814990632,2.175271403,2.175271403,2.175271403,2.175271403,2.175271403,1.814990632,1.814990632,1.814990632,2.175271403,2.175271403,2.175271403
110919,1.815153267,1.815153267,1.815153267,1.815153267,1.815153267,2.192497196,2.192497196,2.192497196,2.192497196,2.192497196,1.815153267,1.815153267,1.815153267,2.192497196,2.192497196,2.192497196
110920,1.815073495,1.815073495,1.815073495,1.815073495,1.815073495,2.193867204,2.193867204,2.193867204,2.193867204,2.193867204,1.815073495,1.815073495,1.815073495,2.193867204,2.193867204,2.193867204
110921,1.815252788,1.815252788,1.815252788,1.815252788,1.815252788,2.177067131,2.177067131,2.177067131,2.177067131,2.177067131,1.815252788,1.815252788,1.815252788,2.177067131,2.177067131,2.177067131
110922,1.815431311,1.815431311,1.815431311,1.815431311,1.815431311,1.963346921,1.963346921,1.963346921,1.963346921,1.963346921,1.815431311,1.815431311,1.815431311,1.963346921,1.963346921,1.963346921
110923,1.815394405,1.815394405,1.815394405,1.815394405,1.815394405,1.844446479,1.844446479,1.844446479,1.844446479,1.844446479,1.815394405,1.815394405,1.815394405,1.844446479,1.844446479,1.844446479
110924,1.815081701,1.815081701,1.815081701,1.815081701,1.815081701,1.803458535,1.803458535,1.803458535,1.803458535,1.803458535,1.815081701,1.815081701,1.815081701,1.803458535,1.803458535,1.803458535
111001,1.872214453,1.872214453,1.872214453,1.872214453,1.872214453,1.839316716,1.839316716,1.839316716,1.839316716,1.839316716,1.872214453,1.872214453,1.872214453,1.839316716,1.839316716,1.839316716
111002,1.872016385,1.872016385,1.872016385,1.872016385,1.872016385,1.837079691,1.837079691,1.837079691,1.837079691,1.837079691,1.872016385,1.872016385,1.872016385,1.837079691,1.837079691,1.837079691
111003,1.871835333,1.871835333,1.871835333,1.871835333,1.871835333,1.835495462,1.835495462,1.835495462,1.835495462,1.835495462,1.871835333,1.871835333,1.871835333,1.835495462,1.835495462,1.835495462
111004,1.871759703,1.871759703,1.871759703,1.871759703,1.871759703,1.835471468,1.835471468,1.835471468,1.835471468,1.835471468,1.871759703,1.871759703,1.871759703,1.835471468,1.835471468,1.835471468
111005,1.871723436,1.871723436,1.871723436,1.871723436,1.871723436,1.839733451,1.839733451,1.839733451,1.839733451,1.839733451,1.871723436,1.871723436,1.871723436,1.839733451,1.839733451,1.839733451
111006,1.871820466,1.871820466,1.871820466,1.871820466,1.871820466,1.883343805,1.883343805,1.883343805,1.883343805,1.883343805,1.871820466,1.871820466,1.871820466,1.883343805,1.883343805,1.883343805
111007,1.872004988,1.872004988,1.872004988,1.872004988,1.872004988,1.906955652,1.906955652,1.906955652,1.906955652,1.906955652,1.872004988,1.872004988,1.872004988,1.906955652,1.906955652,1.906955652
111008,1.872114717,1.872114717,1.872114717,1.872114717,1.872114717,1.909315255,1.909315255,1.909315255,1.909315255,1.909315255,1.872114717,1.872114717,1.872114717,1.909315255,1.909315255,1.909315255
111009,1.763138069,1.763138069,1.763138069,1.763138069,1.763138069,1.745453584,1.745453584,1.745453584,1.745453584,1.745453584,1.763138069,1.763138069,1.763138069,1.745453584,1.745453584,1.745453584
111010,1.740488158,1.740488158,1.740488158,1.740488158,1.740488158,1.726761962,1.726761962,1.726761962,1.726761962,1.726761962,1.740488158,1.740488158,1.740488158,1.726761962,1.726761962,1.726761962
111011,1.642987523,1.642987523,1.642987523,1.642987523,1.642987523,1.654502568,1.654502568,1.654502568,1.654502568,1.654502568,1.642987523,1.642987523,1.642987523,1.654502568,1.654502568,1.654502568
111012,1.618860703,1.618860703,1.618860703,1.618860703,1.618860703,0,0,0,0,0,1.618860703,1.618860703,1.618860703,0,0,0
111013,1.642958244,1.642958244,1.642958244,1.642958244,1.642958244,1.65428613,1.65428613,1.65428613,1.65428613,1.65428613,1.642958244,1.642958244,1.642958244,1.65428613,1.65428613,1.65428613
111014,1.69637057,1.69637057,1.69637057,1.69637057,1.69637057,1.689998134,1.689998134,1.689998134,1.689998134,1.689998134,1.69637057,1.69637057,1.69637057,1.689998134,1.689998134,1.689998134
111015,1.743778871,1.743778871,1.743778871,1.743778871,1.743778871,1.728142731,1.728142731,1.728142731,1.728142731,1.728142731,1.743778871,1.743778871,1.743778871,1.728142731,1.728142731,1.728142731
111016,1.872514904,1.872514904,1.872514904,1.872514904,1.872514904,1.858265378,1.858265378,1.858265378,1.858265378,1.858265378,1.872514904,1.872514904,1.872514904,1.858265378,1.858265378,1.858265378
111017,1.8723236,1.8723236,1.8723236,1.8723236,1.8723236,1.913372296,1.913372296,1.913372296,1.913372296,1.913372296,1.8723236,1.8723236,1.8723236,1.913372296,1.913372296,1.913372296
111018,1.872459361,1.872459361,1.872459361,1.872459361,1.872459361,2.133207164,2.133207164,2.133207164,2.133207164,2.133207164,1.872459361,1.872459361,1.872459361,2.133207164,2.133207164,2.133207164
111019,1.872648408,1.872648408,1.872648408,1.872648408,1.872648408,2.214559981,2.214559981,2.214559981,2.214559981,2.214559981,1.872648408,1.872648408,1.872648408,2.214559981,2.214559981,2.214559981
111020,1.872570804,1.872570804,1.872570804,1.872570804,1.872570804,2.215451659,2.215451659,2.215451659,2.215451659,2.215451659,1.872570804,1.872570804,1.872570804,2.215451659,2.215451659,2.215451659
111021,1.872701873,1.872701873,1.872701873,1.872701873,1.872701873,2.215854641,2.215854641,2.215854641,2.215854641,2.215854641,1.872701873,1.872701873,1.872701873,2.215854641,2.215854641,2.215854641
111022,1.872876644,1.872876644,1.872876644,1.872876644,1.872876644,1.964650414,1.964650414,1.964650414,1.964650414,1.964650414,1.872876644,1.872876644,1.872876644,1.964650414,1.964650414,1.964650414
111023,1.872854335,1.872854335,1.872854335,1.872854335,1.872854335,1.904837245,1.904837245,1.904837245,1.904837245,1.904837245,1.872854335,1.872854335,1.872854335,1.904837245,1.904837245,1.904837245
111024,1.872571943,1.872571943,1.872571943,1.872571943,1.872571943,1.888478331,1.888478331,1.888478331,1.888478331,1.888478331,1.872571943,1.872571943,1.872571943,1.888478331,1.888478331,1.888478331
111101,1.839582372,1.839582372,1.839582372,1.839582372,1.839582372,1.811603701,1.811603701,1.811603701,1.811603701,1.811603701,1.839582372,1.839582372,1.839582372,1.811603701,1.811603701,1.811603701
111102,1.816816728,1.816816728,1.816816728,1.816816728,1.816816728,1.790735129,1.790735129,1.790735129,1.790735129,1.790735129,1.816816728,1.816816728,1.816816728,1.790735129,1.790735129,1.790735129
111103,1.799083152,1.799083152,1.799083152,1.799083152,1.799083152,1.773352182,1.773352182,1.773352182,1.773352182,1.773352182,1.799083152,1.799083152,1.799083152,1.773352182,1.773352182,1.773352182
111104,1.815729183,1.815729183,1.815729183,1.815729183,1.815729183,1.787406311,1.787406311,1.787406311,1.787406311,1.787406311,1.815729183,1.815729183,1.815729183,1.787406311,1.787406311,1.787406311
111105,1.837027799,1.837027799,1.837027799,1.837027799,1.837027799,1.81019425,1.81019425,1.81019425,1.81019425,1.81019425,1.837027799,1.837027799,1.837027799,1.81019425,1.81019425,1.81019425
111106,1.932147279,1.932147279,1.932147279,1.932147279,1.932147279,1.901898335,1.901898335,1.901898335,1.901898335,1.901898335,1.932147279,1.932147279,1.932147279,1.901898335,1.901898335,1.901898335
111107,1.932278554,1.932278554,1.932278554,1.932278554,1.932278554,1.962757036,1.962757036,1.962757036,1.962757036,1.962757036,1.932278554,1.932278554,1.932278554,1.962757036,1.962757036,1.962757036
111108,1.932459777,1.932459777,1.932459777,1.932459777,1.932459777,1.962111919,1.962111919,1.962111919,1.962111919,1.962111919,1.932459777,1.932459777,1.932459777,1.962111919,1.962111919,1.962111919
111109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111116,1.933110998,1.933110998,1.933110998,1.933110998,1.933110998,1.910497755,1.910497755,1.910497755,1.910497755,1.910497755,1.933110998,1.933110998,1.933110998,1.910497755,1.910497755,1.910497755
111117,1.932623131,1.932623131,1.932623131,1.932623131,1.932623131,1.97091446,1.97091446,1.97091446,1.97091446,1.97091446,1.932623131,1.932623131,1.932623131,1.97091446,1.97091446,1.97091446
111118,1.932744381,1.932744381,1.932744381,1.932744381,1.932744381,2.029071031,2.029071031,2.029071031,2.029071031,2.029071031,1.932744381,1.932744381,1.932744381,2.029071031,2.029071031,2.029071031
111119,1.932926436,1.932926436,1.932926436,1.932926436,1.932926436,2.133092332,2.133092332,2.133092332,2.133092332,2.133092332,1.932926436,1.932926436,1.932926436,2.133092332,2.133092332,2.133092332
111120,1.932843151,1.932843151,1.932843151,1.932843151,1.932843151,2.133917226,2.133917226,2.133917226,2.133917226,2.133917226,1.932843151,1.932843151,1.932843151,2.133917226,2.133917226,2.133917226
111121,1.933026698,1.933026698,1.933026698,1.933026698,1.933026698,2.091252569,2.091252569,2.091252569,2.091252569,2.091252569,1.933026698,1.933026698,1.933026698,2.091252569,2.091252569,2.091252569
111122,1.933209821,1.933209821,1.933209821,1.933209821,1.933209821,1.972468741,1.972468741,1.972468741,1.972468741,1.972468741,1.933209821,1.933209821,1.933209821,1.972468741,1.972468741,1.972468741
111123,1.933146319,1.933146319,1.933146319,1.933146319,1.933146319,1.967676647,1.967676647,1.967676647,1.967676647,1.967676647,1.933146319,1.933146319,1.933146319,1.967676647,1.967676647,1.967676647
111124,1.932874822,1.932874822,1.932874822,1.932874822,1.932874822,1.93593236,1.93593236,1.93593236,1.93593236,1.93593236,1.932874822,1.932874822,1.932874822,1.93593236,1.93593236,1.93593236
111201,1.972664061,1.972664061,1.972664061,1.972664061,1.972664061,1.93669052,1.93669052,1.93669052,1.93669052,1.93669052,1.972664061,1.972664061,1.972664061,1.93669052,1.93669052,1.93669052
111202,1.907190349,1.907190349,1.907190349,1.907190349,1.907190349,1.869917937,1.869917937,1.869917937,1.869917937,1.869917937,1.907190349,1.907190349,1.907190349,1.869917937,1.869917937,1.869917937
111203,1.800839618,1.800839618,1.800839618,1.800839618,1.800839618,1.77652554,1.77652554,1.77652554,1.77652554,1.77652554,1.800839618,1.800839618,1.800839618,1.77652554,1.77652554,1.77652554
111204,1.79900101,1.79900101,1.79900101,1.79900101,1.79900101,1.775060764,1.775060764,1.775060764,1.775060764,1.775060764,1.79900101,1.79900101,1.79900101,1.775060764,1.775060764,1.775060764
111205,1.855480211,1.855480211,1.855480211,1.855480211,1.855480211,1.826586248,1.826586248,1.826586248,1.826586248,1.826586248,1.855480211,1.855480211,1.855480211,1.826586248,1.826586248,1.826586248
111206,1.972365352,1.972365352,1.972365352,1.972365352,1.972365352,1.944789744,1.944789744,1.944789744,1.944789744,1.944789744,1.972365352,1.972365352,1.972365352,1.944789744,1.944789744,1.944789744
111207,2.04148897,2.04148897,2.04148897,2.04148897,2.04148897,2.023961841,2.023961841,2.023961841,2.023961841,2.023961841,2.04148897,2.04148897,2.04148897,2.023961841,2.023961841,2.023961841
111208,2.041642847,2.041642847,2.041642847,2.041642847,2.041642847,2.022914176,2.022914176,2.022914176,2.022914176,2.022914176,2.041642847,2.041642847,2.041642847,2.022914176,2.022914176,2.022914176
111209,1.775728881,1.775728881,1.775728881,1.775728881,1.775728881,1.674464909,1.674464909,1.674464909,1.674464909,1.674464909,1.775728881,1.775728881,1.775728881,1.674464909,1.674464909,1.674464909
111210,1.599542236,1.599542236,1.599542236,1.599542236,1.599542236,0,0,0,0,0,1.599542236,1.599542236,1.599542236,0,0,0
111211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111215,1.599601295,1.599601295,1.599601295,1.599601295,1.599601295,1.653502493,1.653502493,1.653502493,1.653502493,1.653502493,1.599601295,1.599601295,1.599601295,1.653502493,1.653502493,1.653502493
111216,1.95643473,1.95643473,1.95643473,1.95643473,1.95643473,1.958807807,1.958807807,1.958807807,1.958807807,1.958807807,1.95643473,1.95643473,1.95643473,1.958807807,1.958807807,1.958807807
111217,2.095305387,2.095305387,2.095305387,2.095305387,2.095305387,2.141717623,2.141717623,2.141717623,2.141717623,2.141717623,2.095305387,2.095305387,2.095305387,2.141717623,2.141717623,2.141717623
111218,2.09543694,2.09543694,2.09543694,2.09543694,2.09543694,2.153129596,2.153129596,2.153129596,2.153129596,2.153129596,2.09543694,2.09543694,2.09543694,2.153129596,2.153129596,2.153129596
111219,2.095643397,2.095643397,2.095643397,2.095643397,2.095643397,2.195200845,2.195200845,2.195200845,2.195200845,2.195200845,2.095643397,2.095643397,2.095643397,2.195200845,2.195200845,2.195200845
111220,2.095673632,2.095673632,2.095673632,2.095673632,2.095673632,2.155714959,2.155714959,2.155714959,2.155714959,2.155714959,2.095673632,2.095673632,2.095673632,2.155714959,2.155714959,2.155714959
111221,2.095842075,2.095842075,2.095842075,2.095842075,2.095842075,2.150356732,2.150356732,2.150356732,2.150356732,2.150356732,2.095842075,2.095842075,2.095842075,2.150356732,2.150356732,2.150356732
111222,2.095987221,2.095987221,2.095987221,2.095987221,2.095987221,2.143045487,2.143045487,2.143045487,2.143045487,2.143045487,2.095987221,2.095987221,2.095987221,2.143045487,2.143045487,2.143045487
111223,2.042274358,2.042274358,2.042274358,2.042274358,2.042274358,2.022626564,2.022626564,2.022626564,2.022626564,2.022626564,2.042274358,2.042274358,2.042274358,2.022626564,2.022626564,2.022626564
111224,1.985925694,1.985925694,1.985925694,1.985925694,1.985925694,1.95131152,1.95131152,1.95131152,1.95131152,1.95131152,1.985925694,1.985925694,1.985925694,1.95131152,1.95131152,1.95131152
111301,1.846170401,1.846170401,1.846170401,1.846170401,1.846170401,1.813976882,1.813976882,1.813976882,1.813976882,1.813976882,1.846170401,1.846170401,1.846170401,1.813976882,1.813976882,1.813976882
111302,1.785732898,1.785732898,1.785732898,1.785732898,1.785732898,1.762680517,1.762680517,1.762680517,1.762680517,1.762680517,1.785732898,1.785732898,1.785732898,1.762680517,1.762680517,1.762680517
111303,1.767182847,1.767182847,1.767182847,1.767182847,1.767182847,1.744426834,1.744426834,1.744426834,1.744426834,1.744426834,1.767182847,1.767182847,1.767182847,1.744426834,1.744426834,1.744426834
111304,1.764279957,1.764279957,1.764279957,1.764279957,1.764279957,1.742186047,1.742186047,1.742186047,1.742186047,1.742186047,1.764279957,1.764279957,1.764279957,1.742186047,1.742186047,1.742186047
111305,1.785474757,1.785474757,1.785474757,1.785474757,1.785474757,1.763291843,1.763291843,1.763291843,1.763291843,1.763291843,1.785474757,1.785474757,1.785474757,1.763291843,1.763291843,1.763291843
111306,1.858953817,1.858953817,1.858953817,1.858953817,1.858953817,1.827366833,1.827366833,1.827366833,1.827366833,1.827366833,1.858953817,1.858953817,1.858953817,1.827366833,1.827366833,1.827366833
111307,1.872753455,1.872753455,1.872753455,1.872753455,1.872753455,1.867622796,1.867622796,1.867622796,1.867622796,1.867622796,1.872753455,1.872753455,1.872753455,1.867622796,1.867622796,1.867622796
111308,1.872945164,1.872945164,1.872945164,1.872945164,1.872945164,1.86722955,1.86722955,1.86722955,1.86722955,1.86722955,1.872945164,1.872945164,1.872945164,1.86722955,1.86722955,1.86722955
111309,1.664045962,1.664045962,1.664045962,1.664045962,1.664045962,1.667599505,1.667599505,1.667599505,1.667599505,1.667599505,1.664045962,1.664045962,1.664045962,1.667599505,1.667599505,1.667599505
111310,0,0,0,0,0,1.595163269,1.595163269,1.595163269,1.595163269,1.595163269,0,0,0,1.595163269,1.595163269,1.595163269
